PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Moreira, LG; Groff, LB; da Silva, JMG				Moreira, L. G.; Groff, L. B.; Gomes da Silva, J. M., Jr.			Event-Triggered State-Feedback Control for Continuous-Time Plants Subject to Input Saturation	JOURNAL OF CONTROL AUTOMATION AND ELECTRICAL SYSTEMS												This paper proposes a method to design event-triggered state-feedback controllers for continuous-time LTI plants subject to input saturation. Using Lyapunov theory techniques, LMI-based conditions are derived to guarantee regional (or global, when possible) asymptotic stability of the origin. Optimization problems are proposed as means to tune the trigger parameters aiming at reducing the sampling activity. Co-design of the trigger function and the control law is also addressed, as well as the extension of the results to a class of uncertain systems. Simulations illustrate the application of the methods.					Groff, Leonardo Broering/AAW-2586-2021; Da Silva, João Manoel Gomes/Q-3877-2019; Moreira, Luciano/N-7292-2015	Da Silva, João Manoel Gomes/0000-0002-6275-2895; Moreira, Luciano/0000-0003-3482-0077; Broering Groff, Leonardo/0000-0002-5994-7931													2195-3880	2195-3899				OCT	2016	27	5					473	484		10.1007/s40313-016-0264-0	http://dx.doi.org/10.1007/s40313-016-0264-0													WOS:000387334400001
J	Chen, L; Zheng, Y; Xi, JT; Li, SY				Chen, Liang; Zheng, Yu; Xi, Juntong; Li, Shaoyang			An analysis method for change propagation based on product feature network	RESEARCH IN ENGINEERING DESIGN												At present, how to evaluate the impact of product design changes in product development process has been a problem to be solved. The research on product design changes has gradually shifted from the component level to the product feature level. Therefore, the components are divided into feature level, and a product feature network is built to analyse the propagation of changes. Because it is not unique to divide features of the component, three-dimensional (3D) entities are used to transit components into 2D features. The strong and weak ties are defined according to the relationship between the divided features, the product feature network is constructed by the divided features and defined ties. Three discrete states of feature nodes are defined based on the change propagation model and the meaning of change propagation index (CPI) in the feature network is proposed. By analysing two types of product feature change propagation and calculating its change probability, the impact of change propagation in the network can be evaluated. Finally, the feasibility of the proposed model is verified by constructing a featured network of a pumping unit and analysing its change propagation.						Zheng, Yu/0000-0002-1803-8678													0934-9839	1435-6066				OCT	2020	31	4					491	503		10.1007/s00163-020-00344-7	http://dx.doi.org/10.1007/s00163-020-00344-7		SEP 2020											WOS:000570452600001
J	Haas, I; Bekhor, S				Haas, Inbal; Bekhor, Shlomo			A parsimonious heuristic for the discrete network design problem	TRANSPORTMETRICA A-TRANSPORT SCIENCE												The problem of selecting the optimal set of transportation projects out of a given set of projects, known as the network design problem (NDP), has been researched for many years. Typical transportation projects are interdependent in their nature, which turns the problem into a very complex one. When a certain objective is sought, an exact solution of the problem can be derived only by enumerating each possible project combination. Therefore, when a large set of possible combinations is involved an alternative approach must be taken. Meta-heuristic methods usually used for this purpose do not make use of the special properties of the given problem. This paper proposes an alternative heuristic that simplifies significantly the solution process. The benefit of a certain combination of projects is inferred based on a subset (pairs or triplets) of projects. The proposed heuristic is tested on simple networks and applied for a real-size network. The paper also discusses the trade-offs between solution accuracy and computation time.					Bekhor, Shlomo/E-1741-2011	Bekhor, Shlomo/0000-0002-9152-6336; Haas, Inbal/0000-0002-2003-3788													2324-9935	2324-9943				JAN 2	2016	12	1					43	64		10.1080/23249935.2015.1094680	http://dx.doi.org/10.1080/23249935.2015.1094680													WOS:000364970500003
J	Wang, TG; Xiao, Y; Cai, YX; Gao, GX; Jin, XC; Wang, LJ; Lai, HC				Wang, Tongguan; Xiao, Yang; Cai, Yuxi; Gao, Guxue; Jin, Xiaocong; Wang, Liejun; Lai, Huicheng			UFSRNet: U-shaped face super-resolution reconstruction network based on wavelet transform	MULTIMEDIA TOOLS AND APPLICATIONS												Aiming to address the issues of excessive parameters and inadequate recovery of facial details in certain existing face super-resolution networks, we propose a U-shaped face super resolution reconstruction network based on wavelet transform. Firstly, a novel Refined Feature Extraction Block (RFEB) is proposed in the Down-sampling Unit, which uses two depth-separable convolution blocks as the main branch and introduces a feature calibration path branch and a residual branch to perform refined feature extraction of the original face images. Secondly, in order to further reduce the number of network parameters, a novel Double Branch Distillation Fusion Block (DBDFB) is designed, which uses two branches to process the features extracted in the down-sampling stage respectively. Finally, Discrete Wavelet Transform (DWT) and Inverse Discrete Wavelet Transform (IDWT) are used to extract and retain high-frequency detail information of face images. Quantitative and qualitative experiments show that our method outperforms state-of-the-art face super-resolution algorithms using only a few parameters. The source codes of the proposed method are available at https://github.com/Aichiniuroumian/UFSRNet.						Wang, Tongguan/0009-0001-8747-1790													1380-7501	1573-7721				2024 JAN 25	2024										10.1007/s11042-024-18284-y	http://dx.doi.org/10.1007/s11042-024-18284-y		JAN 2024											WOS:001150384300007
J	Ghalami-Choobar, B; Choobar, BG				Ghalami-Choobar, Bahram; Choobar, Behnam Ghalami			Thermodynamic modeling of the KCl plus formamide/glucose/proline plus water ternary systems and activity coefficient prediction based on artificial neural network	JOURNAL OF MOLECULAR LIQUIDS												In this research, thermodynamic modeling and activity coefficient prediction of KCl in the (water + formamide/glucose/proline) mixed solvent systems were reported. Thermodynamic study was performed using the potentiometric data based on extended ion interaction Pitzer-Archer model in various mixed solvent systems containing 0, 10, 20, 30 and 40% mass fractions of formamide and glucose at T = 29821 K and 0, 2.5, 5.0, 7.5 and 10.0% mass fractions of proline at T = 308.2 K and ambient pressure over ionic strength ranging from 0.0014 to 3.9579 mol.kg(-1). The adjustable parameters were determined and the obtained results were then interpreted based on extended ion interaction Pitzer-Archer model. In addition, artificial neural network was used to model and to predict the mean ionic activity coefficients of KCl in the (water + formamide/glucose/proline) mixed solvent systems. The mean absolute deviation of the designed neural network in prediction of the mean ionic activity coefficients was about 0.0083. Therefore, the artificial neural network can efficiently predict the activity coefficients of electrolyte in mixed solvent systems. (C) 2015 Elsevier B.V. All rights reserved.						Ghalami Choobar, Behnam/0000-0003-4813-3374; Ghalami-Choobar, Bahram/0000-0002-3599-1153													0167-7322	1873-3166				JUL	2015	207						136	144		10.1016/j.molliq.2015.03.028	http://dx.doi.org/10.1016/j.molliq.2015.03.028													WOS:000356185600017
J	Li, TW; Huang, MY; Wang, H				Li, Tso-Wei; Huang, Min-Yu; Wang, Hua			Millimeter-Wave Continuous-Mode Power Amplifier for 5G MIMO Applications	IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES					IEEE MTT-S International Microwave Workshop Series on 5G Hardware and System Technologies (IMWS-5G)	AUG 30-31, 2018	Dublin, IRELAND	IEEE Microwave Theory & Tech Soc, IEEE 5G Initiat				This paper presents three millimeter-wave (mm-wave) continuous-mode power amplifiers (PAs) for fifth-generation (5G) MIMO applications, including a two-stage differential continuous-mode Class-F-1 PA in 130-nm SiGe process, a single-stage differential continuous-mode hybrid Class-F/F-1 PA in 45-nm SOI CMOS process, and a two-stage differential continuous-mode hybrid Class-F/F-1 PA in 45-nm SOI CMOS process. The first PA design covers 19-29.5 GHz, while the other two designs cover 23-41 GHz, all covering multiple 5G bands (24/28/37/39 GHz). All the presented PA designs are based on a proposed transformer-based continuous-mode harmonically tuned PA output network. This network provides proper harmonic impedance terminations for the fundamental, second-order, and third-order harmonic impedances, which supports continuous-mode Class-F-1 or hybrid Class-F/F-1 PA operations to achieve ultrawide bandwidth yet high efficiency. The first PA design achieves a wide P-sat 1-dB bandwidth of 19-29.5 GHz (43.3%) and high peak power-added efficiency (PAE) (43.5%). The second design achieves an ultrawide P-sat 1-dB bandwidth of 23.5-41 GHz (53.3%) and high peak PAE (46%). Moreover, it achieves 43.4% PAE and 18.6-dBm P-sat at 27 GHz, 40.2% PAE and 18.6-dBm P-sat at 37 GHz, and 41.2% PAE and 18.5-dBm P-sat at 39 GHz, respectively. The third PA design also achieves an ultrawide P-sat 1-dB bandwidth of 23.5-41 GHz (53.3%) and high peak PAE (43.2%). It achieves 43% PAE and 18.9-dBm P-sat at 27 GHz, 37% PAE and 19-dBm P-sat at 37 GHz, and 36% PAE and 18.9-dBm P-sat at 39 GHz, respectively. Extensive 64-/256-QAM modulation tests demonstrate the high PA linearity. Our proposed PA designs outperform the reported mm-wave silicon-based 5G PAs in terms of high efficiency over an ultrawide bandwidth.					Huang, Min-Yu/AAD-7183-2020; Li, Tso-Wei/T-2629-2019	Huang, Min-Yu/0000-0003-3806-7131; Li, Tso-Wei/0000-0002-0504-1157; Wang, Hua/0000-0003-4952-5505													0018-9480	1557-9670				JUL	2019	67	7	2		SI		3088	3098		10.1109/TMTT.2019.2906592	http://dx.doi.org/10.1109/TMTT.2019.2906592													WOS:000473598500023
C	Xu, P; Wu, HY; Zheng, XJ		Peng, C; Sun, J		Xu, Ping; Wu, Huaiyu; Zheng, Xiujuan			Distributed Non-Fragile State Estimation for discrete nonlinear systems with parameter uncertainties	2021 PROCEEDINGS OF THE 40TH CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				40th Chinese Control Conference (CCC)	JUL 26-28, 2021	Shanghai, PEOPLES R CHINA	TCCT, CAA, Syst Engn Soc China, Shanghai Univ, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Asian Control Assoc, IEEE Control Syst Soc, Inst Control, Robot & Syst, Soc Instrument & Control Engineers, Shanghai Jiao Tong Univ, Shanghai Assoc Automat				The distributed non-fragile state estimation problem is proposed for a class of discrete nonlinear systems with parameter uncertainties. Considering the parameter uncertainty of the system and the stochastic disturbance of the corresponding filter gain, a distributed non-fragile recursive state estimator is designed. Based on the strategy of linear consensus, a distributed non-fragile recursive filter is derived for each sensor node. Due to some uncertain parameters of the system, the upper bound of the filter error covariance is further derived. Then, the filter gain is obtained by minimizing the upper bound of the error covariance. Finally, an indoor localization system for mobile robots is provided to verify the proposed state estimator.																			2161-2927		978-988-15638-0-4				2021							1142	1147																WOS:000931046701046
C	Liu, YN; Li, HT		Peng, C; Sun, J		Liu Yuna; Li Haitao			Relations of Controllability and Observability between Continuous-Time Linear System and Its Projective System	2021 PROCEEDINGS OF THE 40TH CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				40th Chinese Control Conference (CCC)	JUL 26-28, 2021	Shanghai, PEOPLES R CHINA	TCCT, CAA, Syst Engn Soc China, Shanghai Univ, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Asian Control Assoc, IEEE Control Syst Soc, Inst Control, Robot & Syst, Soc Instrument & Control Engineers, Shanghai Jiao Tong Univ, Shanghai Assoc Automat				This paper investigates the relations of controllability and observability between continuous-time linear system and its projective system. By using the V-addition, the projective system on a lower dimensional space for continuous-time linear system is obtained. Based on the projective matrix, the relation of controllability between the original continuous-time linear system and its projective system is revealed. Meanwhile, the observability between the original continuous-time linear system and its projective system is also explored. Finally, some numerical examples are presented to illustrate the theoretical results.																			2161-2927		978-988-15638-0-4				2021							526	531																WOS:000931046700090
J	Chen, MY				Chen, Maggie Yihong			Hybrid Photonic True-Time Delay Modules for Quasi-Continuous Steering of 2-D Phased-Array Antennas	JOURNAL OF LIGHTWAVE TECHNOLOGY												Hybrid photonic true-time delay modules for phased-array antennas are designed and demonstrated. Continuously tunable true-time delay network based on highly dispersive photonic bandgap fiber (up to 2135 ps/nm/km at 1570 nm), combined with a programmable true-time delay network utilizing optical waveguide delay line and optical switches, provides the antenna with quasi-continuous steering ability. Far-field patterns are simulated and measured to confirm the squint-free beam steering.																			0733-8724	1558-2213				MAR 15	2013	31	6								10.1109/JLT.2012.2236536	http://dx.doi.org/10.1109/JLT.2012.2236536													WOS:000346464000001
C	Meng, FW; Kong, SL; Wang, WX			IEEE	Meng, Fanwei; Kong, Shulan; Wang, Weixuan			State-Saturated Recursive Filter Design for Nonlinear Time-Varying Complex Networks Under Sensor Randomly Occurs Saturation	2023 35TH CHINESE CONTROL AND DECISION CONFERENCE, CCDC	Chinese Control and Decision Conference				35th Chinese Control and Decision Conference (CCDC)	MAY 20-22, 2023	Yichang, PEOPLES R CHINA	NE Univ, Tech Comm Control & Decis Cyber Phys Syst, Chinese Assoc Automat, China Three Gorges Univ, IEEE Control Syst Soc, Tech Comm Control Theory, NE Univ, State Key Lab Synthet Automat Proc Ind				This paper studies the recursive filtering problem for a class of discrete time-varying nonlinear complex network subject to randomly occurring sensor saturations(ROSS) under a dynamic event-triggered strategy. The nonlinear of complex networks are characterized by nonlinear inner coupling and state saturation. The ROSS phenomenon is described by a set of Bernoulli distributed vectors. The problem to be solved is to design a state-saturated recursive filter, such that, in the presence of both state saturation and random sensor saturation, an upper bound is guaranteed on the covariance of the filtering error, and the upper bound is minimized at each time instant. By using the inductive method, the upper bound of the filtering error variance is constructed according to the solution of a set of matrix difference equations. Finally, by designing filter parameters appropriately to minimize this upper bound.					wx, w/GXN-0598-2022	wx, w/0000-0003-4551-0795													1948-9439		979-8-3503-3472-2				2023							2404	2409		10.1109/CCDC58219.2023.10326581	http://dx.doi.org/10.1109/CCDC58219.2023.10326581													WOS:001116704302109
J	Zhang, H; Zhang, AA; Dong, ZS; He, AZ; Liu, Y; Zhan, Y; Wang, KCP				Zhang, Hang; Zhang, Allen A.; Dong, Zishuo; He, Anzheng; Liu, Yang; Zhan, You; Wang, Kelvin C. P.			Robust Semantic Segmentation for Automatic Crack Detection Within Pavement Images Using Multi-Mixing of Global Context and Local Image Features	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS												Accurate identification of cracks at the pixel level on intricate asphalt pavements represents a crucial challenge in the domain of intelligent pavement assessment. The current advanced deep-learning networks encounter limitations in simultaneously capturing both the global context and local features of cracks, leading to discontinuous segmentation results and suboptimal recovery of local details. This paper proposes a robust architecture named Mix-Graph CrackNet to present an efficacious solution for this challenge. The Mix-Graph CrackNet, as proposed, is designed to mix the global context and local features multiple times, allowing for a comprehensively understanding of the essential features. Specifically, this paper develops the learnable parallel convolutional-Transformer mixing module to parallelly capture the sophisticated local features as well as the crucial global context. In addition, a new fusion unit is devised in the paper and deployed in the learnable parallel convolutional-Transformer mixing module. The proposed fusion unit is capable of effectively mixing contextual features extracted at both global and local scales while retaining an abundant level of textural details germane to the crack. Moreover, this paper constructs a graph-based skip connection that functions as a shortcut connecting the encoder and decoder, with the primary objective of mitigating information decay. The experimental results are remarkable, with the Mix-Graph CrackNet achieving F-measure and Intersection-Over-Union of 90.37% and 82.43%, respectively, on 1000 testing images. Based on the performance evaluations conducted on both public and private datasets, the proposed Mix-Graph CrackNet architecture demonstrates a significantly superior detection accuracy in comparison to several state-of-the-art models for semantic segmentation.						Liu, Yang/0000-0003-4572-681X; Zhan, You/0000-0002-9874-1100													1524-9050	1558-0016				2024 FEB 13	2024										10.1109/TITS.2024.3360263	http://dx.doi.org/10.1109/TITS.2024.3360263		FEB 2024											WOS:001164168700001
J	Jiang, NN; Hua, JB; Shang, ZJ; Yang, KH				Jiang, Ningning; Hua, Junbo; Shang, Zaijiu; Yang, Kehu			A New Method for Channel Availability Analysis and the Associated Policy Design for Selection of Channel Sensing Order in CRNs	IEEE TRANSACTIONS ON SIGNAL PROCESSING												We consider the problem of the selection of channel sensing order in cognitive radio networks (CRNs) where the primary users (PUs) use multiple channels for data transmission. We assume that the occupancy state of each channel is correlated with that of the other channels, and the spectrum occupancy state for all the channels follows the discrete-time Markov model. In this paper, we propose to characterize the channel availability of the primary network using the idle probability of consecutive time slots (IPCOTS). Under the discrete-time Markov model, we derive the IPCOTS of each particular channel, under the condition that the states of all the channels in the primary network are identically distributed. Moreover, we propose a suboptimal state-dependent policy, called IPCOTS policy, for the selection of channel sensing order. Finally, we extend the policy to three typical cases. Simulation results show that, in an M/M/m/m-modeled primary network, more secondary user (SU) rewards can be obtained using the IPCOTS policy in comparison with the existing approaches.																			1053-587X	1941-0476				MAY 1	2016	64	9					2443	2458		10.1109/TSP.2016.2516972	http://dx.doi.org/10.1109/TSP.2016.2516972													WOS:000373947500021
C	Gimeno, C; Guerrero, E; Sánchez-Azqueta, C; Aldea, C; Celma, S			IEEE	Gimeno, C.; Guerrero, E.; Sanchez-Azqueta, C.; Aldea, C.; Celma, S.			A 1-V CMOS Double Loop Continuous-Time Adaptive Equalizer for Short-Haul Optical Networks	2014 11TH INTERNATIONAL MULTI-CONFERENCE ON SYSTEMS, SIGNALS & DEVICES (SSD)					11th International Multi-Conference on Systems, Signals and Devices (SSD)	FEB 11-14, 2014	Barcelona, SPAIN	Univ Politecnica Catalunya, BarcelonaTECH, IEEE, Philadelphia Univ, Chemnitz Univ Technol, Ajuntament Castelldefels				This paper presents a low-voltage CMOS continuous-time adaptive equalizer for short-haul gigabit optical communications. It was designed to compensate the attenuation of a 1.25 Gb/s signal with a simple NRZ modulation, transmitted through a 50-m length I-mm core step-index plastic optical fiber (SI-POF). The structure includes two adaptation loops to compensate the possible variations in level and spectrum of the input signal. The proposed system was designed in a costeffective O. 18-mu m CMOS process. The system is fed with 1 V and has a total power consumption of 29.3 mW.					Sanchez-Azqueta, Carlos/J-9708-2014; , Carlos/ABG-3031-2020; Aldea, C./J-9836-2014	Sanchez-Azqueta, Carlos/0000-0002-8236-825X; , Carlos/0000-0002-8236-825X; Aldea, C./0000-0003-2874-6368															978-1-4799-3866-7				2014																								WOS:000351998900116
J	Presser, DJ; Cafaro, DC; Grossmann, IE; Allen, RC; Guo, YY; Zhu, YZX; Shao, YF; Furman, KC				Presser, Demian J.; Cafaro, Diego C.; Grossmann, Ignacio E.; Allen, R. Cory; Guo, Yuanyuan; Zhu, Yuzixuan; Shao, Yufen; Furman, Kevin C.			Selective tightening algorithm for the optimization of pipeline network designs in the energy industry	COMPUTERS & CHEMICAL ENGINEERING												Energy industries face the challenge on how to design networks to gather flows from unconventional assets due to the relative short lifetime of the wells. The optimal design of the network of pipelines and processing facilities is a challenging problem from both combinatorial and nonlinear viewpoints. To date, real instances of this problem cannot be solved to global optimality unless simplifying assumptions are made. We propose a systematic algorithm to address the optimal planning of gathering networks in a multiperiod horizon. It relies on the strategic selection of links on which fluid-dynamic equations are imposed. By relaxing constraints, the resulting mixed-integer programming models are still complex from the combinatorial standpoint, but they can be solved in reasonable computational times. The algorithm progressively adds constraints to the potential arcs, seeking for the global optimal solution by selectively tightening relaxations. Results show that computational times can be reduced by two orders of magnitude.						Grossmann, Ignacio/0000-0002-7210-084X; Cafaro, Diego/0000-0002-3893-5106													0098-1354	1873-4375				MAR	2024	182								108537	10.1016/j.compchemeng.2023.108537	http://dx.doi.org/10.1016/j.compchemeng.2023.108537		JAN 2024											WOS:001164711300001
J	Hu, S; Yan, WY				Hu, Shawn; Yan, Wei-Yong			Stability of networked control systems under a multiple-packet transmission policy	IEEE TRANSACTIONS ON AUTOMATIC CONTROL												This paper is concerned with stability analysis of discrete-time networked control systems subject to packet loss under a multiple-packet transmission policy with the packet dropping probability of the communication channel bounded from above. Necessary and sufficient conditions for stability are obtained. In addition, the packet dropping margin as a measure of stability robustness of a system against packet loss is defined and its formula is derived. A design method is proposed for enhancing stability robustness subject to the constraint of a set of prescribed nominal closed-loop poles.																			0018-9286	1558-2523				AUG	2008	53	7					1706	1711		10.1109/TAC.2008.929379	http://dx.doi.org/10.1109/TAC.2008.929379													WOS:000259263900015
J	Castillo-Villar, KK; Smith, NR; Herbert-Acero, JF				Castillo-Villar, Krystel K.; Smith, Neale R.; Herbert-Acero, Jose F.			Design and Optimization of Capacitated Supply Chain Networks Including Quality Measures	MATHEMATICAL PROBLEMS IN ENGINEERING												This paper presents (1) a novel capacitated model for supply chain network design which considers manufacturing, distribution, and quality costs (named SCND-COQ model) and (2) five combinatorial optimization methods, based on nonlinear optimization, heuristic, and metaheuristic approaches, which are used to solve realistic instances of practical size. The SCND-COQ model is a mixed-integer nonlinear problem which can be used at a strategic planning level to design a supply chain network that maximizes the total profit subject to meeting an overall quality level of the final product at minimum costs. The SCND-COQ model computes the quality-related costs for the whole supply chain network considering the interdependencies among business entities. The effectiveness of the proposed solution approaches is shown using numerical experiments. These methods allow solving more realistic (capacitated) supply chain network design problems including quality-related costs (inspections, rework, opportunity costs, and others) within a reasonable computational time.					Smith, Neale/GNH-1731-2022	Smith, Neale/0000-0002-1477-8388													1024-123X	1563-5147					2014	2014								218913	10.1155/2014/218913	http://dx.doi.org/10.1155/2014/218913													WOS:000334207300001
J	Lin, JS				Lin, JS			Fuzzy possibilistic neural network to vector quantizer in frequency domains	OPTICAL ENGINEERING												The fuzzy possibilistic c-means (FPCM) is embedded into a 2-D Hopfield neural network termed the fuzzy possibilistic Hopfield network (FPHN) to generate an optimal solution for vector quantization (VQ) in the discrete cosine transform (DCT) and the Hadamard transform (HT) domains. The information transformed by DCT or HT is separated into dc and ac coefficients. Then, the ac coefficients are trained using the proposed methods to generate a better codebook based on VQ. The energy function of the FPHN is defined as the fuzzy membership grades and possibilistic typicality degrees between training samples and codevectors. A near global-minimum codebook in the frequency domains can be obtained when the energy function converges to a stable state. Instead of one state in a neuron for the conventional Hopfield nets, each neuron occupies two states called the membership state and the typicality state in the proposed FPHN. The simulated results show that a valid and promising codebook can be generated in the DCT or HT domains using the FPHN. (C) 2002 Society of Photo-Optical Instrumentation Engineers.																			0091-3286	1560-2303				APR	2002	41	4					839	847		10.1117/1.1457459	http://dx.doi.org/10.1117/1.1457459													WOS:000175139500016
J	McLaughlin, D; Adams, J; Vagenas, D; Dobson, A				McLaughlin, Deirdre; Adams, Jon; Vagenas, Dimitrios; Dobson, Annette			Factors which enhance or inhibit social support: a mixed-methods analysis of social networks in older women	AGEING & SOCIETY												Evidence suggests that people with strong social support have lower mortality and morbidity and better self-rated health in later life, but few studies have used longitudinal data to examine the factors that inhibit or enhance social support. This study used both quantitative data and qualitative texts to explore older women's social networks. The mixed-methods design drew participants from the 1921-26 cohort of the Australian Longitudinal Study on Women's Health (ALSWH). Regression modelling for repeated measures was used to analyse the longitudinal data. The qualitative data was content analysed by the themes identified from the quantitative analyses. The quantitative analyses revealed that larger social networks associated with better mental health, widowhood, illness or death of a family member, and no mobility problems. Women who were not Australian-born, had sight problems or who had moved house were more likely to have smaller social networks. The qualitative data provided insight into the lived experiences of this group of women. The use of a mixed methodology enabled the longitudinal quantitative results to be enriched by the women's own words. The findings highlight the importance to older women of being able to access their social network members to gain the psychological and emotional benefits.					McLaughlin, Deirdre P/A-5296-2011; Adams, John H/G-1800-2015	Adams, John H/0000-0003-3707-7979; Adams, Jon/0000-0002-9901-5717													0144-686X					JAN	2011	31		1				18	33		10.1017/S0144686X10000668	http://dx.doi.org/10.1017/S0144686X10000668													WOS:000285462800002
J	Baskan, O				Baskan, Ozgur			An Evaluation of Heuristic Methods for Determining Optimal Link Capacity Expansions on Road Network	INTERNATIONAL JOURNAL OF TRANSPORTATION												Since the bilevel formulation of the Continuous Network Design Problem (CNDP) has the characteristic of a non- convex optimization problem, heuristic methods are usually the preferred option for solving it. On the other hand, the computation time is crucial importance for solving the CNDP because the algorithms implemented on real sized networks require solving traffic assignment model many times, in which algorithms spend more time in comparison with the other parts of the solution process. Therefore, solving the CNDP with less number of traffic assignments can be assessed as one of the most important topics in the transportation field. Thus, the paper deals with analyzing the performance of recently developed heuristic methods in solving the CNDP. In this study, the capability of Harmony Search (HS), Artificial Bee Colony (ABC) and Differential Evolution (DE) algorithms for solving the CNDP is evaluated, and numerical calculations are performed on example test networks. The results obtained through the HS, ABC and DE algorithms on 18-link network are compared with those generated by two different heuristic methods, which are available in a previous study. Additionally, the performance of the proposed heuristics is compared on Sioux Falls city network with other major algorithms available in the literature. Numerical examples have clearly indicated that the DE shows good performance in comparison with the proposed algorithms in terms of both objective function value and required computational effort.					Baskan, O/B-4169-2014	Baskan, O/0000-0001-5016-8328													2287-7940	2383-7276					2014	2	1					77	94		10.14257/ijt.2014.2.1.05	http://dx.doi.org/10.14257/ijt.2014.2.1.05													WOS:000218668200006
J	Ding, KJ; Kishk, AA				Ding, Kejia; Kishk, Ahmed A.			Multioctave Bandwidth of Parallel-Feeding Network Based on Impedance Transformer Concept	IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION												A generalized scheme to design a parallel-feeding network with a bandwidth of several octaves for uniform distribution arrays is proposed. Considering the entire network as a continuous impedance-transition device between the feed and all element ports, and therefore applying the design methods of the impedance transformer on the device, a broad matching bandwidth can be achieved without the traditional quarter-wavelength T-junctions concept. Three feeding networks based on the binomial and Chebyshev polynomial and exponential taper transformers for a 4 x 4 patch array are designed for demonstration, verification, and comparison of the proposed concept. An experimental sample of the taper network is fabricated and tested, and a fractional bandwidth better than 3: 1 can be achieved. This method is not limited to the specific form of transmission lines and can perform even better for grander scale arrays.						Ding, Kejia/0000-0001-8165-3078; Kishk, Ahmed/0000-0001-9265-7269													0018-926X	1558-2221				APR	2019	67	4	2				2803	2808		10.1109/TAP.2019.2893893	http://dx.doi.org/10.1109/TAP.2019.2893893													WOS:000464155700065
J	Chen, P; He, SB				Chen, Peng; He, Songbai			A 0.4-2.3GHz broadband power amplifier extended continuous class-F design technology	INTERNATIONAL JOURNAL OF ELECTRONICS												A 0.4-2.3GHz broadband power amplifier (PA) extended continuous class-F design technology is proposed in this paper. Traditional continuous class-F PA performs in high-efficiency only in one octave bandwidth. With the increasing development of wireless communication, the PA is in demand to cover the mainstream communication standards' working frequencies from 0.4GHz to 2.2GHz. In order to achieve this objective, the bandwidths of class-F and continuous class-F PA are analysed and discussed by Fourier series. Also, two criteria, which could reduce the continuous class-F PA's implementation complexity, are presented and explained to investigate the overlapping area of the transistor's current and voltage waveforms. The proposed PA design technology is based on the continuous class-F design method and divides the bandwidth into two parts: the first part covers the bandwidth from 1.3GHz to 2.3GHz, where the impedances are designed by the continuous class-F method; the other part covers the bandwidth from 0.4GHz to 1.3GHz, where the impedance to guarantee PA to be in high-efficiency over this bandwidth is selected and controlled. The improved particle swarm optimisation is employed for realising the multi-impedances of output and input network. A PA based on a commercial 10W GaN high electron mobility transistor is designed and fabricated to verify the proposed design method. The simulation and measurement results show that the proposed PA could deliver 40-76% power added efficiency and more than 11dB power gain with more than 40dBm output power over the bandwidth from 0.4-2.3GHz.					CHEN, Peng/F-9444-2014	CHEN, Peng/0000-0003-1444-5097													0020-7217	1362-3060				AUG 3	2015	102	8					1320	1333		10.1080/00207217.2014.977356	http://dx.doi.org/10.1080/00207217.2014.977356													WOS:000354453100005
J	Li, J; Li, Q; Xiong, H				Li, J.; Li, Q.; Xiong, H.			Enhancing low-priority traffic reconfiguration designs in mixed-critical avionics networks	IET COMMUNICATIONS												In avionics system networking, mixed-critical networks are commonly used to integrate system applications with different levels of guarantees for various traffic classes on a shared resource platform, effectively addressing issues such as cabling, cost, weight, volume, power consumption, etc. However, current fault recovery and reconfiguration techniques mainly focus on high-priority time-triggered (TT) traffic, often neglecting the impact of TT traffic reconfiguration on low-priority traffic. This paper proposes an avionics mixed-critical networking approach based on the IEEE 802.1CB protocol, which is shown to be more effective for the post-failure recovery of Rate-Constrained (RC) traffic (a typical type of low-priority traffic in TT networks). Furthermore, an elastic reconfiguration algorithm is presented to ensure quality of service for RC traffic during and after reconfiguration, preventing arbitrary application and traffic shutdown triggered by TT traffic reconfiguration. Simulations demonstrate that the proposed approach and algorithm can significantly improve the post-failure recovery ratio of RC traffic, as well as guarantee quality of service and network throughput of RC traffic during and after reconfiguration to a certain extent.					李, 继/IAQ-4558-2023	李, 继/0000-0002-0119-8667													1751-8628	1751-8636				AUG	2023	17	13					1524	1540		10.1049/cmu2.12639	http://dx.doi.org/10.1049/cmu2.12639		JUN 2023											WOS:001001176000001
