PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Xu, X; Hou, ZS; Lian, CQ; He, HB				Xu, Xin; Hou, Zhongsheng; Lian, Chuanqiang; He, Haibo			Online Learning Control Using Adaptive Critic Designs With Sparse Kernel Machines	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS												In the past decade, adaptive critic designs (ACDs), including heuristic dynamic programming (HDP), dual heuristic programming (DHP), and their action-dependent ones, have been widely studied to realize online learning control of dynamical systems. However, because neural networks with manually designed features are commonly used to deal with continuous state and action spaces, the generalization capability and learning efficiency of previous ACDs still need to be improved. In this paper, a novel framework of ACDs with sparse kernel machines is presented by integrating kernel methods into the critic of ACDs. To improve the generalization capability as well as the computational efficiency of kernel machines, a sparsification method based on the approximately linear dependence analysis is used. Using the sparse kernel machines, two kernel-based ACD algorithms, that is, kernel HDP (KHDP) and kernel DHP (KDHP), are proposed and their performance is analyzed both theoretically and empirically. Because of the representation learning and generalization capability of sparse kernel machines, KHDP and KDHP can obtain much better performance than previous HDP and DHP with manually designed neural networks. Simulation and experimental results of two nonlinear control problems, that is, a continuous-action inverted pendulum problem and a ball and plate control problem, demonstrate the effectiveness of the proposed kernel ACD methods.					He, Haibo/ABF-3668-2020; Hou, Zhongsheng/JUF-8178-2023; 徐, 昕/JNS-1298-2023	He, Haibo/0000-0002-5247-9370; 徐, 昕/0000-0003-3238-745X													2162-237X	2162-2388				MAY	2013	24	5					762	775		10.1109/TNNLS.2012.2236354	http://dx.doi.org/10.1109/TNNLS.2012.2236354								24808426					WOS:000316494700007
J	Aksoy, D; Alben, S; Deegan, RD; Gorodetsky, AA				Aksoy, Doruk; Alben, Silas; Deegan, Robert D.; Gorodetsky, Alex A.			Inverse design of self-oscillatory gels through deep learning	NEURAL COMPUTING & APPLICATIONS												We develop a deep learning architecture for inverse design of a self-oscillating sheet propelled by an embedded chemical reaction. The dynamics of our problems are nonlinear and exhibit chaotic behavior, a challenging setting for existing deep-learning-based inverse design approaches. The aim is to explore data-driven design of soft robots using a novel locomotion mechanism. We train the architecture using a forward model of the locomotion mechanism developed recently by Alben et al. (J Comput Phys 399:108952, 2019). The architecture is shown to successfully map a snapshot of target motions of the gel into geometric and reaction parameters. The final architecture consists of a multi-layer perceptron (MLP) classifier for discrete parameters, followed by a stacked MLP regressor (SMLPR) for continuous parameters. Our inverse design setting is unique in that it considers both discrete and continuous outputs, requiring an architecture capable of classification and regression. We are able to recover parameters within 2.87% accuracy. We also compare the simulated motion of the sheets at the recovered parameters. Because the motion has a chaotic quality, our demonstration is able to show quantitative agreement for a small time horizon and qualitative agreement over longer time horizons. We also demonstrate agreement of Lyapunov exponents up to 6.78% accuracy for suitable motions.					Aksoy, Doruk/JVZ-1021-2024	Aksoy, Doruk/0000-0002-6828-499X													0941-0643	1433-3058				MAY	2022	34	9			SI		6879	6905		10.1007/s00521-021-06788-9	http://dx.doi.org/10.1007/s00521-021-06788-9		JAN 2022											WOS:000745366100003
J	Yin, K; Yang, DD				Yin, Kai; Yang, Dedong			Output feedback <i>l</i><sub>1</sub> control of positive Markov jump systems: A dynamic event-triggered method	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												The output feedback l(1) control problems of positive Markov jump systems(PMJSs) are studied using event-triggered method in this paper. Firstly, two novel dynamic output event-triggered control strategies(DOETCS) are proposed for continuous-time PMJSs as well as discrete-time PMJSs, which can reduce the event-triggered frequency and save network resources. Then, by constructing multiple linear copositive Lyapunov functions, two sufficient conditions about positivity and stochastic stability with l(1)-gain performance are presented for the continuous-time closed-loop PMJSs and the discrete-time closed-loop PMJSs. Simultaneously, two desired output feedback l(1) controllers and two DOETCS are also co-designed to stabilize the PMJSs in continuous and discrete cases, respectively. All the conditions obtained in this paper are in the form of linear programming(LP). Further more, the influence of parameters in the novel DOETCS on the event-triggered frequency is investigated in detail in the section of numerical simulation. Finally, two numerical examples are provided to verify the effectiveness of the proposed design schemes. (C) 2022 The Franklin Institute. Published by Elsevier Ltd. All rights reserved.																			0016-0032	1879-2693				MAY	2022	359	8					3631	3655		10.1016/j.jfranklin.2022.03.003	http://dx.doi.org/10.1016/j.jfranklin.2022.03.003		MAY 2022											WOS:000815116800014
J	Ma, LF; Fang, XL; Yuan, Y; Zhang, J; Bo, YM				Ma, Lifeng; Fang, Xiaoli; Yuan, Yuan; Zhang, Jie; Bo, Yuming			Dissipative control for nonlinear Markovian jump systems with mixed time-delays: The discrete-time case	INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL												This article is concerned with the dissipative control problem for discrete-time nonlinear Markovian jump systems subject to both discrete and distributed time-delays. The purpose is to design a state feedback controller that is capable of guaranteeing the required closed-loop stability and dissipativity performances simultaneously. By resorting to Lyapunov functional methodology and completing square technique, sufficient conditions are established for the existence of the desired state feedback controller in terms of certain Hamilton-Jacobi inequalities (HJIs). Within the provided framework, the required controller parameters can be obtained by solving the corresponding HJIs. Finally, two numerical simulation examples are presented to demonstrate the correctness and effectiveness of the developed control paradigm.					Yuan, Yuan/ABB-2379-2020; Ma, Lifeng/F-4276-2015	Yuan, Yuan/0000-0001-7964-6514; Ma, Lifeng/0000-0002-1839-6803													1049-8923	1099-1239				MAY 10	2020	30	7					2871	2888		10.1002/rnc.4906	http://dx.doi.org/10.1002/rnc.4906		FEB 2020											WOS:000512478600001
J	Silvente, J; Aguirre, AM; Zamarripa, MA; Méndez, CA; Graells, M; Espuña, A				Silvente, Javier; Aguirre, Adrian M.; Zamarripa, Miguel A.; Mendez, Carlos A.; Graells, Moises; Espuna, Antonio			Improved time representation model for the simultaneous energy supply and demand management in microgrids	ENERGY												This paper analyses the operational decision making procedures required to address the simultaneous management of energy supplies and requests in a microgrid scenario, in order to best accommodate arbitrary energy availability profiles resulting from an intensive use of renewable energy sources, and to extensively exploit the eventual flexibility of the energy requirements to be fulfilled. The optimization of the resulting short term scheduling problem in deterministic scenarios is addressed through a MILP (Mixed-Integer Linear Programming) mathematical model, which includes a new hybrid time formulation developed to take profit of the advantages of the procedures based on discrete time representations, while maintaining the ability to identify solutions requiring a continuous time representation, which might be qualitatively different to the ones constrained to consider a fixed time grid for decision-making. The performance of this new time representation has been studied, taking into account the granularity of the model and analyzing the associated trade-offs in front of other alternatives. The promising results obtained with this new formulation encourage further research regarding the development of decision-making tools for the enhanced operation of microgrids. (C) 2015 Elsevier Ltd. All rights reserved.					Espuña, Antonio/A-6897-2009; MENDEZ, CARLOS A/F-1850-2010; Zamarripa, Miguel/L-3849-2016	MENDEZ, CARLOS A/0000-0001-7580-3121; Zamarripa, Miguel/0000-0001-8216-2203; Silvente, Javier/0000-0002-4313-4004													0360-5442	1873-6785				JUL 1	2015	87						615	627		10.1016/j.energy.2015.05.028	http://dx.doi.org/10.1016/j.energy.2015.05.028													WOS:000357437700058
J	Culp, JT; Park, JH; Benitez, IO; Meisel, MW; Talham, DR				Culp, JT; Park, JH; Benitez, IO; Meisel, MW; Talham, DR			Two applications of metal cyanide square grid monolayers: studies of evolving magnetic properties in layered films and templating Prussian blue family thin films	POLYHEDRON					8th Internatioanal Conference on Molecule-Bases Magnets (ICMM 2002)	OCT 05-10, 2002	VALENCIA, SPAIN					Two applications of previously described square grid network monolayers prepared at the air/water interface are explored. The monolayer networks are single layers of Prussian blue like mixed-metal cyanide networks that are formed via the interface-directed condensation of amphiphilic pentacyanometallate complex and subphase metal ions. In the first application, the monolayers are deposited onto solid supports and the magnetic properties of the networks are evaluated, as the transferred films evolve from a monolayer to a bilayer to multilayers. In the second application, the network monolayers are used to derivatize a surface, providing a seed layer for the subsequent deposition of solid-state metal cyanide molecule-based magnets. Improved surface wetting results in continuous, transparent magnetic films. (C) 2003 Elsevier Science Ltd. All rights reserved.					; Culp, Jeffrey/B-1219-2010	Meisel, Mark/0000-0003-4980-5427; Culp, Jeffrey/0000-0002-7422-052X													0277-5387					JUL 15	2003	22	14-17					2125	2131		10.1016/S0277-5387(03)00259-6	http://dx.doi.org/10.1016/S0277-5387(03)00259-6													WOS:000184601600056
J	Bisagni, C; Terletti, D				Bisagni, Chiara; Terletti, Davide			Structural optimisation of composite elements of a Formula One racing car	INTERNATIONAL JOURNAL OF VEHICLE DESIGN												This paper describes the numerical optimisation procedure developed for the design of structural components of Formula One racing cars made of composite materials. The numerical procedure, developed using Matlab, is based on coupling a commercial finite element code for structural analysis (MSC/NASTRAN), with a genetic algorithm optimisation tool. It takes into account both continuous and discrete design variables, and the application of continuity technological constraints. Two different application examples related to a Formula One car are reported: the first one concerns a turning vane subject to static requirements, while the second one concerns a rear wing, subject to static, dynamic and buckling requirements.					Bisagni, Chiara/G-7158-2012	Bisagni, Chiara/0000-0002-8713-9763													0143-3369						2008	48	1-2					149	170		10.1504/IJVD.2008.021157	http://dx.doi.org/10.1504/IJVD.2008.021157													WOS:000261712900009
J	Ghani, AC; Garnett, GP				Ghani, AC; Garnett, GP			Risks of acquiring and transmitting sexually transmitted diseases in sexual partner networks	SEXUALLY TRANSMITTED DISEASES												Background: A person's risk for acquiring infection and their role in continued transmission has traditionally been assessed on the basis of individual characteristics. Recently, network studies have attempted to relate individual risks to position in the wider network. Goal: To assess the importance of local and global network structures in assessing the risk of acquiring and transmitting infection. Study Design: An individual-based simulation model was used to construct a variety of potential network structures and track the transmission of infection over time. Logistic and Poisson regression were used to identify which measures of network position influence a person's risk for acquiring and transmitting infection, Results: Measures of local centrality were more important to risk of acquisition, whereas global centrality mattered more to transmission. Continuous snowball sampling, rather than a fixed number of waves, better estimates a person's risks. Conclusions: There is an asymmetry regarding the risk of acquiring and transmitting infection.					Garnett, Geoffrey P/A-9312-2008; Ghani, Azra C/B-8560-2009	Ghani, Azra/0000-0002-0007-4910													0148-5717					NOV	2000	27	10					579	587		10.1097/00007435-200011000-00006	http://dx.doi.org/10.1097/00007435-200011000-00006								11099073					WOS:000165337300006
C	Kato, T; Kim, YW; Okuma, S; Narikiyo, T			IEEE	Kato, Tatsuya; Kim, Young Woo; Okuma, Shigeru; Narikiyo, Tatsuo			Large-scale traffic network control based on mixed integer non-linear system formulation	IECON 2006 - 32ND ANNUAL CONFERENCE ON IEEE INDUSTRIAL ELECTRONICS, VOLS 1-11	IEEE Industrial Electronics Society				32nd Annual Conference of the IEEE-Industrial-Electronics-Society	NOV 07-10, 2006	Paris, FRANCE	IEEE Ind Elect Soc				This paper presents a new framework for traffic flow control based on an integrated model description by means of a Hybrid Dynamical System (HDS). The geometrical information on the traffic network is characterized by a Hybrid Petri Net (HPN). Then, the algebraic behavior of traffic flow is transformed into a Mixed Logical Dynamical System (MLDS) in order to introduce an optimization technique. These expressions involve both continuous evolution of traffic flow and event driven behavior of traffic light. HPN allows us to formulate the problem easily for complicated and large-scale traffic network due to its graphical understanding. MLDS enables us to optimize the control policy for traffic light by means of its algebraic manipulability and use of model predictive control framework. Since the behavior represented by HPN can be directly transformed into corresponding MLDS, the seamless incorporation of two different modeling schemes provide a systematic design for traffic flow control.																			1553-572X		978-1-4244-0135-2				2006							1791	+																WOS:000245905003051
J	Cho, H; Easwaran, A				Cho, Hyeonjoong; Easwaran, Arvind			Flow Network Models for Online Scheduling Real-Time Tasks on Multiprocessors	IEEE ACCESS												We consider the flow network model to solve the multiprocessor real-time task scheduling problems. Using the flow network model or its generic form, linear programming (LP) formulation, for the problems is not new. However, the previous works have limitations, for example, that they are classified as offline scheduling techniques since they establish a flow network model or an LP problem considering a very long time interval. In this study, we propose how to construct the flow network model for online scheduling periodic real-time tasks on multiprocessors. Our key idea is to construct the flow network only for the active instances of tasks at the current scheduling time, while guaranteeing the existence of an optimal schedule for the future instances of the tasks. The optimal scheduling is here defined to ensure that all real-time tasks meet their deadlines when the total utilization demand of the given tasks does not exceed the total processing capacity. We then propose the flow network model-based polynomial-time scheduling algorithms. Advantageously, the flow network model allows the task workload to be collected unfairly within a certain time interval without losing the optimality. It thus leads us to designing three unfair-but-optimal scheduling algorithms on both continuous and discrete-time models. Especially, our unfair-but-optimal scheduling algorithm on a discrete-time model is, to the best of our knowledge, the first in the problem domain. We experimentally demonstrate that it significantly alleviates the scheduling overheads, i.e., the reduced number of preemptions with the comparable number of task migrations across processors, in comparison with an existing algorithm on the discrete-time model.					Easwaran, Arvind/A-5316-2018														2169-3536						2020	8						172136	172151		10.1109/ACCESS.2020.3024692	http://dx.doi.org/10.1109/ACCESS.2020.3024692													WOS:000575906800001
J	Wang, F; Sun, D; Wu, HY				Wang, Fen; Sun, Dong; Wu, Huaiyu			Global exponential stability and periodic solutions of high-order bidirectional associative memory (BAM) neural networks with time delays and impulses	NEUROCOMPUTING												High-order bidirectional associative memory (BAM) neural networks with mixed features such as time delays and impulses play an increasingly important role in the design and implementation of neural network systems. It exhibits advantage of stronger approximation property, faster convergence rate, greater storage capacity and higher fault tolerance than low-order neural networks. In this paper, issues of both stability and periodicity for a class of high-order BAM neural networks with time delays and impulses are investigated. With M-matrix theory, linear matrix inequality technique, fixed point theorem and Lyapunov approach, we derive new sufficient conditions for achieving global exponential stability of equilibrium point and the existence and global exponential stability of periodic solutions for the addressed high-order BAM neural networks. Numerical examples are provided to demonstrate the effectiveness of the proposed approach. (C) 2015 Elsevier B.V. All rights reserved.						SUN, Dong/0000-0003-3945-4037													0925-2312	1872-8286				MAY 1	2015	155						261	276		10.1016/j.neucom.2014.12.014	http://dx.doi.org/10.1016/j.neucom.2014.12.014													WOS:000350934600028
J	Du, B; Zhang, WB; Yang, Q				Du, Bo; Zhang, Wenbing; Yang, Qing			Robust state estimation for neutral-type neural networks with mixed time delays	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS												In this paper, the state estimation problem is dealt with a class of neutral-type Markovian neural networks with mixed time delays. The network systems have a finite number of modes, and the modes may jump from one state to another according to a Markov chain. We are devoted to design a state estimator to estimate the neuron states, through available output measurements, such that the dynamics of the estimation error is globally asymptotically stable in the mean square. From the Lyapunov-Krasovskii functional and linear matrix inequality (LMI) approach, we establish sufficient conditions to guarantee the existence of the state estimators. Furthermore, it is shown that the traditional stability analysis issue for delayed neural networks with Markovian chains can be included as a special case of our main results. A simulation shows the usefulness of the derived LMI-based stability conditions. (C) 2017 All rights reserved.																			2008-1898	2008-1901					2017	10	5					2565	2578		10.22436/jnsa.010.05.24	http://dx.doi.org/10.22436/jnsa.010.05.24													WOS:000407574800024
J	Zheng, W; Zhang, ZM; Sun, FC; Lam, HK; Wen, SH				Zheng, Wei; Zhang, Zhiming; Sun, Fuchun; Lam, Hak Keung; Wen, Shuhuan			Stability analysis and robust controller design for systems with mixed time-delays and stochastic nonlinearity via cone complementarity linearization	APPLIED MATHEMATICS AND COMPUTATION												The stochastic Takagi-Sugeno (T-S) fuzzy discrete dynamic output feedback control is investigated for a class of stochastic T-S fuzzy discrete networked control systems. Firstly, the T-S fuzzy model and stochastic Bernoulli theory are employed to approximate the discrete system plant. Secondly, the T-S fuzzy model and stochastic Bernoulli theory are employed to design the stochastic T-S fuzzy discrete dynamic output feedback controller. Thirdly, the stochastic Bernoulli theory is employed to describe the characteristics of random occurrence for multipath packet dropouts. The delay-dependent discrete Lyapunov functional and Schur complement are employed, the closed-loop system is stochastically finite-time bounded stable subject to ( c( 1) , (c 2) , omega over bar , N , R ) . The Schur complement and congruence transformation matrix are introduced to determine controller gain matrices. The cone complementarity linearization is applied to convert controller design into nonlinear minimization constraints for solving the nonconvex problem caused by fuzzy-basis dependent LMIs. Simulations are given to show the effectiveness of proposed methods. (C) 2022 Elsevier Inc. All rights reserved.					Lam, H.K./C-1140-2014	Lam, H.K./0000-0002-6572-7265; Lam, H.K./0000-0001-7589-0747													0096-3003	1873-5649				OCT 1	2022	430								127252	10.1016/j.amc.2022.127252	http://dx.doi.org/10.1016/j.amc.2022.127252		JUN 2022											WOS:000810022700009
J	Stegink, T; Cherukuri, A; De Persis, C; van der Schaft, A; Cortés, J				Stegink, Tjerk; Cherukuri, Ashish; De Persis, Claudio; van der Schaft, Arjan; Cortes, Jorge			Hybrid Interconnection of Iterative Bidding and Power Network Dynamics for Frequency Regulation and Optimal Dispatch	IEEE TRANSACTIONS ON CONTROL OF NETWORK SYSTEMS												This paper considers a real-time electricity market involving an independent system operator (ISO) and a group of strategic generators. The ISO operates a market, where generators bid prices at which they are willing to provide power. The ISO makes power generation assignments with the goal of solving the economic dispatch problem and regulating the network frequency. We propose a multirate hybrid algorithm for bidding and market clearing that combines the discrete nature of iterative bidding with the continuous nature of the frequency evolution in the power network. We establish sufficient upper bounds on the interevent times that guarantee that the proposed algorithm asymptotically converges to an equilibrium corresponding to an efficient Nash equilibrium and zero frequency deviation. Our technical analysis builds on the characterization of the robustness properties of the continuous-time version of the bidding update process interconnected with the power network dynamics via the identification of a novel local input-to-state Lyapunov function. Simulations on the IEEE 14-bus system illustrate our results.					Cortes, Jorge/H-9135-2012; van der Schaft, Arjan J/L-6425-2014	Cortes, Jorge/0000-0001-9582-5184; Cherukuri, Ashish/0000-0002-7609-5080; van der Schaft, Arjan/0000-0002-2383-9234													2325-5870	2372-2533				JUN	2019	6	2					572	585		10.1109/TCNS.2018.2856404	http://dx.doi.org/10.1109/TCNS.2018.2856404													WOS:000469874200010
J	Burri, JF; Wilson, SD; Manousiouthakis, VI				Burri, JF; Wilson, SD; Manousiouthakis, VI			Infinite DimEnsionAl State-space approach to reactor network synthesis: application to attainable region construction	COMPUTERS & CHEMICAL ENGINEERING												In this work, we present a methodology for the construction of the attainable region (AR) and for the synthesis of globally optimal reactor networks employing isothermal, steady-state, plug flow reactors (PFR), continuous-stirred tank reactors (CSTR) as well as mixing. The problem is solved using the novel Infinite DimEnsionAl State-space (IDEAS) approach. Within the IDEAS framework, reactor network synthesis is formulated as an infinite dimensional convex (linear) optimization problem. Pointwise identification of the reactor network's attainable region is shown to be equivalent to the solution of an infinite dimensional linear program. A finite dimensional approximation strategy is presented and illustrated on an example from the literature. (C) 2002 Elsevier Science Ltd. All rights reserved.																			0098-1354					JUN 15	2002	26	6					849	862	PII S0098-1354(02)00008-X	10.1016/S0098-1354(02)00008-X	http://dx.doi.org/10.1016/S0098-1354(02)00008-X													WOS:000176046800007
J	Yang, XS; Feng, YM; Yiu, KFC; Song, Q; Alsaadi, FE				Yang, Xinsong; Feng, Yuming; Yiu, Ka Fai Cedric; Song, Qiang; Alsaadi, Fuad E.			Synchronization of coupled neural networks with infinite-time distributed delays via quantized intermittent pinning control	NONLINEAR DYNAMICS												How to deal with the effect of infinite-time delay and maximize rest width is the main difficulty for intermittent control techniques. This paper considers asymptotic synchronization of coupled neural networks (CNNs) with bounded time-varying discrete delay and infinite-time distributed delay (mixed delays). A quantized intermittent pinning control scheme is designed to save both channel resources and control cost and reduce both the amount of transmitted information and channel blocking. Two weighted integral inequalities are first established to deal with the infinite-time distributed delay. Based on weighted double-integral inequalities, novel Lyapunov-Krasovskii functionals with negative terms are designed, which can reduce the conservativeness of the results. Some sufficient conditions in the form of linear matrix inequalities are obtained to ensure that the CNNs asymptotically synchronize to an isolated system. Moreover, the relationships between the control width, rest width, and convergence rate are explicitly given. Furthermore, an optimal algorithm is provided to increase the rest width as large as possible. As special cases, the synchronization of the CNNs with quantized pinning control and quantized intermittent control are also considered, respectively. Finally, numerical simulations are provided to illustrate the effectiveness of the theoretical analysis.					Yang, Xinsong/GLV-4131-2022; Alsaadi, Fuad E/Q-6022-2018; Yiu, Cedric Ka Fai/C-1784-2009; , Xinsong/O-1510-2016	Yiu, K.F.C./0000-0002-7523-4069; , Xinsong/0000-0003-3599-5020													0924-090X	1573-269X				NOV	2018	94	3					2289	2303		10.1007/s11071-018-4449-x	http://dx.doi.org/10.1007/s11071-018-4449-x													WOS:000450770300048
C	Sugathapala, I; Glisic, S; Juntti, M; Tran, LN		Jamalipour, A; Papadias, C		Sugathapala, Inosha; Glisic, Savo; Juntti, Markku; Le-Nam Tran			Joint Optimization of Power Consumption and Load Balancing in Wireless Dynamic Network Architecture	2017 IEEE INTERNATIONAL CONFERENCE ON COMMUNICATIONS WORKSHOPS (ICC WORKSHOPS)	IEEE International Conference on Communications Workshops				IEEE International Conference on Communications (ICC) / Wireless Communications Symposium / 3rd Workshop on Optical Wireless Communications (OWC)	MAY 21-25, 2017	Paris, FRANCE	IEEE, IEEE France Sect, IEEE Commun Soc				The concept of the wireless dynamic network architecture (DNA) stands for a system design, which allows terminals to convert into temporary access points (APs) when necessary. In this paper, we propose a framework to solve the problem of load balancing in DNA. Particularly, the user association in DNAs is optimized to minimize the number of active APs and the network cost in terms of tradeoff between power and load, while ensuring users' quality of service (QoS). In general, such a problem is a non-convex mixed integer nonlinear program in the sense that its continuous relaxation is a non-convex problem. To solve this optimization, we use the standard continuous relaxation method and approximate the relaxed problem by a series of second order cone programs with the aid of successive convex approximation (SCA) framework. Numerical results show that the proposed algorithm converges within a few iterations and jointly minimizes the network cost and the number of APs in the network.					Tran, Le-Nam/I-3274-2018	Tran, Le-Nam/0000-0002-9317-9980; Juntti, Markku/0000-0002-5413-1896													2164-7038		978-1-5090-1525-2				2017							121	125																WOS:000464321500021
J	COHEN, MH; ANDREOU, AG				COHEN, MH; ANDREOU, AG			ANALOG CMOS INTEGRATION AND EXPERIMENTATION WITH AN AUTOADAPTIVE INDEPENDENT COMPONENT ANALYZER	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS												In this paper we explore a combination of above-and-subthreshoId CMOS circuit techniques for the implementation of analog neuromorphic network processing. The implemented network embodies a blind signal separation algorithm performing an independent component analysis. It is essentially a continuous time recursive linear adaptive filter that uses a non-linear adaptation rule. Analog I/O interface, weight coefficients and adaptation blocks are all integrated on the chip. A test 2-neuron-2-synapse network as well as a small 5-neuron-20-synapse network were fabricated in a 2 micron n-well double-polysilicon, double-metal CMOS process. Circuit designs at the transistor level yield area efficient implementations for synapses and the adaptation blocks. We present experimental results from testing the systems with sinusoidal signals and noise and report on its performance as a blind separator of mixed speech signals.					Andreou, Andreas G/KFS-6714-2024	Andreou, Andreas G/0000-0003-3826-600X													1549-7747	1558-3791				FEB	1995	42	2					65	77		10.1109/82.365346	http://dx.doi.org/10.1109/82.365346													WOS:A1995QH50000001
J	Nithya, V; Sakthivel, R; Kong, FC; Suveetha, VT				Nithya, Venkatesan; Sakthivel, Rathinasamy; Kong, Fanchao; Suveetha, Veeralpatti Thangavel			Quantized filtering for networked Takagi-Sugeno fuzzy systems with multipath data packet dropouts	MATHEMATICAL METHODS IN THE APPLIED SCIENCES												This paper concerns the mixed H infinity$$ {H}_{\infty } $$ and passivity-based filtering problem for networked nonlinear systems with randomly occurring parameter uncertainties, multipath data packet dropouts, time-varying delay, and quantization effects. The discrete-time nonlinear plant considered in this paper is modeled as a Takagi-Sugeno fuzzy system with plant rules. The data missing phenomenon is considered in both measurement and performance output signals due to the unreliable nature of communication links. Further, to reduce the network bandwidth utilization, the measurement quantization is also employed for both the outputs before transmitting through the communication channel. Also, additive filter gain fluctuation is taken into account to reflect the imprecision in filter implementation. Stochastic variables obeying the Bernoulli distribution are incorporated in the model description to characterize the random occurrence of parameter uncertainties and data packet dropouts. A set of sufficient conditions assuring the stochastic stability of the filtering error system with mixed H infinity$$ {H}_{\infty } $$ and passivity performance is derived according to Lyapunov stability theory. Finally, three numerical examples including mass-spring-damper and tunnel diode circuit model are established to establish the validity of the developed filter design algorithm.					Kong, Fanchao/AFD-8517-2022; Rathinasamy, Sakthivel/R-1832-2018	Rathinasamy, Sakthivel/0000-0002-5528-2709													0170-4214	1099-1476				MAY 30	2023	46	8					8709	8727		10.1002/mma.9012	http://dx.doi.org/10.1002/mma.9012		JAN 2023											WOS:000908285600001
J	Fumagalli, A; Keilegavlen, E; Scialò, S				Fumagalli, Alessio; Keilegavlen, Eirik; Scialo, Stefano			Conforming, non-conforming and non-matching discretization couplings in discrete fracture network simulations	JOURNAL OF COMPUTATIONAL PHYSICS												Simulations of fluid flow in naturally fractured rocks have implications for several subsurface applications, including energy storage and extraction, and waste disposal. We are interested in flow in discrete fracture networks, which explicitly represent flow in fracture surfaces, but ignore the impact of the surrounding host rock. Fracture networks, generated from observations or stochastic simulations, will contain intersections of arbitrary length, and intersection lines can further cross, forming a highly complex geometry. As the flow exchange between fractures, thus in the network, takes place in these intersections, an adequate representation of the geometry is critical for simulation accuracy. In practice, the intersection dynamics must be handled by a combination of the simulation grid, which may or may not resolve the intersection lines, and the numerical methods applied on the grid. In this work, we review different classes of numerical approaches proposed in recent years, covering both methods that conform to the grid, and non-matching cases. Specific methods considered herein include finite elements, mixed and virtual elements and control volume methods. We expose our methods to an extensive set of test cases, ranging from artificial geometries designed to test difficult configurations, to a network extruded from a real fracture outcrop. The main outcome is guidances for choice of simulation models and numerical discretization with a trade off on the computational cost and solution accuracy. (C) 2018 Elsevier Inc. All rights reserved.					Fumagalli, Alessio/ISB-8686-2023; Keilegavlen, Eirik/I-3962-2012	Fumagalli, Alessio/0000-0003-3039-5309; Keilegavlen, Eirik/0000-0002-0333-9507													0021-9991	1090-2716				JAN 1	2019	376						694	712		10.1016/j.jcp.2018.09.048	http://dx.doi.org/10.1016/j.jcp.2018.09.048													WOS:000450337400033
J	González-Hernández, IJ; Granillo-Macías, R; Martínez-Flores, JL; Sánchez-Partida, D; Gibaja-Romero, DE				Jesus Gonzalez-Hernandez, Isidro; Granillo-Macias, Rafael; Luis Martinez-Flores, Jose; Sanchez-Partida, Diana; Emilio Gibaja-Romero, Damian			HYBRID MODEL TO DESIGN AN AGRO-FOOD DISTRIBUTION NETWORK CONSIDERING FOOD QUALITY	INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE												In the agro-food supply chain, the client's satisfaction is mainly reflected on food freshness in such a way that quality has a direct relationship with the selling price. This research work suggests a hybrid model to design a food distribution network that maximizes the farmers' profits depending on the delivered quality by using a mixed integer linear programming model and a discrete-event simulation model under specific stochastic parameters. The main contribution of this paper is a model that evaluates food quality with a discrete and stochastic approach along the whole supply chain. The problem involves only one product (prickly pear), 93 farmers, 53 distribution centers, and 27 markets. The results determined that the amount of prickly pear from the 93 farmers must be sent to 29 distribution centers to satisfy the market demand. The delivered quality of the fruit at the market was in an interval from 84% and 94%.					GRANILLO-MACIAS, RAFAEL/N-5128-2018; González-Hernández, Isidro Jesús/AAE-2818-2020; Granillo-Macias, Rafael/E-6165-2019	González-Hernández, Isidro Jesús/0000-0003-2805-6674; Granillo-Macias, Rafael/0000-0002-1015-667X; Gibaja Romero, Damian Emilio/0000-0002-3536-4117														1943-670X					2019	26	4					588	609																WOS:000498192100009
