PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zhao, X; Marquardt, W				Zhao, Xiao; Marquardt, Wolfgang			Reactor network synthesis with guaranteed robust stability	COMPUTERS & CHEMICAL ENGINEERING												This paper proposes a systematic approach to design reactor networks with guaranteed robust stability. The approach is based on the superstructure approach for reactor network synthesis. A structured dynamic model for reactor network modeling is formulated and embedded in a MINLP with robust eigenvalue constraints. Design parameters, structural alternatives and parametric uncertainty are considered simultaneously as design degrees of freedom. Structural alternatives result from decisions on the existence of reactors and flow connections in the superstructure. Parametric uncertainty may either result from model uncertainties such as reaction kinetic constants or heat transfer coefficients, or from process uncertainties including slow disturbances in load or quality of raw materials. A tailored two-step solution strategy is proposed to tackle the robust mixed -integer optimization problem. A case study with five continuous stirred -tank reactors (CSTR) and five plug flow reactors (PFR) is presented for illustration. (C) 2015 Elsevier Ltd. All rights reserved.						Marquardt, Wolfgang/0000-0002-4455-8378													0098-1354	1873-4375				MAR 4	2016	86						75	89		10.1016/j.compchemeng.2015.12.005	http://dx.doi.org/10.1016/j.compchemeng.2015.12.005													WOS:000370065700007
J	Yoo, C; Jung, K; Lee, J				Yoo, Chulsang; Jung, Kwangsik; Lee, Jaeeung			Evaluation of rain gauge network using entropy theory: Comparison of mixed and continuous distribution function applications	JOURNAL OF HYDROLOGIC ENGINEERING												In this study we compared applications of mixed and continuous distribution functions to the theory of entropy for the evaluation of rain gauge networks. The use of a mixed distribution function to evaluate rain gauge networks has an important advantage of considering rainfall intermittency in both time and space. Parameters of both mixed and continuous distribution functions were estimated using the daily rainfall data collected in the Choongju Dam Basin, Korea. The optimal number of rain gauge stations is, then, decided by using the entropy theory. The optimal number of rain gauge stations estimated by applying the mixed distribution function was found to be much smaller, but still reasonable, than that estimated by applying the continuous distribution function; mostly due to the small wet probability and the high coincidence of daily rainfall between rain gauge stations.					Yoo, Chulsang/D-3943-2013														1084-0699	1943-5584				APR	2008	13	4					226	235		10.1061/(ASCE)1084-0699(2008)13:4(226)	http://dx.doi.org/10.1061/(ASCE)1084-0699(2008)13:4(226)													WOS:000254545100004
C	Shi, P; Yang, RN; Basin, M; Karimi, HR			IEEE	Shi, Peng; Yang, Rongni; Basin, Michael; Karimi, Hamid Reza			Predictive Control of Networked Systems with Communication Delays	2012 IEEE MULTI-CONFERENCE ON SYSTEMS AND CONTROL (2012 IEEE MSC)	IEEE International Symposium on Intelligent Control				IEEE International Conference on Control Applications (CCA) Part of 6th IEEE Multi-Conference on Systems and Control (IEEE MSC)	OCT 03-05, 2012	Dubrovnik, CROATIA	IEEE, IEEE Control Syst Soc (CSS), IEEE Conf Control Applicat (CCA), IEEE Int Syposium Intelligent Control (ISIC)				This paper studies the problem of predictive output feedback control for networked control systems with random communication delays. A networked predictive control scheme is employed to compensate for random communication delays, which mainly consists of the control prediction generator and network delay compensator. Furthermore, a new strategy of designing the time-varying predictive controller with mixed random delays for networked systems is proposed. Then the system can be formulated as a Markovian jump system. New techniques are presented to deal with the distributed delay in the discrete-time domain. Based on analysis of closed-loop networked predictive control systems, the designed predictive time-varying output feedback controller can achieve the desired control performance and also guarantee system stability. Simulation examples demonstrate the compensation for random communication delays and data loss in networked systems using the proposed predictive controller design strategy.					Shi, Peng/H-5906-2012; Karimi, Hamid Reza/Y-2403-2019; Yang, Rongni/E-2804-2015	Basin, Michael/0000-0002-7274-4303															978-1-4673-4600-9				2012							1166	1171																WOS:000316571900024
C	Volyanskyy, KY; Haddad, WM			IEEE	Volyanskyy, Konstantin Y.; Haddad, Wassim M.			A <i>Q</i>-Modification Neuroadaptive Control Architecture for Discrete-Time Systems	2010 AMERICAN CONTROL CONFERENCE	Proceedings of the American Control Conference				American Control Conference	JUN 30-JUL 02, 2010	Baltimore, MD					This paper extends the new neuroadaptive control framework for continuous-time nonlinear uncertain dynamical systems based on a Q-modification architecture to discrete-time systems. As in the continuous-time case, the discrete-time update laws involve auxiliary terms, or Q-modification terms, predicated on an estimate of the unknown neural network weights which in turn involve a set of auxiliary equations characterizing a set of affine hyperplanes. In addition, we show that the Q-modification terms in the discrete-time update law are designed to minimize an error criterion involving a sum of squares of the distances between the update weights and the family of affine hyperplanes.																			0743-1619		978-1-4244-7427-1				2010							2482	2486																WOS:000287187902143
C	Liu, B; Liu, TF; Hill, DJ			IEEE	Liu Bin; Liu Tengfei; Hill, David J.			Stabilization to ISS for Discrete-time Impulsive Hybrid Systems with Mixed <i>K</i>-Dissipativity	2011 30TH CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				30th Chinese Control Conference	JUL 22-24, 2011	Yantai, PEOPLES R CHINA					This paper studies the stabilization to ISS (input-to-state stability) issue for discrete-time impulsive hybrid systems (DIHS) with mixed K-dissipativity property. Firstly, the new concept of mixedK-dissipativity is proposed for DIHS. Then, the criteria of stabilization in the sense of ISS are derived for mixed K-dissipative DIHS. It shows that for a mixed K-dissipative DIHS, under the same state feedback control, even if all subsystems have no ISS, the whole DIHS may still has ISS property. The results are then used to study the case of network via impulsive interconnections. The linear matrix inequality (LMI) conditions for K-dissipativity of every DIHS in the network under the mixed quadratic supply rate are derived. Moreover, the interconnection control is designed to stabilize the network to ISS. Finally, one example is given for illustration.					Hill, David John/AAG-2576-2019	Hill, David John/0000-0003-4036-0839													2161-2927		978-988-17255-9-2				2011							1753	1758																WOS:000312652101159
J	Xue, WP; Mao, WJ				Xue, Wenping; Mao, Weijie			ASYMPTOTIC STABILITY AND FINITE-TIME STABILITY OF NETWORKED CONTROL SYSTEMS: ANALYSIS AND SYNTHESIS	ASIAN JOURNAL OF CONTROL												This paper focuses on the problems of asymptotic stability and finite-time stability (FTS) analysis, along with the state feedback controller design for networked control systems (NCSs) with consideration of both network-induced delay and packet dropout. The closed-loop NCS is modeled as a discrete-time linear system with a time-varying, bounded state delay. Sufficient conditions for the asymptotic stability and the FTS of the closed-loop NCS are provided, respectively. Based on the stability analysis results, a mixed controller design method, which guarantees the asymptotic stability of the closed-loop NCS in the usual case and the FTS of the closed-loop NCS in the unusual case (that is, in some particular time intervals, large state delay occurs), is presented. A numerical example is provided to illustrate the effectiveness of the proposed mixed controller design method.						Mao, Weijie/0000-0001-5791-1823													1561-8625	1934-6093				SEP	2013	15	5					1376	1384		10.1002/asjc.695	http://dx.doi.org/10.1002/asjc.695													WOS:000324930700013
J	Sheng, Y; Zhang, H; Zeng, ZG				Sheng, Yin; Zhang, Hao; Zeng, Zhigang			Stabilization of Fuzzy Memristive Neural Networks With Mixed Time Delays	IEEE TRANSACTIONS ON FUZZY SYSTEMS												In this paper, stabilization for a class of Takagi-Sugeno (T-S) fuzzy memristive neural networks (FMNNs) with mixed time delays is investigated. By virtue of theories of differential equations with discontinuous right-hand sides, inequality techniques, and the comparison method, an algebraic criterion is derived to stabilize the addressed FMNNs with bounded discrete and distributed time delays via a designed fuzzy state feedback controller in Filippov's sense. The result can be reinforced to stabilize FMNNs with unbounded discrete time delays. Meanwhile, exponential stabilization of FMNNs with bounded discrete time delays and unbounded continuously distributed delays is also discussed. FMNNs in this study are general since fuzzy logics and hybrid time delays are all considered, and the obtained conditions enhance and extend some existing ones. Finally, four numerical simulations are carried out to substantiate the efficiency and merits of developed theoretical results.					Zeng, Zhigang/AAC-4641-2019; Zeng, Zhigang/A-2816-2011	Zeng, Zhigang/0000-0003-4587-3588													1063-6706	1941-0034				OCT	2018	26	5					2591	2606		10.1109/TFUZZ.2017.2783899	http://dx.doi.org/10.1109/TFUZZ.2017.2783899													WOS:000446675400009
J	Wang, YL; Yang, GH				Wang, Yu-Long; Yang, Guang-Hong			Robust <i>H</i><sub>∞</sub> Model Reference Tracking Control for Networked Control Systems with Communication Constraints	INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS												This paper studies the problem of H-infinity model reference tracking control for continuous time networked control systems (NCSs) with communication constraints. By using the continuous Jensen inequality, linear matrix inequality (LMI)-based H-infinity model reference tracking controller design for nominal NCSs with controller-to-actuator communication constraints is presented, and a new method is proposed to design H-infinity model reference tracking controllers for NCSs with both controller-to-actuator and sensor-to-controller communication constraints. The results are also extended to NCSs with norm-bounded parameter uncertainties. The merits of the proposed methods lie in their less computational complexity and less conservatism, which are achieved by adopting continuous Jensen inequality and proposing new controller design methods, respectively. The simulation results illustrate the effectiveness of the proposed H-infinity model reference tracking controller design for NCSs with communication constraints.																			1598-6446	2005-4092				DEC	2009	7	6					992	1000		10.1007/s12555-009-0616-7	http://dx.doi.org/10.1007/s12555-009-0616-7													WOS:000272153700016
J	Shi, Y; Jin, L; Li, S; Qiang, JP				Shi, Yang; Jin, Long; Li, Shuai; Qiang, Jipeng			Proposing, developing and verification of a novel discrete-time zeroing neural network for solving future augmented Sylvester matrix equation	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												In this paper, a novel discrete-time advance zeroing neural network (DT-AZNN) model is proposed, developed and investigated for solving future augmented Sylvester matrix equation (F-ASME). First of all, based on the advance zeroing neural network (AZNN) design formula, a novel continuous-time advance zeroing neural network (CT-AZNN) model is shown for solving continuous-time augmented Sylvester matrix equation (CT-ASME). Secondly, a recently published discretization formula is further investigated with the optimal sampling gap of the discretization formula proposed. Then, for solving F-ASME, a novel DT-AZNN model is proposed based on the discretization formula. Theoretical analyses on the convergence property and the perturbation suppression performance of the DT-AZNN model are provided. Moreover, comparative numerical experimental results are conducted to prove the effectiveness and robustness of the proposed DT-AZNN model for solving F-ASME. (C) 2020 The Franklin Institute. Published by Elsevier Ltd. All rights reserved.					Jin, Long/ITT-1019-2023; Jin, Long/HHS-5672-2022	Jin, Long/0000-0002-5329-5098													0016-0032	1879-2693				APR	2020	357	6					3636	3655		10.1016/j.jfranklin.2020.02.024	http://dx.doi.org/10.1016/j.jfranklin.2020.02.024													WOS:000569854000012
J	Thomas, P; Thomas, A				Thomas, P.; Thomas, A.			Multilayer perceptron for simulation models reduction: Application to a sawmill workshop	ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE												Simulation is often used to evaluate supply chain or workshop management. This simulation task needs models, which are difficult to construct. The aim of this work is to reduce the complexity of a simulation model design. The proposed approach combines discrete and continuous approaches in order to construct speeder and simpler reduced model. The simulation model focuses on bottlenecks with a discrete approach according to the theory of constraints. The remaining of the workshop must be taken into account in order to describe how the bottlenecks are fed. It is modeled through a continuous approach thanks to a neural network. In particular, we use a multilayer perceptron. The structure of the network is determined by using a pruning procedure. For validation, this approach is applied to the modelisation of a sawmill workshop. (C) 2011 Elsevier Ltd. All rights reserved.					, Thomas/A-4727-2013	, Thomas/0000-0001-9426-3570													0952-1976	1873-6769				JUN	2011	24	4					646	657		10.1016/j.engappai.2011.01.004	http://dx.doi.org/10.1016/j.engappai.2011.01.004													WOS:000290085200008
J	Wen, B; Li, H; Liang, L				Wen, Bin; Li, Hui; Liang, Li			Robust Stabilization and <i>H</i><sub>∞</sub> Control for Uncertain Neural Networks with Mixed Time Delays	MATHEMATICAL PROBLEMS IN ENGINEERING												This paper is concerned with the problem of robust stabilization and H-infinity control for a class of uncertain neural networks. For the robust stabilization problem, sufficient conditions are derived based on the quadratic convex combination property together with Lyapunov stability theory. The feedback controller we design ensures the robust stability of uncertain neural networks with mixed time delays. We further design a robust H-infinity controller which guarantees the robust stability of the uncertain neural networks with a given H-infinity performance level. The delay-dependent criteria are derived in terms of LMI (linear matrix inequality). Finally, numerical examples are provided to show the effectiveness of the obtained results.					Wen, Bin/AAA-6838-2022														1024-123X	1563-5147					2015	2015								690578	10.1155/2015/690578	http://dx.doi.org/10.1155/2015/690578													WOS:000362025900001
J	Su, L; Shen, H				Su, Lei; Shen, Hao			Fault-tolerant mixed <i>H</i><sub>∞</sub>/passive synchronization for delayed chaotic neural networks with sampled-data control	COMPLEXITY												This article is concerned with the fault-tolerant mixed H-infinity/passive synchronization problem for chaotic neural networks by sampled-data control scheme. The objective is focused on the design of a reliable controller such that the mixed H-infinity/passivity performance level of the resulting synchronization error system is ensured in the presence of actuator failures. A time-dependent Lyapunov functional and an improved reciprocally convex approach combined with a novel integral inequality are applied to optimize the availability of the information on the actual sampling pattern. Then, some sufficient conditions of mixed H-infinity/passivity performance analysis for the synchronization error systems are derived. A desired reliable sampled-data controller is designed by solving the optimization problems. Finally, to demonstrate the effectiveness of the proposed method, a practical chaotic neural networks is provided. (c) 2015 Wiley Periodicals, Inc. Complexity 21: 246-259, 2016					Shen, Hao/S-3348-2019; shen, hao/HGF-0551-2022	Shen, Hao/0000-0001-7024-6573; Su, Lei/0000-0001-8728-0583													1076-2787	1099-0526				JUL-AUG	2016	21	6					246	259		10.1002/cplx.21684	http://dx.doi.org/10.1002/cplx.21684													WOS:000379936300022
J	Min, LQ; Chen, GR				Min, Lequan; Chen, Guanrong			GENERALIZED SYNCHRONIZATION IN AN ARRAY OF NONLINEAR DYNAMIC SYSTEMS WITH APPLICATIONS TO CHAOTIC CNN	INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS												This paper establishes some generalized synchronization (GS) theorems for a coupled discrete array of difference systems (CDADS) and a coupled continuous array of differential systems (CCADS). These constructive theorems provide general representations of GS in CDADS and CCADS. Based on these theorems, one can design GS-driven CDADS and CCADS via appropriate (invertible) transformations. As applications, the results are applied to autonomous and nonautonomous coupled Chen cellular neural network (CNN) CDADS and CCADS, discrete bidirectional Lorenz CNN CDADS, nonautonomous bidirectional Chua CNN CCADS, and nonautonomously bidirectional Chen CNN CDADS and CCADS, respectively. Extensive numerical simulations show their complex dynamic behaviors. These theorems provide new means for understanding the GS phenomena of complex discrete and continuously differentiable networks.					Chen, Guanrong/F-6000-2011	Chen, Guanrong/0000-0003-1381-7418; Min, Lequan/0000-0002-4414-3818													0218-1274	1793-6551				JAN	2013	23	1							1350016	10.1142/S0218127413500168	http://dx.doi.org/10.1142/S0218127413500168													WOS:000316915700019
J	Cai, X; Xiao, F; Wei, B; Fang, F				Cai, Xin; Xiao, Feng; Wei, Bo; Fang, Fang			Distributed Continuous-Time Strategy-Updating Rules for Noncooperative Games With Discrete-Time Communication	IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS												In this article, a class of continuous-time noncooperative games in networks of double-integrator agents is explored. The existing methods require that agents communicate with their neighbors in real time. In this article, we propose two discrete-time communication schemes based on the designed continuous-time strategy-updating rule for the efficient use of communication resources. First, the property of the designed continuous-time rule is analyzed to ensure that all agents' strategies can reach the Nash equilibrium (NE). Then, we propose, respectively, periodic and event-triggered communication schemes for the discrete-time interactions among agents. The rule in the periodic case is implemented synchronously. The rule in the event-triggered case is executed asynchronously without Zeno behaviors. All agents in both cases can reach the NE asymptotically by interacting with neighbors at discrete times. Simulations are performed in networks of Cournot competition to illustrate the effectiveness of the proposed methods.					Fang, Fang/HNB-3397-2023	Fang, Fang/0000-0003-3784-3696; Wei, Bo/0000-0002-2542-0082; Xiao, Feng/0000-0002-8890-4383													2168-2216	2168-2232				JUL	2023	53	7					4477	4486		10.1109/TSMC.2023.3249901	http://dx.doi.org/10.1109/TSMC.2023.3249901		MAR 2023											WOS:000953400300001
C	Grega, W; Tutaj, A			IEEE	Grega, Wojciech; Tutaj, Andrzej			A Co-Design Method for Networked Feedback Control	2017 22ND IEEE INTERNATIONAL CONFERENCE ON EMERGING TECHNOLOGIES AND FACTORY AUTOMATION (ETFA)	IEEE International Conference on Emerging Technologies and Factory Automation-ETFA				22nd IEEE International Conference on Emerging Technologies and Factory Automation (ETFA)	SEP 12-15, 2017	Limassol, CYPRUS	IEEE, ABB, ies, Univ Cyprus, Dept Elect Comp Engn				In this paper we consider state-feedback discrete-time control of a continuous linear process, where the process (sensors, actuators) is connected to the controller via a data transmission network. The main complication of this Networked Control System (NCS) control architecture is the presence of variable time delays. One solution is to reduce the temporal dependency of the individual parts of this model by introducing a buffer at the actuator. As long as variable delay is shorter than buffer length, the loop delay is constant and is equal to the buffer length. This makes design of the controller and stability analysis much easier. This paper proposes a novel co-design method taking into account sampling period, network parameters and optimal buffer length. A case study for a liquid level stabilisation problem is given. Simulation results are provided.					Psychalinos, Costas/I-3336-2013; Grega, Wojciech/ABH-3352-2021	Psychalinos, Costas/0000-0002-0817-7228; Grega, Wojciech/0000-0003-4169-4822													1946-0740		978-1-5090-6505-9				2017																								WOS:000427812000070
J	Yang, Y; Hu, J; Chen, DY; Wei, YL; Du, JH				Yang, Yu; Hu, Jun; Chen, Dongyan; Wei, Yunliang; Du, Junhua			Non-fragile Suboptimal Set-membership Estimation for Delayed Memristive Neural Networks with Quantization via Maximum-error-first Protocol	INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS												This paper is concerned with the non-fragile protocol-based set-membership estimation problem for a class of discrete memristive neural networks (MNNs) with mixed time-delays, quantization and unknown but bounded noises. The nonlinear neural activation function satisfies the sector-bounded condition and the logarithmic quantization error is transformed to the norm-bounded uncertainty. In order to save the networks resources, the maximum-error-first (MEF) protocol is introduced to allocate the utilization order of the network channel. The focus is on the design of non-fragile state estimator to ensure such that, in the simultaneous presence of the mixed time-delays, quantization errors and estimator gain perturbations, real state is confined to the ellipsoid. In particular, a minimization problem is given to determine the radius of the designed ellipsoid and the estimator gain matrix by testifying the feasibility of some recursive matrix inequalities. Finally, some simulations are used to show the feasibility of the developed non-fragile suboptimal state estimation strategy.					Hu, Jun/M-2635-2015	Hu, Jun/0000-0002-7852-5064													1598-6446	2005-4092				JUL	2020	18	7					1904	1914		10.1007/s12555-019-0422-9	http://dx.doi.org/10.1007/s12555-019-0422-9													WOS:000540170800025
J	Lee, JY; Chen, CL; Lin, CY				Lee, Jui-Yuan; Chen, Cheng-Liang; Lin, Chun-Yen			A Mathematical Model for Water Network Synthesis Involving Mixed Batch and Continuous Units	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH												This paper presents a mathematical model for the synthesis of water networks for systems consisting of process units of different operation modes, namely, truly batch, semicontinuous, and continuous units. By treating a continuous process as a special case of a semicontinuous process, the original problem becomes to synthesize a batch water network comprised of truly batch and semicontinuous units operated cyclically with a fixed schedule. The model is formulated as a mixed-integer nonlinear program based on a unit-tank superstructure including all possible network interconnections. Three modified literature examples are used to illustrate the proposed approach, with both in-plant and interplant water integration analyzed.						Lee, Jui-Yuan/0000-0001-5614-2815													0888-5885					JUN 5	2013	52	22			SI		7047	7055		10.1021/ie302521v	http://dx.doi.org/10.1021/ie302521v													WOS:000320152900002
J	Cang, NM; Qiu, F; Xue, S; Jia, ZH; Guo, DS; Zhang, ZJ; Li, WB				Cang, Naimeng; Qiu, Feng; Xue, Shan; Jia, Zehua; Guo, Dongsheng; Zhang, Zhijun; Li, Weibing			New discrete-time zeroing neural network for solving time-dependent linear equation with boundary constraint	ARTIFICIAL INTELLIGENCE REVIEW												Recently, continuous- and discrete-time models of a zeroing neural network (ZNN) have been developed to provide online solutions for the time-dependent linear equation (TDLE) with boundary constraint. This paper presents a novel approach to address the bound-constrained TDLE (BCTDLE) problem by proposing a new discrete-time ZNN (DTZNN) model. The proposed DTZNN model is designed using the Taylor difference formula to discretize the previous continuous-time ZNNN (CTZNN) model. Theoretical analysis indicates the computational property of the proposed DTZNN model, and numerical results further demonstrate its validity. The applicability of the proposed DTZNN model is finally confirmed via its application to the motion planning of a PUMA560 robotic arm.					Jia, Zehua/ISB-2191-2023	Jia, Zehua/0000-0001-9936-5883													0269-2821	1573-7462				MAY 13	2024	57	6							140	10.1007/s10462-024-10746-x	http://dx.doi.org/10.1007/s10462-024-10746-x													WOS:001221370600001
C	Cui, LL; Zhang, HG; Luo, YH; Sun, N		Chen, J		Cui Lili; Zhang Huaguang; Luo Yanhong; Sun Ning			Asymptotically Stable Reinforcement Learning-Based Neural Network Controller using Adaptive Bounding Technique	PROCEEDINGS OF THE 29TH CHINESE CONTROL CONFERENCE	Chinese Control Conference				29th Chinese Control Conference	JUL 29-31, 2010	Beijing, PEOPLES R CHINA	Beijing Inst Technol, Control Syst Soc, Soc ICE Japan, ICROS Korea, CAA, Tech Comm Control Theory, Beihand Univ Press, IEEE Control Syst Soc, IEEE CSS Singapore Chapter, IEEE CSS Hong Kong Chapter, IEEE CSS Beijing Chapter, CAS, Acad Math & Syst Sci, Tsinghua Univ, Peking Univ, Beijing Univ Aeronaut & Astronaut				In this paper, a novel asymptotically stable reinforcement learning-based neural network controller using adaptive bounding technique for the tracking problem of a class continuous nonlinear system is proposed. An actor-critic structure is adopted for designing the controller, in which the critic network is tuned by itself and generates the reinforcement learning signal to tune actor network which generates the input signal to the system. The designed controller can achieve asymptotic convergence of the tracking error and performance measurement signal to zero, while ensuring boundedness of parameter estimation errors. No a prior knowledge of bounds of unknown quantities in designing the controller is assumed. Simulation results on a two-link robot manipulator show the satisfactory performance of the proposed control scheme.					Sun, Ning/HLX-6289-2023														2161-2927		978-7-89463-104-6				2010							1582	1587																WOS:000397331301125
J	Astorino, A; Gaudioso, M; Miglionico, G				Astorino, Annabella; Gaudioso, Manlio; Miglionico, Giovanna			Lagrangian relaxation for the directional sensor coverage problem with continuous orientation	OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE												We present a mixed integer nonlinear programming formulation of the Directional Sensors Continuous Coverage Problem (DSCCP), where a given set of targets on a plane are to be covered by a set of sensors whose locations are known. Sensors are supposed to be directional, that is characterized by a discrete set of possible radii and aperture angles. The orientation (which is a continuous variable), the radius and the aperture angle of each sensor are to be decided, taking into account possibility of keeping one or more sensors switched off. The objective is to minimize cost coverage. We incorporate into the objective function penalty cost for possibly uncovered targets. We prove NP-hardness of DSCCP and introduce a Lagrangian relaxation model. We design a dual ascent procedure based on acting on a single multiplier at a time accompanied by a heuristics to find a feasible solution at each ascent iteration. We report also the results of the method on several test problems. (C) 2017 Elsevier Ltd. All rights reserved.					Astorino, Annabella/AAG-5095-2020	Astorino, Annabella/0000-0002-3439-180X													0305-0483					MAR	2018	75						77	86		10.1016/j.omega.2017.03.001	http://dx.doi.org/10.1016/j.omega.2017.03.001													WOS:000417773800005
J	Bhela, S; Nagarajan, H; Deka, D; Kekatos, V				Bhela, Siddharth; Nagarajan, Harsha; Deka, Deepjyoti; Kekatos, Vassilis			Efficient Topology Design Algorithms for Power Grid Stability	IEEE CONTROL SYSTEMS LETTERS												The dynamic response of power grids to small disturbances influences their overall stability. This letter examines the effect of network topology on the linearized time-invariant dynamics of electric power systems. The proposed framework utilizes H-2-norm based stability metrics to study the optimal placement of lines on existing networks as well as the topology design of new networks. The design task is first posed as an NP-hard mixed-integer nonlinear program (MINLP) that is exactly reformulated as a mixed-integer linear program (MILP) using McCormick linearization. To improve computation time, graph-theoretic properties are exploited to derive valid inequalities (cuts) and tighten bounds on the continuous optimization variables. Moreover, a cutting plane generation procedure is put forth that is able to interject the MILP solver and augment additional constraints to the problem on-the-fly. The efficacy of our approach in designing optimal grid topologies is demonstrated through numerical tests on the IEEE 39-bus network.					Bhela, Siddharth/T-6409-2019; Nagarajan, Harsha/M-5539-2019	Nagarajan, Harsha/0000-0003-4550-1100; Bhela, Siddharth/0000-0003-2910-8210; Kekatos, Vassilis/0000-0003-1127-3285													2475-1456						2022	6						1100	1105		10.1109/LCSYS.2021.3088888	http://dx.doi.org/10.1109/LCSYS.2021.3088888													WOS:000670543700011
C	Zhuang, XL; Li, ZX; Chen, HY; Wang, YF		Chen, J; Zhao, Q		Zhuang Xiuli; Li Zuxin; Chen Huiying; Wang Yanfeng			The Uniform Boundedness of Networked Control Systems Based on Event-triggered Mechanism	PROCEEDINGS OF THE 35TH CHINESE CONTROL CONFERENCE 2016	Chinese Control Conference				35th Chinese Control Conference (CCC)	JUL 27-29, 2016	Chengdu, PEOPLES R CHINA	Chinese Assoc Automat, Tech Comm Control Theory, Syst Engn Soc China, SW Jiaotong Univ, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Indu & Appl Math, Univ Elect Sci & Technol China, Sichuan Univ, Asian Control Assocn, IEEE Control Syst Soc, Inst Control Robot & Syst, Soc Instrument & Control Engineers, Sichuan Soc Automat & Instrument				Networked control systems(NCSs) with continuous plant was described by a discrete model. A new model of NCSs that involves the network conditions, state and event-triggered communication strategy is proposed. A sufficient condition of stability for NCSs neglecting the state error was derived by Lyapunov method and linear matrix inequality approach. Moreover, a state feedback controller was designed to ensure the NCSs with uniform event-triggered to be uniformly bounded. Finally, a numerical example is provided to illustrate the effectiveness of the proposed method.					LI, WEI/JUE-9796-2023														2161-2927		978-9-8815-6391-0				2016							7358	7362																WOS:000400282203116
C	Liang, JL; Zheng, WX			IEEE	Liang, Jinling; Zheng, Wei Xing			Distributed State Estimation for Sensor Networks with Randomly Occurring Sensor Saturations	2014 IEEE INTERNATIONAL SYMPOSIUM ON CIRCUITS AND SYSTEMS (ISCAS)	IEEE International Symposium on Circuits and Systems				IEEE International Symposium on Circuits and Systems (ISCAS)	JUN 01-05, 2014	Melbourne, AUSTRALIA	IEEE				This paper is concerned with the problem of distributed state estimation for a class of sensor networks characterized by the discrete-time dynamical systems. The discrete-time model with mixed time delays is used to express the target system. Outputs of the sensors are measured under randomly occurring saturations caused by physical restrictions of the sensors. By utilizing output measurements from each individual sensor and its neighboring sensors, we design distributed state estimators with a view to approximating the states of the target system in a distributed manner. Moreover, we show that the estimation error systems are globally asymptotically stable in the mean square, and also provide the explicit expressions of the distributed estimator gains.					Liang, Jinling/N-1509-2016; WU, ZHEN/GRN-7688-2022; zheng, wei/IQT-9639-2023	WU, ZHEN/0000-0001-8719-057X; Zheng, Wei Xing/0000-0002-0572-5938													0271-4302		978-1-4799-3432-4				2014							2305	2308																WOS:000346488600577
J	Humpola, J; Serrano, F				Humpola, Jesco; Serrano, Felipe			Sufficient pruning conditions for MINLP in gas network design	EURO JOURNAL ON COMPUTATIONAL OPTIMIZATION												One-quarter of Europe's energy demand is provided by natural gas distributed through a vast pipeline network covering the whole of Europe. At a cost of 1 million Euros per kilometer the extension of the European pipeline network is already a multi-billion Euro business. Therefore, automatic planning tools that support the decision process are desired. We model the topology optimization problem in gas networks by a mixed-integer nonlinear program (MINLP). This gives rise to a so-called active transmission problem, a continuous nonlinear non-convex feasibility problem which emerges from the MINLP model by fixing all integral variables. We offer novel sufficient conditions for proving the infeasibility of this active transmission problem. These conditions can be expressed in the form of a mixed-integer program (MILP), i.e., the infeasibility of a non-convex continuous nonlinear program (NLP) can be certified by solving an MILP. This result provides an efficient pruning procedure in a branch-and-bound algorithm. Our computational results demonstrate a substantial speedup for the necessary computations.																			2192-4406	2192-4414				MAR	2017	5	1-2			SI		239	261		10.1007/s13675-016-0077-8	http://dx.doi.org/10.1007/s13675-016-0077-8													WOS:000406578200009
