PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Mirabdolazimi, SM; Shafabakhsh, G				Mirabdolazimi, S. M.; Shafabakhsh, Gh.			Rutting depth prediction of hot mix asphalts modified with forta fiber using artificial neural networks and genetic programming technique	CONSTRUCTION AND BUILDING MATERIALS												The most significant problems in the maintenance of highway networks are low strength against dynamic loads and short service life of pavements. In recent years using additive materials to improve the performance of asphalt mix under dynamic loading has been remarkably developed. Previous research show that adding appropriate polymer materials to hot mix asphalt improves the dynamic properties of these mixtures. A series of dynamic creep test were conducted under different temperatures and stress levels to evaluate rutting performance of asphalt samples. The proposed artificial neural networks (ANN) model for rutting depth has shown good agreement with experimental results. Beside, in this study a comparison is made between the Burgers model and genetic programming (GP) model in estimating the rutting depth of asphalt mix. Performance of the genetic programming model is quite satisfactory. The obtained results can be used to provide an appropriate approach to enhance the performance of asphalt pavements under dynamic loads. (C) 2017 Elsevier Ltd. All rights reserved.					Mirabdolazimi, Seyyed Mohammad/W-9861-2019; Wang, Changbai/GNP-8172-2022	Mirabdolazimi, Seyyed Mohammad/0000-0001-9089-1406; Wang, Changbai/0000-0003-1370-8449													0950-0618	1879-0526				SEP 1	2017	148						666	674		10.1016/j.conbuildmat.2017.05.088	http://dx.doi.org/10.1016/j.conbuildmat.2017.05.088													WOS:000404196700064
C	Lu, CH; Liao, PY; Charng, YH; Liu, CM; Guo, JY			IEEE	Lu, Chi-Huang; Liao, Pen-Yu; Charng, Yuan-Hai; Liu, Chi-Ming; Guo, Jheng-Yu			MULTIVARIABLE SELF-TUNING PID CONTROLLER BASED ON WAVELET FUZZY NEURAL NETWORKS	PROCEEDINGS OF 2014 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS (ICMLC), VOL 2	International Conference on Machine Learning and Cybernetics				International Conference on Machine Learning and Cybernetics	JUL 13-16, 2014	Lanzhou, PEOPLES R CHINA	Hebei Univ, IEEE Syst Man & Cybernet Soc, S China Univ Technol, Univ Macau, Chongqing Univ, Univ Ulster, Harbin Inst Technol, Shenzhen Grad Sch, City Univ Hong Kong, Univ Cagliari, Dept Elec Elect Engn, Hebei Univ Sci & Technol				This paper presents a multivariable self-tuning proportional-integral-derivative (PID) controller based on wavelet fuzzy neural networks (WFNNs) for a class of nonlinear systems. A mathematic model using WFNN is constructed for the controlled nonlinear multivariable system, and the self-tuning PID controller is derived via a generalized predictive performance criterion. Numerical simulations exhibit that the proposed multivariable self-tuning PID control law gives satisfactory tracking and disturbance rejection performances.																			2160-133X		978-1-4799-4215-2				2014							755	759																WOS:000393485100056
C	Pei, LC; Li, CH; Hou, RF; Zhang, YJ; Ou, HY		Farag, AA		Pei, Lichun; Li, Chenhui; Hou, Runfeng; Zhang, Yanjun; Ou, Hongyan			Computer Simulation of Denial of Service attack in Military Information Network using OPNET	PROCEEDINGS OF 3RD INTERNATIONAL CONFERENCE ON MULTIMEDIA TECHNOLOGY (ICMT-13)	Advances in Intelligent Systems Research				3rd International Conference on Multimedia Technology (ICMT)	NOV 29-DEC 01, 2013	Guangzhou, PEOPLES R CHINA	Ningbo Univ				According to designing DoS attack model, the methods based on OPNET of simulating DoS attack which can be achieved are summarized. The attack model is given from simulating SYN flood attack. Simulation results show that the network simulation is a productive approach to analyze and estimate the impact of the DoS attack on the military information network and to develop appropriate safety measures, which provides a reference method for the establishment of the other attack models.																			1951-6851		978-90-78677-89-5				2013	84						1333	1340																WOS:000335511000164
C	Chow, CE; He, JS; Taniguchi, T		Ono, K		Chow, CE; He, JS; Taniguchi, T			NetLobars: A simulation system for web system design and evaluation	DIGITAL CONVERGENCE FOR CREATIVE DIVERGENCE, VOL I: TECHNICAL SPEECH SESSIONS					International Conference on Computer Communication 1999 (ICCC 99)	SEP 14-16, 1999	TOKYO, JAPAN	Commun Line Prod Assoc Japan, DDI Corp, Fujitsu Ltd, Fuji Xerox Co Ltd, Hewlett Packard Japan Ltd, Hitachi Ltd, IBM Japan Ltd, Intel KK, Japan Telcom Co Ltd, KDD Corp, Lucent Technologies Japan Ltd, Matsushita Cummun Ind Co Ltd, Matsushita Elect Ind Co Ltd, Microsoft Co Ltd, Mitsubishi Elect Corp, Motorola Japan Ltd, NCR Japan Ltd, NEC Corp, Nihon Cisco Syst KK, Nippon Ericsson KK, Noppon Telegraph & Telephone Corp, Nortel Networks Japan, NTT Data Corp, NTT Mobile Commun Network Inc, Oki Elect Ind Co Ltd, RICOH Co Ltd, Sony Corp, Sun Microsyst KK, Tokyo Telecommun Network, Company Inc, Toshiba Corp				To evaluate the web system performance, a simulation-based design system, called NetLobars was built with Java 1.2 based GUI for specifying network topology, web system configuration, and client request patterns. It simulates the shortest path dynamic routing among web servers and clients. Using the discrete event simulation, the system provides detailed analysis of various system/network delays and average end-to-end response time for comparing different web system configurations. A simulation-driven message animation based on Java 2D API is integrated for visualizing the web protocol processing. Methods for identifying the web system bottlenecks are also presented. NetLobars system facilitates web system managers and designers in evaluating web system configurations and design trade-off.																					1-891365-05-3				1999							342	347																WOS:000169132000049
J	RADZIK, J; MARAL, G				RADZIK, J; MARAL, G			A METHODOLOGY FOR RAPIDLY EVALUATING THE PERFORMANCE OF SOME LOW-EARTH-ORBIT SATELLITE SYSTEMS	IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS												A top-down design methodology for LEO systems is illustrated by an example. The considered service is data messaging over local areas. The design method is based on a three-level approach: mission objectives, constellation selection and network design, and technical studies. It is shown that many alternatives are to be explored, and this requires a set of consistent and efficient simulation tools. The tools considered in the paper are a rapid computation algorithm for in-view period determination, and a discrete event simulation-module. These tools are shown to provide the designer with means to rapidly select the appropriate constellation and evaluate the network performance.,																			0733-8716					FEB	1995	13	2					301	309		10.1109/49.345874	http://dx.doi.org/10.1109/49.345874													WOS:A1995QG12800014
J	Zhou, Q; Chen, ZR; Li, XC; Gao, YB				Zhou, Qi; Chen, Ziran; Li, Xinchen; Gao, Yabin			Quantized control for polynomial fuzzy discrete-time systems	COMPLEXITY												This article investigates the H-infinity control problem for polynomial fuzzy discrete-time systems. Signal quantization is considered in this article. To deal with this issue, a logarithmic quantizer is adopted to quantize the control signal. First, a novel method is first proposed to model polynomial fuzzy discrete-time systems and handle the quantized control problem of the systems. Second, based on Lyapunov-stability theory, sufficient conditions are obtained in terms of sum of squares to guarantee the asymptotical stability of the systems and satisfy a H-infinity performance. Finally, a simulation example is given to illustrate the effectiveness of the proposed results. (c) 2014 Wiley Periodicals, Inc.					zhou, qi/JEF-7253-2023; Gao, Yabin/X-8590-2018; Zhou, Qi/JTT-3417-2023	Gao, Yabin/0000-0002-4344-4600; 													1076-2787	1099-0526				NOV-DEC	2015	21	2					325	332		10.1002/cplx.21607	http://dx.doi.org/10.1002/cplx.21607													WOS:000363762400030
C	Huszti, A; Kovács, Z		Camp, O; Weippl, E; Bidan, C; Aimeur, E		Huszti, Andrea; Kovacs, Zita			Bilinear Pairing-based Hybrid Mixnet with Anonymity Revocation	2015 INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY AND PRIVACY (ICISSP)					1st International Conference on Information Systems Security and Privacy (ICISSP)	FEB 09-11, 2015	Angers, FRANCE	Inst Syst & Technologies Informat, Control & Commun, ESEO, ACM Special Interest Grp Management Informat Syst, IEEE Comp Soc, eema				A hybrid mix is presented providing anonymity and eligibility verification of senders, the possibility of anonymous reply and anonymity revocation, that are usually required in practice. Furthermore the proposed mix is capable of processing messages with arbitrarily length. In the process of design we applied bilinear pairings due to their good properties. We compared the time and space complexity of Zhong's mix (Zhong, 2009) to our one, we achieved better efficiency. In the security evaluation we prove, that our mix is correct, provides anonymity and eligibility verification for senders.					Huszti, Andrea/AAV-6179-2020	Huszti, Andrea/0000-0002-5110-6388															978-989-758-135-9				2015							238	245																WOS:000411700600027
J	Li, Z; Tian, Y; Sun, J; Lu, X; Kan, YH				Li, Zheng; Tian, Ye; Sun, Jian; Lu, Xi; Kan, Yuheng			Simulation-based optimization of large-scale dedicated bus lanes allocation: Using efficient machine learning models as surrogates	TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES												Dedicated Bus Lanes (DBLs) have been implemented in many cities to boost buses' reliability and to alleviate traffic congestions. However, how to correctly allocate DBLs across a large-scale real -world network is challenging. Simulation-Based Optimization (SBO) methods were utilized in this work to resolve this optimal allocation problem. Traditional discrete SBO methods are intractable when handling high-dimensional, costly, simulation-based Transportation Network Design Problems (TNDPs) using a limited computational budget. Thus, several efficient Machine Learning (ML)-based surrogate models and a Jackknife uncertainty estimator were introduced to existing SBO framework in this work. A number of comparative experiments between proposed methods and frequently-used Gaussian Process (GP)-SBO methods were conducted. A mesoscopic simulation and Dynamic Traffic Assignment (DTA) tool was adopted to evaluate the network performance. The results of numerical studies show that the optimization efficiency of proposed method is significantly higher than that of commonly used GP-based method when dealing with high dimensional problems. A real-world DBLs allocation case study in Guiyang, Guizhou Province, China again proves that efficient ML-based SBO method is capable to take much less CPU runtime to obtain a better solution than traditional method. The optimal DBLs allocation scheme found by one of the efficient ML-based methods raises the network performance by 5.05 %. A total of 1,376 h travel time is saved, and the average travel time per traveler drops by 0.75 min. In conclusion, efficient ML-based SBO method proposed in this study is more promising to handle large-scale, discrete, costly simulation-based DBLs allocation problems within a limited compu-tational budget than common GP-based SBO methods.					Tian, Ye/ABB-3883-2020; Li, Zheng/KHD-9091-2024	Tian, Ye/0000-0002-2225-7566; Li, Zheng/0000-0001-5732-5605; lu, xi/0000-0002-5830-6657													0968-090X	1879-2359				OCT	2022	143								103827	10.1016/j.trc.2022.103827	http://dx.doi.org/10.1016/j.trc.2022.103827		AUG 2022											WOS:000841196300004
J	Gong, DR; Wang, XL; Wu, SF; Zhu, XD				Gong, Deren; Wang, Xiaoliang; Wu, Shufan; Zhu, Xiaodan			Discrete Legendre polynomials-based inequality for stability of time-varying delayed systems	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												This paper proposes Discrete Legendre Polynomial(DLP)-based inequality by solving the best weighted approximation of a given time series. The proposed inequality could significantly reduce the conservativeness in stability analysis of systems with constant or interval time-varying delays. Also former well-known integral inequities, such as discrete Jensen inequality, discrete Wirtinger-based inequality, are both included in the proposed DLP-based inequality as special cases with lower-order approximation. Stability criterion with less conservatism is then developed for both constant and time-varying delayed systems. Several numerical examples are given to demonstrate the effectiveness and benefit of the proposed method. (C) 2019 The Franklin Institute. Published by Elsevier Ltd. All rights reserved.																			0016-0032	1879-2693				NOV	2019	356	16					9907	9927		10.1016/j.jfranklin.2019.01.058	http://dx.doi.org/10.1016/j.jfranklin.2019.01.058													WOS:000493899600044
J	Nabil, M; Narasimhan, S				Nabil, M.; Narasimhan, Sridharakumar			Sensor Network Design for Optimal Process Operation Based on Data Reconciliation	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH												The fundamental problem in optimal sensor network design is choosing a set of important or strategic process variables to be measured. An optimization formulation for sensor network design that relates process economics and data reconciliation is proposed. To address this, an economic quantity is defined to quantify the loss of operational profit caused due to measurement uncertainty. The resulting analytical expression that quantifies the loss is shown to be the sum of weighted error variances of the reconciled estimates obtained from reconciliation. The final formulation is a mixed integer cone program that can be solved to obtain a globally optimal sensor network. The effect of the process economics, capital cost, and marginal utility of additional sensors is illustrated using case studies.						Narasimhan, Sridharakumar/0000-0002-6215-545X; M, Nabil/0000-0001-6030-4557													0888-5885					MAY 16	2012	51	19					6789	6797		10.1021/ie202126q	http://dx.doi.org/10.1021/ie202126q													WOS:000304027700023
C	Wang, YF; Li, ZX; Wang, PL; Zhe, Z; Quan, LD			IEEE	Wang, Yanfeng; Li, Zuxin; Wang, Peiliang; Zhe, Zhou; Quan, Lidi			Observer-based Fault Detection for a Class of Continuous-time Nonlinear Networked Control Systems Subject to Time-Delays	2017 CHINESE AUTOMATION CONGRESS (CAC)	Chinese Automation Congress				Chinese Automation Congress (CAC)	OCT 20-22, 2017	Jinan, PEOPLES R CHINA	IEEE, CAA, IEEE Syst Man & Cybernet Soc				The problem of fault detection for a class of continuous-time nonlinear networked control systems subject to delays induced by the networks from the sensor to controller and from controller to actuator is concerned in this paper. An observer-based fault detection filter is designed. A sufficient condition is also derived which makes the closed-loop system asymptotically stable in terms of linear matrix inequalities. In addition, the scheme of fault detection is obtained by using the residual. When fault occurs, the residual will exceed the threshold, and the fault can be detected. Finally, one example is included to show the efficiency of the proposed method.					Liu, Zhihao/JUF-7651-2023														2688-092X	2688-0938	978-1-5386-3524-7				2017							40	45																WOS:000427816100008
J	Latrach, C; Kchaou, M; Rabhi, A; El Hajjaji, A				Latrach, Chedia; Kchaou, Mourad; Rabhi, Abdelhamid; El Hajjaji, Ahmed			Decentralized Networked Control System Design Using Takagi-Sugeno (TS) Fuzzy Approach	INTERNATIONAL JOURNAL OF AUTOMATION AND COMPUTING												This paper proposes a new method for control of continuous large-scale systems where the measures and control functions are distributed on calculating members which can be shared with other applications and connected to digital network communications. At first, the nonlinear large-scale system is described by a Takagi-Sugeno (TS) fuzzy model. After that, by using a fuzzy LyapunovKrasovskii functional, sufficient conditions of asymptotic stability of the behavior of the decentralized networked control system (DNCS), are developed in terms of linear matrix inequalities (LMIs). Finally, to illustrate the proposed approach, a numerical example and simulation results are presented.					rabhi, abdelhamid/AAK-7318-2020; Kchaou, Mourad/AAR-8992-2021; El Hajjaji, Ahmed/D-6459-2016	rabhi, abdelhamid/0000-0003-1570-3262; Kchaou, Mourad/0000-0002-6849-1745; El hajjaji, Ahmed/0000-0002-9380-9890; El Hajjaji, Ahmed/0000-0002-7564-3620													1476-8186	1751-8520				APR	2015	12	2			SI		125	133		10.1007/s11633-015-0879-9	http://dx.doi.org/10.1007/s11633-015-0879-9													WOS:000442384500002
C	Kim, SH; Park, BY; Lee, WI; Park, P			IEEE	Kim, Sung Hyun; Park, Bum Yong; Lee, Won Il; Park, PooGyeon			Control Design of Nonlinear Systems over a Communication Network	2011 IEEE 54TH INTERNATIONAL MIDWEST SYMPOSIUM ON CIRCUITS AND SYSTEMS (MWSCAS)	Midwest Symposium on Circuits and Systems Conference Proceedings				54th IEEE International Midwest Symposium on Circuits and Systems (MWSCAS)	AUG 07-10, 2011	Yonsei Univ, Seoul, SOUTH KOREA	IEEE, CAS, IEEK, SK Telecom, Korea Tourism Org, Seoul Tourism Org	Yonsei Univ			This paper investigates a method for controlling a class of nonlinear systems over a communication network with the consideration of network-induced and sampling time delays, packet losses, and quantization errors. In order to represent continuous-time nonlinear systems, Takagi-Sugeno (T-S) fuzzy model is employed, based on which a networked control system (NCS) is designed so that all the states of the closed-loop system exponentially converge to a bounded ellipsoid. In this derivation, some useful techniques are systematically used to obtain a less conservative result. Finally, the effectiveness of the proposed approach is verif ed through an application example.						Park, PooGyeon/0000-0002-8249-5427													1548-3746		978-1-61284-857-0				2011																								WOS:000296057200337
J	Flores-Luyo, L; Agra, A; Figueiredo, R; Ocaña, E				Flores-Luyo, Luis; Agra, Agostinho; Figueiredo, Rosa; Ocana, Eladio			Mixed integer formulations for a routing problem with information collection in wireless networks	EUROPEAN JOURNAL OF OPERATIONAL RESEARCH												We study a routing-collecting problem where a system of stations is considered. A vehicle is responsible for collecting information generated continuously in the stations and to deliver it to a base station. The objective is to determine the vehicle route and the collection operations, both physical and wireless, in order to maximize the amount of information collected during a time horizon. Three mixed integer programming models are introduced and a computational study is reported to compare the performance of a solver based on each one of the models. (C) 2019 Elsevier B.V. All rights reserved.					Agra, Agostinho/H-7019-2012; Figueiredo, Rosa/GLT-0410-2022	Agra, Agostinho/0000-0002-4672-6099; Ocana, Eladio/0000-0001-5960-7366; Videira de Figueiredo, Rosa Maria/0000-0002-0344-2686; Flores Luyo, Luis/0000-0001-5102-3323													0377-2217	1872-6860				JAN 16	2020	280	2					621	638		10.1016/j.ejor.2019.06.054	http://dx.doi.org/10.1016/j.ejor.2019.06.054													WOS:000488997700017
J	Zhong, XN; He, HB				Zhong, Xiangnan; He, Haibo			An Event-Triggered ADP Control Approach for Continuous-Time System With Unknown Internal States	IEEE TRANSACTIONS ON CYBERNETICS												This paper proposes a novel event- triggered adaptive dynamic programming (ADP) control method for nonlinear continuous-time system with unknown internal states. Comparing with the traditional ADP design with a fixed sample period, the event- triggered method samples the state and updates the controller only when it is necessary. Therefore, the computation cost and transmission load are reduced. Usually, the event-triggered method is based on the system entire state which is either infeasible or very difficult to obtain in practice applications. This paper integrates a neural-network-based observer to recover the system internal states from the measurable feedback. Both the proposed observer and the controller are aperiodically updated according to the designed triggering condition. Neural network techniques are applied to estimate the performance index and help calculate the control action. The stability analysis of the proposed method is also demonstrated by Lyapunov construct for both the continuous and jump dynamics. The simulation results verify the theoretical analysis and justify the efficiency of the proposed method.					He, Haibo/ABF-3668-2020	He, Haibo/0000-0002-5247-9370													2168-2267	2168-2275				MAR	2017	47	3					683	694		10.1109/TCYB.2016.2523878	http://dx.doi.org/10.1109/TCYB.2016.2523878								26929082					WOS:000396395400012
J	Jin, J; Sridharan, A; Krishnamachari, B; Palaniswami, M				Jin, Jiong; Sridharan, Avinash; Krishnamachari, Bhaskar; Palaniswami, Marimuthu			Handling <i>Inelastic</i> Traffic in Wireless Sensor Networks	IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS												The capabilities of sensor networking devices are increasing at a rapid pace. It is therefore not impractical to assume that future sensing operations will involve real time (inelastic) traffic, such as audio and video surveillance, which have strict bandwidth constraints. This in turn implies that future sensor networks will have to cater for a mix of elastic (having no bandwidth constraint requirements) and inelastic traffic. Current state of the art rate control protocols for wireless sensor networks, are however designed with focus on elastic traffic. In this work, by adapting a recently developed theory of utility-proportional rate control for wired networks to a wireless setting, and combining it with a stochastic optimization framework that results in an elegant queue backpressure-based algorithm, we have designed the first-ever rate control protocol that can efficiently handle a mix of elastic and inelastic traffic in a wireless sensor network. We implement this novel protocol in a real world sensor network stack, the TinyOS-2.x communication stack for IEEE 802.15.4 radios and evaluate the real-world performance of this protocol through comprehensive experiments on 20 and 40-node subnetworks of USC's 94-node Tutornet wireless sensor network testbed.					Palaniswami, Marimuthu/AAE-2179-2022; Jin, Jiong/R-3266-2019	Jin, Jiong/0000-0002-0306-2691													0733-8716	1558-0008				SEP	2010	28	7					1105	1115		10.1109/JSAC.2010.100915	http://dx.doi.org/10.1109/JSAC.2010.100915													WOS:000283181200015
J	Sierociuk, D; Tejado, I; Vinagre, BM				Sierociuk, Dominik; Tejado, Ines; Vinagre, Bias M.			Improved fractional Kalman filter and its application to estimation over lossy networks	SIGNAL PROCESSING												This paper presents improvements on the fractional Kalman filter (FKF) based on the infinite dimensional form of a linear discrete fractional order state-space system. Furthermore, taking into account the considerable interest in estimation over networks with packet losses, the application and extension of the improved FKF are included. Some simulation cases are given in order to demonstrate the effectiveness of the proposed algorithms, with significant improvements in terms of estimation and smoothing results. (C) 2010 Elsevier B.V. All rights reserved.					Jara, Blas M B Vinagre/I-1843-2015; Tejado, Ines/H-5285-2015; Sierociuk, Dominik/J-7995-2018	Jara, Blas M B Vinagre/0000-0001-5039-0738; Tejado, Ines/0000-0001-5542-348X; Sierociuk, Dominik/0000-0002-3700-3665													0165-1684	1872-7557				MAR	2011	91	3			SI		542	552		10.1016/j.sigpro.2010.03.014	http://dx.doi.org/10.1016/j.sigpro.2010.03.014													WOS:000288038800019
J	Kalantari, N; Mirzahossein, H; Najafi, P; Waller, T; Zhang, X				Kalantari, Navid; Mirzahossein, Hamid; Najafi, Pooyan; Waller, Travis; Zhang, Xiang			Continuous Network Design Using Partial Linearized Subgradient Methods	TRANSPORTATION RESEARCH RECORD												Although demand management has shown to be a vital tool in managing congestion, many metropolitan planning organizations (MPOs) and departments of transportation (DOTs) still pursue network modification and capacity increase as a congestion relief and a mitigation measure. The network design problem (NDP) still has, therefore, an essential and significant role in shaping and sizing urban transportation networks. The literature has traditionally treated the NDP as a bi-level mathematical programming problem or a mathematical program with equilibrium constraints (MPEC). In the bi-level optimization setting, the problem is approached as a leader-follower problem in which the lower level is a user equilibrium (UE) assignment problem as the follower, and the upper level is the network sizing problem as the leader problem. NDP has long been known as a challenging problem, and many solution algorithms have been proposed to solve it. This study proposed an efficient solution algorithm for the continuous network design problem (CNDP). The solution algorithm has been shown empirically to solve the CNDP in a shorter time using partial linearized subgradient methods. The proposed method was applied to a small network that was traditionally used to evaluate the performance of solution algorithms versus Braess's paradox. It was then applied to the Sioux Falls network as a well-known benchmark network to compare the results with previous studies. The proposed method has been shown to run much faster than all the previous studies reviewed in this paper with minimal degradation of accuracy (0.52% lower than the best solution).					Mirzahossein, Hamid/A-8830-2018	Mirzahossein, Hamid/0000-0003-1615-9553; Waller, Travis/0000-0002-2939-2090													0361-1981	2169-4052				AUG	2023	2677	8					633	643		10.1177/03611981231157723	http://dx.doi.org/10.1177/03611981231157723		MAR 2023											WOS:000954547100001
J	Kottenstette, N; Hall, JF; Koutsoukos, X; Sztipanovits, J; Antsaklis, P				Kottenstette, Nicholas; Hall, Joseph F., III; Koutsoukos, Xenofon; Sztipanovits, Janos; Antsaklis, Panos			Design of Networked Control Systems Using Passivity	IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY												Real-life cyber physical systems, such as automotive vehicles, building automation systems, and groups of unmanned vehicles are monitored and controlled by networked control systems (NCS). The overall system dynamics emerges from the interaction among physical dynamics, computational dynamics, and communication networks. Network uncertainties such as time-varying delay and packet loss cause significant challenges. This paper proposes a passive control architecture for designing NCS that are insensitive to network uncertainties. We describe the architecture for a system consisting of a robotic manipulator controlled by a digital controller over a wireless network and show that the system is stable even in the presence of time-varying delays. Experimental results demonstrate the advantages of the passivity-based architecture with respect to stability and performance and show that the system is insensitive to network uncertainties.						Sztipanovits, Janos/0000-0002-8360-6299													1063-6536	1558-0865				MAY	2013	21	3					649	665		10.1109/TCST.2012.2189211	http://dx.doi.org/10.1109/TCST.2012.2189211													WOS:000318591000008
C	Schupbach, J; Pryor, E; Webster, K; Sheppard, J			IEEE	Schupbach, Jordan; Pryor, Elliott; Webster, Kyle; Sheppard, John			Combining Dynamic Bayesian Networks and Continuous Time Bayesian Networks for Diagnostic and Prognostic Modeling	2022 IEEE AUTOTESTCON	IEEE Autotestcon				65th IEEE Autotestcon Conference (IEEE AUTOTESTCON)	AUG 29-SEP 01, 2022	National Harbor, MD	IEEE, IEEE Aerosp & Elect Syst Soc, IEEE Instrumentat & Measurement Soc				The problem of performing general prognostics and health management, especially in electronic systems, continues to present significant challenges. The low availability of failure data, makes learning generalized models difficult, and constructing generalized models during the design phase often requires a level of understanding of the failure mechanism that elude the designers. In this paper, we present a new, generalized approach to PHM based on two commonly available probabilistic models, Bayesian Networks and Continuous-Time Bayesian Networks, and pose the PHM problem from the perspective of risk mitigation rather than failure prediction. We describe the tools and process for employing these tools in the hopes of motivating new ideas for investigating how best to advance PHM in the aerospace industry.					Sheppard, John/KIJ-5628-2024														1088-7725		978-1-7281-5400-8				2022										10.1109/AUTOTESTCON47462.2022.9984758	http://dx.doi.org/10.1109/AUTOTESTCON47462.2022.9984758													WOS:000932123500016
J	Wang, D; Li, M; Ben-Shlomo, N; Corrales, CE; Cheng, Y; Zhang, T; Jayender, J				Wang, Duo; Li, Ming; Ben-Shlomo, Nir; Corrales, C. Eduardo; Cheng, Yu; Zhang, Tao; Jayender, Jagadeesan			A novel dual-network architecture for mixed-supervised medical image segmentation	COMPUTERIZED MEDICAL IMAGING AND GRAPHICS												In medical image segmentation tasks, deep learning-based models usually require densely and precisely annotated datasets to train, which are time-consuming and expensive to prepare. One possible solution is to train with the mixed-supervised dataset, where only a part of data is densely annotated with segmentation map and the rest is annotated with some weak form, such as bounding box. In this paper, we propose a novel network architecture called Mixed-Supervised Dual-Network (MSDN), which consists of two separate networks for the segmentation and detection tasks respectively, and a series of connection modules between the layers of the two networks. These connection modules are used to extract and transfer useful information from the detection task to help the segmentation task. We exploit a variant of a recently designed technique called ?Squeeze and Excitation? in the connection module to boost the information transfer between the two tasks. Compared with existing model with shared backbone and multiple branches, our model has flexible and trainable feature sharing fashion and thus is more effective and stable. We conduct experiments on 4 medical image segmentation datasets, and experiment results show that the proposed MSDN model outperforms multiple baselines.					ZHANG, TAO/ITV-6162-2023; Li, Ming/H-5746-2019; Wang, Duo/JVO-2488-2024	Li, Ming/0000-0002-9242-7735; Zhang, Tao/0000-0002-2980-6281													0895-6111	1879-0771				APR	2021	89								101841	10.1016/j.compmedimag.2020.101841	http://dx.doi.org/10.1016/j.compmedimag.2020.101841		MAR 2021						33756304					WOS:000639877700005
J	Stallaert, J				Stallaert, J			Valid inequalities and separation for capacitated fixed charge flow problems	DISCRETE APPLIED MATHEMATICS												This paper discusses a simple procedure to derive network inequalities for capacitated fixed charge network problems. Properties of the fractional extreme points of the LP relaxation are used to construct a class of inequalities and to construct a computational heuristic procedure for generating violated cutting planes. Computational results confirm the usefulness of the procedure. (C) 2000 Elsevier Science B.V. All rights reserved.																			0166-218X					JAN 15	2000	98	3					265	274		10.1016/S0166-218X(99)00164-X	http://dx.doi.org/10.1016/S0166-218X(99)00164-X													WOS:000084611200008
J	Ibrahim, S; Choong, CE; El-Shafie, A				Ibrahim, Shaliza; Choong, Choe Earn; El-Shafie, Ahmed			Sensitivity analysis of artificial neural networks for just-suspension speed prediction in solid-liquid mixing systems: Performance comparison of MLPNN and RBFNN	ADVANCED ENGINEERING INFORMATICS												Just-suspension speed (Njs) is an important parameter for stirred tank design using a solid-liquid mixing system in the chemical process industry. However, current correlations for Njs suffer from uncertainty from limited experimental databases and limitations due to many parameters that play an important role in Njs determination. A comprehensive computation of the radial basis function neural network (RBFNN) was developed based on solid-liquid mixing experiments, which contain 935 datasets for the prediction of Njs. The Njs values were obtained experimentally using Zwietering correlation with different solid loading percentages, solid particle density, solid particle diameter, mixing solvent density, number of impeller blades, impeller diameter, impeller blade hub angle, impeller blade tip angle, the width of the impeller blade and the ratio of the clearance between the impeller and the bottom of the tank with the tank diameter. The RBFNN proved to have a much better ability to accurately predict the desired Njs compared to MLPNN even after decreasing the number of input variables from 11 to 8. Thus, the computational RBFNN model results will be useful for extending the application of a solid-liquid mixing system for estimating the just-suspension speed for stirred tank design.					Ibrahim, Shaliza/A-5854-2010; El-Shafie, Ahmed/J-1799-2014; Choong, Choe Earn/J-3005-2016	El-Shafie, Ahmed/0000-0001-5018-8505; Choong, Choe Earn/0000-0002-3921-778X													1474-0346	1873-5320				JAN	2019	39						278	291		10.1016/j.aei.2019.02.004	http://dx.doi.org/10.1016/j.aei.2019.02.004													WOS:000461408100022
