PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Wang, XL; Xia, JW; Wang, J; Wang, J; Wang, Z				Wang, Xuelian; Xia, Jianwei; Wang, Jing; Wang, Jian; Wang, Zhen			Passive state estimation for fuzzy jumping neural networks with fading channels based on the hidden Markov model	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS												The passive state estimation issue of the fuzzy Markov jump neural networks with fading channels is investigated in this paper. In view of the fact that it is difficult for the estimator to completely obtain the mode information of the neural networks in the actual situations, the hidden Markov model is utilized to depict the mode mismatching phenomenon between the networks and estimator. Moreover, aimed at the circumstance that data are transmitted over fading channels, and an improved discrete-time Rice fading model with the mode-dependent channel coefficients is employed. The principal goal is to devise a state estimator which can ensure that the error system realizes the stochastic stability and satisfies the passive performance index. By establishing a suitable mode-dependent Lyapunov-Krasovskii functional, sufficient conditions guaranteeing the realization of the designed state estimator are presented. The advantages and effectiveness of the adopted design scheme are verified by an illustrated example. (C) 2019 Elsevier B.V. All rights reserved.					zhen, wang/KBA-3844-2024; Xia, Jianwei/ABD-8057-2021; Wang, Jing/AAR-3970-2020; liu, mengjie/KDN-1890-2024; 夏, 建伟/ABE-2670-2021; Zhen, Wang/AAF-8133-2019; zhao, sheng/JWO-6127-2024; Xuelian, Wang/S-8101-2018; Zhang, Yi/KCY-9118-2024	Wang, Jing/0000-0002-5519-9016; 夏, 建伟/0000-0002-5330-9349; Zhen, Wang/0000-0001-7188-5828; Xuelian, Wang/0000-0001-6613-7366; 													0378-4371	1873-2119				DEC 1	2019	535								122437	10.1016/j.physa.2019.122437	http://dx.doi.org/10.1016/j.physa.2019.122437													WOS:000498749000095
J	Liu, YJ; Tong, SC				Liu, Yan-Jun; Tong, Shaocheng			Optimal Control-Based Adaptive NN Design for a Class of Nonlinear Discrete-Time Block-Triangular Systems	IEEE TRANSACTIONS ON CYBERNETICS												In this paper, we propose an optimal control scheme-based adaptive neural network design for a class of unknown nonlinear discrete-time systems. The controlled systems are in a block-triangular multi-input-multi-output pure-feedback structure, i.e., there are both state and input couplings and nonaffine functions to be included in every equation of each subsystem. The design objective is to provide a control scheme, which not only guarantees the stability of the systems, but also achieves optimal control performance. The main contribution of this paper is that it is for the first time to achieve the optimal performance for such a class of systems. Owing to the interactions among subsystems, making an optimal control signal is a difficult task. The design ideas are that: 1) the systems are transformed into an output predictor form; 2) for the output predictor, the ideal control signal and the strategic utility function can be approximated by using an action network and a critic network, respectively; and 3) an optimal control signal is constructed with the weight update rules to be designed based on a gradient descent method. The stability of the systems can be proved based on the difference Lyapunov method. Finally, a numerical simulation is given to illustrate the performance of the proposed scheme.					刘, 严君/GZL-5764-2022; Liu, Yan-Jun/H-6371-2011	Liu, Yan-Jun/0000-0002-1771-6342													2168-2267	2168-2275				NOV	2016	46	11					2670	2680		10.1109/TCYB.2015.2494007	http://dx.doi.org/10.1109/TCYB.2015.2494007								26929080					WOS:000386227000024
J	Heck, TAM; Vaeyens, MM; Van Oosterwyck, H				Heck, T. A. M.; Vaeyens, M. M.; Van Oosterwyck, H.			Computational Models of Sprouting Angiogenesis and Cell Migration: Towards Multiscale Mechanochemical Models of Angiogenesis	MATHEMATICAL MODELLING OF NATURAL PHENOMENA												Angiogenesis, the formation of new bloods vessels from the existing vasculature, is a process that is essential during development and regeneration of tissues, and that plays a major role in diseases like cancer. Computational models have been designed to obtain a better understanding of the mechanisms behind angiogenesis. In this paper we review computational models of sprouting angiogenesis. These models can be subdivided into three categories: models that mainly focus on tip cell migration, models that make a distinction between the role of tip cells and stalk cells, and models that consider cell shape dynamics. Many models combine discrete modeling of individual cells with continuous modeling of the extracellular matrix (ECM) and diffusing solutes, in this way resulting in a hybrid model. We discuss their merits in unraveling the role of certain factors for vascular network formation, such as the role of (chemotactic, haptotactic, contact) guidance cues in the dynamics and morphology of vascular network formation, and the role of cell-cell interactions that govern tip cell selection and phenotypic changes in general. At the same time, we identify a need for the inclusion of cell mechanical principles in models of angiogenesis, in particular for the description of cell migration, cell-matrix and cell-cell interaction, as the generation of cellular forces is key to cell migration. To further underline this we review models of single cell migration that incorporate such principles, which could be the starting point for formulating novel models of angiogenesis that respect the fundamental laws of classical mechanics at the cell level. As the generation of cellular forces is strongly mediated by pro-angiogenic signals, such models must couple cell mechanical principles to molecular signaling into multiscale mechanochemical models of angiogenesis. Finally, a tight coupling between models and experiments will be required to facilitate model improvements and the generation of novel insights on the regulation of angiogenesis.					Van Oosterwyck, Hans/C-2528-2016	Van Oosterwyck, Hans/0000-0002-2142-9717; Heck, Tommy/0000-0002-7389-7467													0973-5348	1760-6101					2015	10	1					108	141		10.1051/mmnp/201510106	http://dx.doi.org/10.1051/mmnp/201510106													WOS:000352513000007
J	Nápoles-Rivera, F; Ponce-Ortega, JM; El-Halwagi, MM; Jiménez-Gutiérrez, A				Napoles-Rivera, Fabricio; Maria Ponce-Ortega, Jose; El-Halwagi, Mahmoud M.; Jimenez-Gutierrez, Arturo			Global optimization of mass and property integration networks with in-plant property interceptors	CHEMICAL ENGINEERING SCIENCE												This paper presents a mathematical programming model for the optimal design of mass and property integration networks that include property interceptors with in the structure of the network, as opposed to the end-of-pipe use of such interceptors. The model is based on are cycle and reuse scheme that simultaneously satisfies process and environmental constraints. The properties considered in this work are composition, toxicity, theoretical oxygen demand, pH, density and viscosity. The property mixing rules included in the model give rise to bilinear terms for the property operators, and a global optimization algorithm is used for the solution of the model. The model minimizes the total annual cost of the network, which includes the fresh sources cost and the annualized property treatment system and the piping costs. Three examples are included to show the applicability and advantages of the proposed model. (C) 2010 Elsevier Ltd. All rights reserved.					Nápoles, Fabricio/E-5944-2019; El-Halwagi, Mahmoud/F-7464-2011	Nápoles, Fabricio/0000-0002-1362-028X; El-Halwagi, Mahmoud/0000-0002-0020-2281													0009-2509	1873-4405				AUG 1	2010	65	15					4363	4377		10.1016/j.ces.2010.03.051	http://dx.doi.org/10.1016/j.ces.2010.03.051													WOS:000278603700005
J	Othman, K				Othman, Kareem			Prediction of the hot asphalt mix properties using deep neural networks	BENI-SUEF UNIVERSITY JOURNAL OF BASIC AND APPLIED SCIENCES												Background Marshall design process is the most common method used for estimating the Optimum asphalt content (OAC) and this process is called the asphalt mix design. However, this method is time-consuming, labor-intensive, and its results are subjected to variations. Results This paper employs artificial neural network (ANN) for the estimation of Marshall test parameters (OAC, Stability, Flow, Air voids, Voids in mineral aggregate) using the aggregate gradation as the input of the prediction process. Multiple ANNs are tested in order to optimize the NN hyperparameters and produce accurate predictions. Different activation functions, number of hidden layers, and number of neurons per hidden layer are tested and heatmaps are generated to compare the performance of every ANN. Results show that the optimum ANN hyperparameters change depending on the predicted parameter. Finally, the deep NN can predict the OAC, stability, flow, density, air voids, and voids in mineral aggregate with R values of 0.91, 0.8, 0.53, 0.65, 0.77, and 0.66. Conclusion The linear activation function is the most efficient activation function and generates more accurate results than the logistic and the hyperbolic tangent functions. Additionally, it is shown that the deep neural network approach represents a major innovative tool for the prediction of the asphalt mix properties as results of this approach outperforms results of the shallow ANN that consists of a single hidden layer which is the only approach used in the literature. Thus, the use of the deep ANN can be useful during the phase of the design of the asphalt mix process because of its ability to predict variables with high accuracy. For example, the ANN with 3 hidden layers and 16 neurons per layer with the linear activation function can predict the OAC with high accuracy (R = 0.91), which can be helpful in the design process as the ANN can be employed for the prediction of the OAC of the asphalt mix.					Othman, Kareem/AES-9116-2022	Othman, Kareem/0000-0002-5322-0918														2314-8543				MAR 18	2022	11	1							40	10.1186/s43088-022-00221-3	http://dx.doi.org/10.1186/s43088-022-00221-3													WOS:000770616400003
C	Liu, DR; Zhang, Y			IEEE; IEEE; IEEE	Liu, DR; Zhang, Y			A self-learning adaptive critic approach for call admission control in wireless cellular networks	2003 IEEE INTERNATIONAL CONFERENCE ON COMMUNICATIONS, VOLS 1-5: NEW FRONTIERS IN TELECOMMUNICATIONS					IEEE International Conference on Communications (ICC)	MAY 11-15, 2003	ANCHORAGE, AK	IEEE Commun Soc, AT&T Alascom, Hotel Captain Cook, GCI, New Horizons, PanAmSat, SES Americom, Tellabs, Univ Alaska Anchorage				We apply in the present paper adaptive critic designs to the call admission control problem in CDMA cellular networks. A novel learning control architecture of adaptive critic designs is used in our study. The call admission controller performs learning in real-time as well as in off-line environments and the controller improves its performance through continuous leaning.					Liu, Derong/A-5304-2010	Liu, Derong/0000-0003-3715-4778															0-7803-7802-4				2003							1853	1857																WOS:000183802400352
J	Zhang, SN; Zhang, YH; Zhang, Y; Wang, YF; Song, ZG				Zhang, Saining; Zhang, Yuhang; Zhang, Ye; Wang, Yufei; Song, Zhigang			A Dual-Direction Attention Mixed Feature Network for Facial Expression Recognition	ELECTRONICS												In recent years, facial expression recognition (FER) has garnered significant attention within the realm of computer vision research. This paper presents an innovative network called the Dual-Direction Attention Mixed Feature Network (DDAMFN) specifically designed for FER, boasting both robustness and lightweight characteristics. The network architecture comprises two primary components: the Mixed Feature Network (MFN) serving as the backbone, and the Dual-Direction Attention Network (DDAN) functioning as the head. To enhance the network's capability in the MFN, resilient features are extracted by utilizing mixed-size kernels. Additionally, a new Dual-Direction Attention (DDA) head that generates attention maps in two orientations is proposed, enabling the model to capture long-range dependencies effectively. To further improve the accuracy, a novel attention loss mechanism for the DDAN is introduced with different heads focusing on distinct areas of the input. Experimental evaluations on several widely used public datasets, including AffectNet, RAF-DB, and FERPlus, demonstrate the superiority of the DDAMFN compared to other existing models, which establishes that the DDAMFN as the state-of-the-art model in the field of FER.						ZHANG, SAINING/0009-0000-4983-8478														2079-9292				SEP	2023	12	17							3595	10.3390/electronics12173595	http://dx.doi.org/10.3390/electronics12173595													WOS:001061014600001
C	Adhya, A; Datta, D			IEEE	Adhya, Aneek; Datta, Debasish			Design Methodology for WDM Backbone Networks using FWM-Aware Heuristic Algorithm	2007 FIRST INTERNATIONAL SYMPOSIUM ON ADVANCED NETWORKS AND TELECOMMUNICATION SYSTEMS	International Symposium on Advanced Networks and Telecommunication Systems				1st International Symposium on Advanced Networks and Telecommunication Systems	DEC 17-18, 2007	Indian Inst Technol, Mumbai, INDIA	IEEE Commun Soc Tech, Cisco, Wipro, JDSU, LSI, NetXen, Nokia Siemens Networks	Indian Inst Technol			For optical backbone networks using wavelength-division multiplexing (WDM), four-wave mixing appears as the dominant nonlinear phenomenon. In this paper a novel lightpath establishment scheme is proposed to improve physical-layer performance by restricting FWM generation.																			2153-1676		978-1-4244-1859-6				2007							1	2		10.1109/ANTS.2007.4620201	http://dx.doi.org/10.1109/ANTS.2007.4620201													WOS:000262458500001
J	Wang, JY; Liu, SY				Wang, Jingyun; Liu, Sanyang			A novel discrete particle swarm optimization algorithm for solving bayesian network structures learning problem	INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS												Bayesian network is an effective representation tool to describe the uncertainty of the knowledge in artificial intelligence. One important method to learning Bayesian network from data is to employ a search procedure to explore the space of networks and a scoring metric to evaluate each candidate structure. In this paper, a novel discrete particle swarm optimization algorithm has been designed to solve the problem of Bayesian network structures learning. The proposed algorithm not only maintains the search advantages of the classical particle swarm optimization but also matches the characteristics of Bayesian networks. Meanwhile, mutation and neighbor searching operators have been used to overcome the drawback of premature convergence and balance the exploration and exploitation abilities of the particle swarm optimization. The experimental results on benchmark networks illustrate the feasibility and effectiveness of the proposed algorithm, and the comparative experiments indicate that our algorithm is highly competitive compared to other algorithms.					wang, dan/JEF-0836-2023; wang, jing/GRS-7509-2022; wang, jing/HJA-5384-2022; Wang, Jin/GYA-2019-2022; WANG, JINGYI/GSJ-1241-2022; wang, jing/GVT-8700-2022; wang, jiahui/IXD-1197-2023; wang, jie/HTQ-4920-2023														0020-7160	1029-0265				DEC 2	2019	96	12					2423	2440		10.1080/00207160.2019.1566535	http://dx.doi.org/10.1080/00207160.2019.1566535													WOS:000490180800007
C	Zhu, QX; Liu, HL; Wang, YP; Ju, ZW				Zhu Qixin; Liu Hongli; Wang Yanping; Ju Zengwei			Stabilization of Networked Control Systems with Short Varying Time Delay Based on Two Steps Transformation	PROCEEDINGS OF THE SECOND INTERNATIONAL SYMPOSIUM ON TEST AUTOMATION & INSTRUMENTATION, VOLS 1-2					2nd International Symposium on Test Automation and Instrumentation	NOV 17-21, 2008	Beijing, PEOPLES R CHINA	China Instrumentat & Control Soc, Natl Nat Sci Fdn China, Silicon Valley Sci & Technol Assoc, CIS Measurement & Instrument Comm, Beijing Informat Sci & Technol Univ, Journal Elect Measurement & Instrument				It is well known that networked control system can be modeled as a discrete model with a step delay in control item when the network-induced delay is shorter than a sampling period. Based on this discrete model with a step delay in control item, a new model of networked control systems is got by two steps transformation. The time delay in control item is disappeared in this new model. The existing conditions of asymptotic stability for networked control system are presented by Lyapunov method and robust control theory. The design method of stabilization controller for networked control system is proposed in terms of linear matrix inequalities. Comparing to the results in literature reported, the dimension of LMI used in this paper is the lowest. In the end the simulation based on the networked control unstable system is studied. The simulation results show the proposed controller is feasible and effective.																					978-7-5062-9220-7				2008							1170	1174																WOS:000262356100283
J	Özkan, B; Basligil, H; Kaya, I; Özkir, V				Ozkan, Betul; Basligil, Huseyin; Kaya, Ihsan; Ozkir, Vildan			A Fuzzy Mixed Integer Linear Programming Model for A Reverse Logistics System with A Real Case Application	JOURNAL OF MULTIPLE-VALUED LOGIC AND SOFT COMPUTING												Environmental concerns, providing a decrease in production cost and utility of products and materials constitute reverse logistics activities in recent years. One of the most important goals of the reverse logistics network design is to minimize the costs or to maximize the profit. By the way, deciding on the number of collection centers, fabrics and distribution centers in a reverse logistics system are also very important. Uncertain factors can affect a reverse logistic network negatively. In this paper to cope with these uncertainties a fuzzy mixed integer linear programming model is developed for a reverse logistics network with a real case application on white goods sector refrigerator product group. In the proposed model customers' demand, return rate of products, unit transportation cost and repair cost are considered as uncertain parameters. The proposed model is solved by using General Algebraic Modeling System (GAMS)/CPLEX 9.0 optimization software ant it is executed for different return and repair rates to determine and compare the number of collection centers, fabrics, distribution centers and maximum profit. The obtained results are consistent with each other.					kaya, ihsan/AAG-5642-2019; Başlıgil, Hüseyin/AAJ-7902-2021; Özkan, Betül/AAB-7467-2022	kaya, ihsan/0000-0002-0142-4257; OZKIR, Vildan/0000-0002-2609-5234													1542-3980	1542-3999					2015	25	2-3					269	289																WOS:000364594400006
J	Deng, L; Jiao, P; Pei, J; Wu, ZZ; Li, GQ				Deng, Lei; Jiao, Peng; Pei, Jing; Wu, Zhenzhi; Li, Guoqi			GXNOR-Net: Training deep neural networks with ternary weights and activations without full-precision memory under a unified discretization framework	NEURAL NETWORKS												Although deep neural networks (DNNs) are being a revolutionary power to open up the AI era, the notoriously huge hardware overhead has challenged their applications. Recently, several binary and ternary networks, in which the costly multiply-accumulate operations can be replaced by accumulations or even binary logic operations, make the on-chip training of DNNs quite promising. Therefore there is a pressing need to build an architecture that could subsume these networks under a unified framework that achieves both higher performance and less overhead. To this end, two fundamental issues are yet to be addressed. The first one is how to implement the back propagation when neuronal activations are discrete. The second one is how to remove the full-precision hidden weights in the training phase to break the bottlenecks of memory/computation consumption. To address the first issue, we present a multi-step neuronal activation discretization method and a derivative approximation technique that enable the implementing the back propagation algorithm on discrete DNNs. While for the second issue, we propose a discrete state transition (DST) methodology to constrain the weights in a discrete space without saving the hidden weights. Through this way, we build a unified framework that subsumes the binary or ternary networks as its special cases, and under which a heuristic algorithm is provided at the website https://github.com/AcrossV/Gated-XNOR. More particularly, we find that when both the weights and activations become ternary values, the DNNs can be reduced to sparse binary networks, termed as gated XNOR networks (GXNOR-Nets) since only the event of non-zero weight and non-zero activation enables the control gate to start the XNOR logic operations in the original binary networks. This promises the event-driven hardware design for efficient mobile intelligence. We achieve advanced performance compared with state-of-the-art algorithms. Furthermore, the computational sparsity and the number of states in the discrete space can be flexibly modified to make it suitable for various hardware platforms. (c) 2018 Elsevier Ltd. All rights reserved.					LI, Guoqi/AAG-7110-2020	LI, Guoqi/0000-0002-8994-431X; Deng, Lei/0000-0002-5172-9411													0893-6080	1879-2782				APR	2018	100						49	58		10.1016/j.neunet.2018.01.010	http://dx.doi.org/10.1016/j.neunet.2018.01.010								29471195					WOS:000427727500005
C	Karbassian, S; Panjeshahi, MH			ASME	Karbassian, Samira; Panjeshahi, Mohammad Hassan			Simultaneous Energy and Water Minimization - Approach For Systems with Optimum Regeneration of Wastewater	ASME POWER CONFERENCE, 2010					ASME Power Conference 2010	JUL 13-15, 2010	Chicago, IL	ASME, Power Div				Water and energy arc key commodities utilized in the process industries. In this work, a new systematic design methodology has been developed for the simultaneous management of energy and water systems that also feature optimum regeneration of wastewater. In addition to allowing regeneration of wastewater, issues about heat losses inside unit operations have also been incorporated in the simultaneous management of water and energy. To implement such a design, two new design aspects are introduced; new method for "Non-isothermal Mixing" points identification and new "Separate System" generation. The first aspect involves "non-isothermal mixing", which enables direct heat recovery between water streams, and therefore allows the reduction of the number of heat transfer units. An NLP model is formulated to identify feasible non-isothermal mixing points in the network regarding minimum operation cost, which satisfy minimum freshwater and utility requirements. The other aspect is the generation of "separate system" in heat exchanger network design. The flexibility of mixing and splitting of water streams allows separate systems to be created as a cost-efficient series of heat exchanger units between freshwater and wastewater streams. The new design aspects have been illustrated with a case study. The results show 60% of total cost saving relevant to the conventional design method.						Panjeshahi, M. Hassan/0000-0003-4704-5372															978-0-7918-4935-4				2010							539	551		10.1115/POWER2010-27085	http://dx.doi.org/10.1115/POWER2010-27085													WOS:000290506400064
J	Chen, S; Guo, J; Ma, LF				Chen, Shuai; Guo, Jun; Ma, Lifeng			Sliding Mode Observer Design for Discrete Nonlinear Time-delay Systems with Stochastic Communication Protocol	INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS												In this paper, the network-based sliding mode observer is investigated for a class of discrete nonlinear time-delay systems with stochastic communication protocol. The stochastic communication protocol is adopted to regulate the transmission order of the measurements from multiple sensor nodes, which could effectively avoid data collisions. Under the scheduling of communication protocol, only one sensor node is allowed to get access to the shared communication network at each time step for data transmission. Moreover, the stochastic communication protocol is governed by a Markov chain, which converts the protocol-constrained system into a Markovian jump system. It is the purpose to design a sliding mode observer such that, with the stochastic communication protocol, the trajectories of the estimation error system are driven into a band of the sliding surface and, in subsequent time, the sliding motion is mean-square asymptotically stable. By solving a minimization problem, the sufficient conditions for the desired sliding mode observer are established. Finally, an illustrative example is given to demonstrate the effectiveness of the proposed algorithm.					Ma, Lifeng/F-4276-2015														1598-6446	2005-4092				JUL	2019	17	7					1666	1676		10.1007/s12555-018-0727-0	http://dx.doi.org/10.1007/s12555-018-0727-0													WOS:000473740500007
J	DAYAL, BS; MACGREGOR, JF; TAYLOR, PA; KILDAW, R; MARCIKIC, S				DAYAL, BS; MACGREGOR, JF; TAYLOR, PA; KILDAW, R; MARCIKIC, S			APPLICATION OF FEEDFORWARD NEURAL NETWORKS AND PARTIAL LEAST-SQUARES REGRESSION FOR MODELING KAPPA-NUMBER IN A CONTINUOUS KAMYR DIGESTER	PULP & PAPER-CANADA												In this paper we investigate the use of neural networks and the partial least squares regression method to build empirical models for Kappa number using historical data from an industrial, continuous Kamyr digester. The basic ideas behind the two approaches will he presented and their advantages and disadvantages discussed. The predictive abilities of the resulting models and their limitations are evaluated using additional data from the digester and compared to other modelling approaches.																			0316-4004					JAN	1994	95	1					26	32																WOS:A1994MU92800005
C	Choi, J; Dong, YD; Itoh, T			IEEE	Choi, Jun; Dong, Yuandan; Itoh, Tatsuo			Composite Right/Left-Handed (CRLH) Phased-Array Feed Network for Frequency Scanning Antenna	2012 9TH EUROPEAN RADAR CONFERENCE (EURAD)	European Radar Conference EuRAD				15th European Microwave Week - Space for Microwaves Conference Proceedings	OCT 28-NOV 02, 2012	Amsterdam, NETHERLANDS					Frequency scanning antenna array based on composite right/left handed (CRLH) phased-array feed network is presented. The proposed array design method enables continuous beam scanning obtained through the feeding network design, which is different from the widely researched CRLH based leaky-wave antennas. It allows an added degree of freedom in designing frequency scanning antennas by taking the advantages of controlling the aperture field distribution and decoupling the element patterns from the array factor (AF) patters.																					978-2-87487-029-3; 978-1-4673-2471-7				2012							429	432																WOS:000318624600103
J	Wang, X; Saberi, A; Yang, T				Wang, Xu; Saberi, Ali; Yang, Tao			Synchronization in heterogeneous networks of discrete-time introspective right-invertible agents	INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL												This paper studies output synchronization problem, formation problem, and regulated synchronization problem for a heterogenous network of discrete-time introspective right-invertible agents. We first propose a decentralized control scheme to solve the output synchronization problem for a set of communication topologies. Moreover, if the synchronization trajectories are assumed to be bounded, a universal controller can be constructed for all communication topologies, which contain a directed spanning tree. The design can be applied to solve the formation problem with arbitrary formation vectors. In the regulated synchronization problem, we assume only the root receives information from exosystem. We then design a decentralized controller to solve the problem for a set of communication topologies. Copyright (c) 2013 John Wiley & Sons, Ltd.					Wang, Xu/G-5941-2018; Yang, Tao/K-7139-2016	Yang, Tao/0000-0003-4090-8497													1049-8923	1099-1239				DEC	2014	24	18					3255	3281		10.1002/rnc.3054	http://dx.doi.org/10.1002/rnc.3054													WOS:000345442800010
C	Xia, FQ; Su, XJ; Chai, Y			IEEE	Xia, Fengqin; Su, Xiaojie; Chai, Yi			Event-Triggered Fault Detector and Controller Coordinated Design of Discrete-time Nonlinear Systems in T-S Fuzzy Model	2017 11TH ASIAN CONTROL CONFERENCE (ASCC)	Asian Control Conference ASCC				11th Asian Control Conference (ASCC)	DEC 17-20, 2017	Gold Coast, AUSTRALIA					This paper focuses on the problem of event-triggered fault detector and controller coordinated design for discrete-time nonlinear systems over network. Firstly, by considering original T-S fuzzy system, the event-triggering mechanism and packet dropouts, a new based-network residual system is constructed. Under the established system, a less conservative basis-dependent stability condition is obtained by making use of the reciprocally convex technique, which ensures that the residual system is mean-square asymptotically stable with a given H-infinity performance. Secondly, the desired fuzzy-rule-dependent fault detector and controller scheme are obtained by employing a variable substitution approach. Finally, these criteria can be calculated by the standard optimization toolbox due to convex optimization problems.					Su, Xiaojie/P-5161-2019														2072-5639		978-1-5090-1573-3				2017							1509	1512																WOS:000426957300265
J	de Camargo, RS; Miranda, G; Ferreira, RPM; Luna, HP				de Camargo, R. S.; Miranda, G., Jr.; Ferreira, R. P. M.; Luna, H. P.			Multiple allocation hub-and-spoke network design under hub congestion	COMPUTERS & OPERATIONS RESEARCH					Workshop on Hub Location	SEP, 2007	Trippstadt, GERMANY	DASMOD				The multiple allocation hub-and-spoke network design under hub congestion problem is addressed in this paper. A non-linear mixed integer programming formulation is proposed, modeling the congestion as a convex cost function. A generalized Benders decomposition algorithm has been deployed and has successfully solved standard data set instances up to 81 nodes. The proposed algorithm has also outperformed a commercial leading edge non-linear integer programming package. The main contribution of this work is to establish a compromise between the transportation cost savings induced by the economies of scale exploitation and the costs associated with the congestion effects. (C) 2008 Elsevier Ltd. All rights reserved.					Miranda, Gilberto/R-8538-2019; Camargo, Ricardo Saraiva de/HCI-5010-2022; Poley Martins Ferreira, Ricardo/G-6922-2012; Luna, Henrique/C-6628-2009	Miranda, Gilberto/0000-0001-5552-0079; Camargo, Ricardo/0000-0001-9222-2353; Poley Martins Ferreira, Ricardo/0000-0001-6425-8412; Luna, Henrique/0000-0002-7772-4213													0305-0548	1873-765X				DEC	2009	36	12			SI		3097	3106		10.1016/j.cor.2008.10.004	http://dx.doi.org/10.1016/j.cor.2008.10.004													WOS:000267320700003
J	Liu, CZ; Li, AH; Klemes, JJ; Liu, ZY				Liu, Chang-Zhan; Li, Ai-Hong; Klemes, Jiri Jaromir; Liu, Zhi-Yong			Design of distributed wastewater treatment networks by combining total mixing influence potential indicator with heuristic rules	JOURNAL OF CLEANER PRODUCTION												This article presents a design method for the following wastewater treatment networks: a treatment process can remove multiple contaminants and/or a contaminant can be removed by multiple treatment processes. The method is developed by improving the numerical indicator of total mixing influence potential (TMIP), which was proposed by Li et al. (2015, AlChE J, 61: 3223-3231) based on the minimum treatment flowrate calculated with pinch-based method. The design procedure presented in this work includes two steps. First, calculate the values of TMIP with pinch method together with a linear programming approach for the processes which can remove multiple contaminants. Based on the TMIP values, the performing order of treatment processes can be identified and the initial network can be built. Secondly, for the situation when a contaminant needs to be removed by multiple processes, a heuristic rule and mass balance have been used to adjust the initial network for obtaining the final result. The proposed method has the advantages of noncomplicated calculation and engineering significance. It can provide the results close to those published in the literature. (C) 2018 Elsevier Ltd. All rights reserved.					Liu, Zhiyong/F-8766-2016; Klemes, Jiri Jaromir/B-7291-2009	Liu, Zhiyong/0000-0002-5274-4760; Klemes, Jiri Jaromir/0000-0002-7450-7029													0959-6526	1879-1786				AUG 20	2018	193						604	613		10.1016/j.jclepro.2018.05.016	http://dx.doi.org/10.1016/j.jclepro.2018.05.016													WOS:000437997200048
J	Wang, GM; Yu, JW; Li, SB				Wang, Guangmin; Yu, Junwei; Li, Shubin			AN MPCC FORMULATION AND ITS SMOOTH SOLUTION ALGORITHM FOR CONTINUOUS NETWORK DESIGN PROBLEM	PROMET-TRAFFIC & TRANSPORTATION												Continuous network design problem (CNDP) is searching for a transportation network configuration to minimize the sum of the total system travel time and the investment cost of link capacity expansions by considering that the travellers follow a traditional Wardrop user equilibrium (UE) to choose their routes. In this paper, the CNDP model can be formulated as mathematical programs with complementarity constraints (MPCC) by describing UE as a non-linear complementarity problem (NCP). To address the difficulty resulting from complementarity constraints in MPCC, they are substituted by the Fischer-Burmeister (FB) function, which can be smoothed by the introduction of the smoothing parameter. Therefore, the MPCC can be transformed into a well-behaved non-linear program (NLP) by replacing the complementarity constraints with a smooth equation. Consequently, the solver such as LINDOGLOBAL in GAMS can be used to solve the smooth approximate NLP to obtain the solution to MPCC for modelling CNDP. The numerical experiments on the example from the literature demonstrate that the proposed algorithm is feasible.					Yu, Junwei/JPX-4884-2023; Wang, Guangmin/AAK-6132-2020														0353-5320	1848-4069					2017	29	6					569	580		10.7307/ptt.v29i6.2250	http://dx.doi.org/10.7307/ptt.v29i6.2250													WOS:000419307900002
