PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
S	Akinlar, C; Mukherjee, S		Sunderam, VS; VanAlbada, GD; Sloot, PMA; Dongarra, JJ		Akinlar, C; Mukherjee, S			A bandwidth sensitive distributed continuous media file system using the fibre channel network	COMPUTATIONAL SCIENCE - ICCS 2005, PT 1, PROCEEDINGS	Lecture Notes in Computer Science				5th International Conference on Computational Science (ICCS 2005)	MAY 22-25, 2005	Atlanta, GA	Intel, IBM Corp, Microsoft Res, SGI Silicon Graph, Emory Univ, Dept Math & Comp Sci, Emory Univ, Inst Comparat & Int Studies, Emory Univ, Emory Coll, Emory Univ, Off Provost, Emory Univ, Grad Sch Arts & Sci, Springer				A recent trend in storage systems design is to move disks to a storage area network for direct client access. While several highly scalable file systems have been built using such direct attached disks, they have all been designed for traditional text-based data, and are not well suited for streaming continuous media, i.e., audio and video files, which are characterized by high volumes of data and require strict timing requirements during storage and retrieval. In this paper, we propose a scalable distributed continuous media file system built using Storage Area Network (SAN)-Attached disks, and describe bandwidth and time sensitive read/write procedures for our file system. We present experimental results on the performance of our Linux-based prototype implementation of the file system and show that the file system can provide strict bandwidth guarantees for continuous media streams.					Akinlar, Cuneyt/AAH-7483-2019; Akinlar, Cuneyt/U-5132-2019	AKINLAR, CUNEYT/0000-0002-0961-7790													0302-9743	1611-3349	3-540-26032-3				2005	3514						396	404																WOS:000230414400049
C	Kalaitzidou, MA; Longinidis, P; Tsiakis, P; Georgiadis, MC		Klemes, JJ; Varbanov, PS; Liew, PY		Kalaitzidou, Magdalini A.; Longinidis, Pantelis; Tsiakis, Panagiotis; Georgiadis, Michael C.			Optimal Design of Generalized Supply Chain Networks	24TH EUROPEAN SYMPOSIUM ON COMPUTER AIDED PROCESS ENGINEERING, PTS A AND B	Computer Aided Chemical Engineering				24th European Symposium on Computer Aided Process Engineering (ESCAPE)	JUN 15-18, 2014	Budapest, HUNGARY					This paper presents a mathematical programming model for the optimal design of Generalized Supply Chain Networks (GSCNs) that incorporates strategic flexibility in network's configuration. The model is formulated as a deterministic Mixed-Integer Linear Programming (MILP) problem and solved to global optimality using standard branch-and-bound techniques. Optimality is assessed in terms of SCN's overall cost while its applicability, benefits, and robustness are illustrated by using a real case study.					Longinidis, Pantelis/F-7953-2013; Georgiadis, Michael C/A-4472-2013														1570-7946		978-0-444-63443-6; 978-0-444-63456-6				2014	33						385	390																WOS:000345275100064
J	Li, Z; Fang, JA; Huang, TW; Miao, QY; Wang, HW				Li, Zhen; Fang, Jian-an; Huang, Tingwen; Miao, Qingying; Wang, Huiwei			Impulsive synchronization of discrete-time networked oscillators with partial input saturation	INFORMATION SCIENCES												In this paper, a novel impulsive control with partial input saturation is proposed to synchronize a class of discrete-time delayed coupled networks. The proposed impulsive control with partial input saturation means that the considered impulsive controllers are subject to input saturation, and only a fraction of nodes are injected with controllers. For this purpose, the Razumikhin-type technique and mathematical induction are utilized to derive a sufficient criterion. In addition, the control gains are calculated by transforming the criterion into a convex optimization problem. Finally, the result is verified through numerical simulation. (C) 2017 Elsevier Inc. All rights reserved.					Wang, Huiwei/L-4105-2015; Huang, Tingwen/K-1367-2013	Huang, Tingwen/0000-0001-9610-846X; LI, Zhen/0000-0002-1517-3452													0020-0255	1872-6291				JAN	2018	422						531	541		10.1016/j.ins.2017.09.040	http://dx.doi.org/10.1016/j.ins.2017.09.040													WOS:000414887900033
J	Chu, TG				Chu, TG			Convergence in discrete-time neural networks with specific performance	PHYSICAL REVIEW E												We analyze convergence in discrete-time neural networks with specific performance such as decay rate and trajectory bounds in terms of componentwise absolute (exponential) stability. Simple necessary and sufficient stability and positive invariance conditions are presented, which allow us to design a convergent network with proscribed performance. Our approach is based on a decomposition of competitive-cooperative connectivity or inhibitory-excitatory interaction that abounds in neural networks, without assuming symmetry of the connection matrices. The hey idea is that through the decomposition, we can always relate a competitive-cooperative network with a cooperative dynamical system. The latter possesses significant order-processing properties that are basic to our analysis. The explicit division of connection weights into inhibitory and excitatory types offers a higher potential for relating formal neural network models to neurophysiology.					Chu, Tianguang/C-3521-2012														1539-3755	1550-2376				MAY	2001	63	5	1						051904	10.1103/PhysRevE.63.051904	http://dx.doi.org/10.1103/PhysRevE.63.051904													WOS:000168730700053
J	Qu, SC; Zhao, L; Chen, Y; Mao, WQ				Qu, Shaocheng; Zhao, Liang; Chen, Yao; Mao, Wenqi			A discrete-time sliding mode congestion controller for wireless sensor networks	OPTIK												Congestion is a challenging problem for Wireless Sensor Networks (WSNs) because it results in energy waste, packet loss, low throughput and short lifecycle. By regulating incoming and outgoing packets at a particular node, this paper first proposes a new traffic-based discrete congestion control model in WSNs. Then, based on this model, an exponential-reaching-law-based discrete-time sliding mode congestion controller (DSMC) is designed, which effectively adjusts bottleneck nodes' queue length to desired value. Extensive NS-2.35 simulation results demonstrate that the proposed DSMC outperforms conventional control approaches (such as Fuzzy control, PID control and Fuzzy-PID), it significantly controls queue length and avoids congestion, and has better performance such as short delay, low packet loss rate, high throughput, long network lifetime, fast convergence and strong stability.					Qu, shaocheng/KAU-6309-2024	Zhao, Liang/0000-0002-2725-9149													0030-4026	1618-1336				JAN	2021	225								165727	10.1016/j.ijleo.2020.165727	http://dx.doi.org/10.1016/j.ijleo.2020.165727													WOS:000598790700003
J	Tebani, K; Amari, S; Kara, R				Tebani, K.; Amari, S.; Kara, R.			Closed-loop control of constrained discrete event systems: application to a networked automation system	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY												In this paper, we are interested in the design of closed-loop control laws to satisfy a set of temporal constraints in discrete event systems modeled by timed event graphs (TEGs). The dynamic behavior of the TEG is represented by a system of linear equations in Max-Plus algebra. Temporal constraints are imposed on some paths of the TEG and are expressed by a set of Max-Plus linear inequalities. The proposed approach is applied to the control of a networked automation producer/consumer system under a temporal constraint. The temporal constraint to be satisfied is imposed on the response time of the considered networked automation system (NAS). The calculated control laws are causal feedbacks and can be represented by monitor places connected to the NAS model.					tebani, karima/AAG-3022-2020	KARA, Redouane/0000-0001-7678-003X													0268-3768	1433-3015				MAY	2017	90	5-8					1295	1306		10.1007/s00170-016-9466-7	http://dx.doi.org/10.1007/s00170-016-9466-7													WOS:000400608200009
J	Kang, DG; Choung, JY				Kang, Dongin; Choung, Jae-Yong			How do changing institutional logics affect innovation? The cases of Online Electric Vehicle and Fuel Cell Electric Vehicle in Korea	INDUSTRY AND INNOVATION																		Kang, Dong-In/0000-0003-0706-1802													1366-2716	1469-8390				2023 SEP 4	2023										10.1080/13662716.2023.2254265	http://dx.doi.org/10.1080/13662716.2023.2254265		SEP 2023											WOS:001061815800001
J	Sadeghianpour, N; Chuah, TC; Tan, SW				Sadeghianpour, Nasrin; Chuah, Teong Chee; Tan, Su Wei			Joint channel assignment and routing in multiradio multichannel wireless mesh networks with directional antennas	INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS												The aggregate capacity of a wireless mesh network (WMN) is severely affected by interflow interference. In this paper, we propose a network architecture that incorporates directional antennas with multiple orthogonal channels to effectively enhance the performance of WMNs. First, a sectored connectivity graph is introduced to model multiradio multichannel WMNs with directional antennas. Next we formulate the topology design, directional interface assignment, channel allocation, and routing mathematically as a mixed integer linear programming problem. This problem is solved using an iterated local search algorithm to obtain optimized network resource allocation. Simulation results indicate that the proposed architecture can achieve higher packet delivery ratio while providing better network fairness. Copyright (c) 2014 John Wiley & Sons, Ltd.																			1074-5351	1099-1131				JUN	2015	28	9					1521	1536		10.1002/dac.2731	http://dx.doi.org/10.1002/dac.2731													WOS:000353055500001
J	Jiang, Y; Gao, W; Chen, C; Chai, TY; Lewis, FL				Jiang, Yi; Gao, Weinan; Chen, Ci; Chai, Tianyou; Lewis, Frank l.			ADAPTIVE OPTIMAL CONTROL OF LINEAR DISCRETE-TIME NETWORKED CONTROL SYSTEMS WITH TWO-CHANNEL STOCHASTIC DROPOUTS	SIAM JOURNAL ON CONTROL AND OPTIMIZATION												This paper investigates the adaptive optimal control problem and proposes fundamentally novel non-model-based approaches for linear discrete-time networked control systems (NCSs) with both sensor and actuator two-channel stochastic dropouts by using directly the data transmitted via communication networks. First, we formulate a modified algebraic Riccati equation parameterized by the system dynamics and the network-induced packet dropouts probabilities, whose solvability is related to a critical arrival probability. To deal with this problem, two model-based reinforcement learning algorithms, policy iteration (PI) and value iteration (VI), are designed with their convergence proofs. To enable the application for NCSs with unknown system dynamics, two novel online PI and VI algorithms are designed. These algorithms develop a new theoretical framework to solve the Bellman function with stochastic dropouts by using directly the data transmitted via networks. Furthermore, a bilevel learning algorithm is proposed to approximate the critical arrival probability. Last but not least, an extension of the developed online VI algorithm is presented for stochastic systems with both unmeasurable noises and stochastic dropouts.					Jiang, Yi/N-9156-2015	Jiang, Yi/0000-0001-8927-0119													0363-0129	1095-7138					2023	61	5					3183	3208		10.1137/21M1438797	http://dx.doi.org/10.1137/21M1438797													WOS:001107595600003
J	Jiang, W; Song, ZW; Zhan, JY; He, ZY; Wen, XY; Jiang, K				Jiang, Wei; Song, Ziwei; Zhan, Jinyu; He, Zhiyuan; Wen, Xiangyu; Jiang, Ke			Optimized co-scheduling of mixed-precision neural network accelerator for real-time multitasking applications	JOURNAL OF SYSTEMS ARCHITECTURE												Neural networks are increasingly applied into real-time and embedded Artificial Intelligent (AI) systems like autonomous driving system. Such resource-constrained systems cannot support the execution of neural network based tasks due to their high execution overheads on general processors. Hence, we are approaching to design realtime AI applications on embedded systems with CPU and FPGA (Field Programmable Gate Array) coprocessors. We use dedicated FPGA to accelerate the neural network job and utilize CPU to process the rest jobs of real-time multitasking applications. We devise an Idle-Aware Earliest Deadline First policy to co-schedule the AI applications on hybrid CPU and FPGA coprocessors. Since the implementation of neural network job on FPGA accelerator with different precision configuration will result in different execution time and accuracy, we are also interested in the design optimization of real-time AI applications running on mixed-precision neural network accelerator, with the purpose of maximizing the accuracy related rewards of all applications subject to real-time related constraints. We address the problem as a multi-stage decision procedure, and propose an efficient dynamic programming approach with two pruning policies to reduce the intermediate searching states. Extensive experiments and real-life case evaluations demonstrate the efficiency of the proposed approaches.						He, Zhiyuan/0000-0002-8919-9997; Wen, Xiangyu/0000-0002-7327-7786; Song, Ziwei/0000-0003-1782-0227													1383-7621	1873-6165				NOV	2020	110								101775	10.1016/j.sysarc.2020.101775	http://dx.doi.org/10.1016/j.sysarc.2020.101775													WOS:000587924400004
J	Park, WC; Song, CY				Park, Woo Chang; Song, Chang Yong			Meta-Models and Genetic Algorithm Application to Approximate Optimization with Discrete Variables for Fire Resistance Design of A60 Class Bulkhead Penetration Piece	APPLIED SCIENCES-BASEL												A60 class bulkhead penetration piece is a fire-resistance apparatus installed on bulkhead compartments to protect lives and to prevent flame diffusion in case of fire accident in ships and offshore plants. In this study, approximate optimization with discrete variables was carried out for the fire-resistance design of an A60 class bulkhead penetration piece (A60 BPP) using various meta-models and multi-island genetic algorithms. Transient heat transfer analysis was carried out to evaluate the fire-resistance design of the A60 class bulkhead penetration piece, and we verified the results of the analysis via a fire test. The design of the experiment's method was applied to generate the meta-models to be used for the approximate optimization, and the verified results of the transient heat transfer analysis were integrated with the design of the experiment's method. The meta-models used in the approximate optimization were response surface model, Kriging, and radial basis function-based neural network. In the approximate optimization, the bulkhead penetration piece length, diameter, material type, and insulation density were applied to discrete design variables, and constraints that were considered include temperature, productivity, and cost. The approximate optimum design problem based on the meta-model was formulated such that the discrete design variables were determined by minimizing the weight of the A60 class bulkhead penetration piece subject to the limit values of constraints. In the context of approximate accuracy, the solution results from the approximate optimization were compared to actual analysis results. It was concluded that the radial basis function-based neural network, among the meta-models used in the approximate optimization, showed the most accurate optimum design results for the fire-resistance design of the A60 class bulkhead penetration piece.						song, chang-yong/0000-0002-1098-4205														2076-3417				APR	2021	11	7							2972	10.3390/app11072972	http://dx.doi.org/10.3390/app11072972													WOS:000638352200001
C	Akar, M; Sezer, ME			IEEE	Akar, M; Sezer, ME			Overlapping decompositions in the design of associative memories	1997 IEEE INTERNATIONAL CONFERENCE ON NEURAL NETWORKS, VOLS 1-4					1997 IEEE International Conference on Neural Networks (ICNN 97)	JUN 09-12, 1997	HOUSTON, TX	IEEE, Neural Networks Council				This paper is concerned with the design of neural networks to be used as associative memories. The idea of overlapping decompositions, which is extensively used in the solution of large-scale problems as a method of reducing the computational work, is applied to discrete-time neural networks with binary neurons. It is shown that if the desired memory matrix accepts a suitable overlapping decomposition, then the problem can be solved by synthesizing a number of smaller networks independently. The concept is illustrated with two examples.																					0-7803-4123-6				1997							1199	1204																WOS:A1997BJ42Y00230
J	Hoffman, EJ; Tornai, MP; Levin, CS; MacDonald, LR; Siegel, S				Hoffman, EJ; Tornai, MP; Levin, CS; MacDonald, LR; Siegel, S			Design and performance of gamma and beta intra-operative imaging probes	PHYSICA MEDICA					V International Conference on Application of Physics in Medicine and Biology (Trieste Medical Physics 96) / IX Congresso AIFB / EFOMP Medical Physics 96 / EUTECH 96	SEP 02-06, 1996	TRIESTE, ITALY	Int Ctr Theoret Phys, Ist Nazl Fis Nucl, Univ Studi Trieste, Assoc Italiana Fis Biomed, European Federat Org Med Phys, CNR, Regione Autonoma Friuli Venezia Giulia, Comune Trieste, Provincia Trieste				A prototype small area scintillation camera capable of imaging both gammas and betas by use of inter-changeable detector front ends was characterized. In the camera's application, patients are injected with tumor seeking radiopharmaceuticals before surgery, during surgery the body of tumor is removed, and the residual tumor is located with gamma or beta imaging probes. Common elements of both types of camera include: (1) a 2-3 meter long fiber optic bundle, consisting of 19 sets of groups of three 0.9 mm diameter multiclad fibers that allow a flexible optical connection to the scintillator in addition to electrical isolation of the patient from the electronics, (2) fibers are connected to a Multi-Channel Photomultiplier (MC-PMT) which has 64 parallel channels, (3) the parallel PMT outputs feed a resistive divider network and an i-V converter/line driver network with gain adjust adjustments, producing balanced +X, -X, +Y, and -Y outputs for analog image signals, (4) four ADCs connected to a Macintosh PC for digitizing and displaying the image. The beta camera utilized a 0.5 mm thick by 1.25 cm diam. CaF2(Eu) scintillation crystal coupled to 19 2-mm diameter multiclad optical fibers, which are in turn coupled by a longer fiber bundle to the MC-PMT. The crystal is coupled to fibers through a diffusing light guide ensuring adequate distribution of scintillation light among fibers. Image signals are directly histogrammed and displayed after Anger logic computations are performed on analog signals. The gamma camera concept was tested with 3 mm thick continuous crystals and matrices of CsI(TI) as the system front end with the same fiber optic coupling as the beta camera, and data processings analogous to the beta camera. With the matrices of crystals, a configuration which used a light diffuser between the matrix and fiber optics was evaluated. The beta imaging probe produced images with 0.6 mm FWHM resolution and a flood field uniformity of +/- 15%. The continuous crystal imaging probe gave intrinsic resolutions of 1.4 +/- 0.2 mm FWHM at 122 keV. Flood field images, made with the diffuser between fiber optics and discrete crystals, completely resolved the 1 x 1 mm(2) elements Intrinsic resolution as measured by a line spread function was 0.92 +/- 0.03 mm FWHM.					Tornai, Martin/AAY-5405-2020	Tornai, Martin/0000-0002-7297-2664; Levin, Craig/0000-0002-4575-5074													1120-1797					DEC	1997	13			1			243	246																WOS:000074057200067
C	Fei, Y; Yuan, X; Shi, P; Lim, CC			IEEE	Fei, Yang; Yuan, Xin; Shi, Peng; Lim, Cheng-Chew			NEURAL-BASED HIERARCHICAL FORMATION CONTROL OF MIXED-ORDER MULTI-AGENT SYSTEMS	PROCEEDINGS OF 2021 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS (ICMLC)	International Conference on Machine Learning and Cybernetics				20th International Conference on Machine Learning and Cybernetics (ICMLC)	DEC 04-05, 2021	ELECTR NETWORK	Diee, Univ Alberta, IEEE, Ulster Univ, Univ Hyogo, IEEE Syst Man & Cybernet Soc, Univ Adelaide, Portsmouth Univ, Univ Cagliari, Dept Elect & Elect Engn				The formation control problem for a class of mixed-order heterogeneous multi-agent systems is discussed in this paper. A hierarchical formation controller design is proposed to avoid the dynamics mismatch among agents with different dynamics orders. Firstly, a group of virtual agents are developed to act as the high-level reference generators. Neural networks are then employed for agents to construct adaptive low-level motion controllers. The high-level design and the low-level design are then composited to obtain the distributed hierarchical formation controller. An example of a multi-rover system is given to illustrate the validity and effectiveness of the proposed adaptive hierarchical control scheme.					Fei, Yang/AAK-9943-2021; Lim, Cheng-Chew/G-8344-2016	Fei, Yang/0000-0002-4342-2196; Yuan, Xin/0000-0001-5056-171X; Lim, Cheng-Chew/0000-0002-2463-9760													2160-133X		978-1-6654-6608-0				2021							9	14		10.1109/ICMLC54886.2021.9737151	http://dx.doi.org/10.1109/ICMLC54886.2021.9737151													WOS:000805238500002
C	Liu, ZW; Saberi, A; Stoorvogel, AA; Li, R			IEEE	Liu, Zhenwei; Saberi, Ali; Stoorvogel, Anton A.; Li, Rong			Delayed state synchronization of homogeneous discrete-time multi-agent systems in the presence of unknown communication delays	PROCEEDINGS OF THE 2019 31ST CHINESE CONTROL AND DECISION CONFERENCE (CCDC 2019)	Chinese Control and Decision Conference				31st Chinese Control And Decision Conference (CCDC)	JUN 03-05, 2019	Nanchang, PEOPLES R CHINA	NE Univ, State Key Lab Synthet Automat Proc Ind, Tech Comm Control & Decis Cyber Phys Syst, Chinese Assoc Automat, Tech Comm Control Theory, E China Jiaotong Univ, IEEE Control Syst Soc				This paper studies delayed state synchronization of homogeneous discrete-time multi-agent systems (MAS) in the presence of unknown nonuniform communication delays. We develop a delay-free transformation to remove the effect comes from communication delays. A static and a dynamic protocols are designed for full- and partial-state coupling based on discrete-time algebraic Riccati equation, which only needs rough information of communication graph.						Liu, Zhenwei/0000-0003-1223-3218													1948-9439		978-1-7281-0105-7				2019							897	902		10.1109/ccdc.2019.8832812	http://dx.doi.org/10.1109/ccdc.2019.8832812													WOS:000555859001025
J	Liao, ZW; Rong, G; Wang, JD; Yang, YR				Liao, Zuwei; Rong, Gang; Wang, Jingdai; Yang, Yongrong			Systematic Optimization of Heat-Integrated Water Allocation Networks	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH												This paper deals with the design of heat integrated water utilization networks. The nonisothermal mixing and freely splitting nature of hot and cold streams have made the problem far more complicated than the design of heat exchanger networks (HEN). By establishing an MTLP model, promising heat exchange matches between hot and cold streams are obtained first without considering the detailed network design. Subsequently, a stage-wise HEN superstructure is introduced for. the detailed network design. The proposed systematic approach can be applied for large scale problems. Examples from literature and a practical example in a PVC plant are used to illustrate the applicability of the approach.					Liao, Zuwei/ABB-9168-2021; Liao, Zuwei/B-9180-2013	Liao, Zuwei/0000-0001-9063-1049													0888-5885					JUN 1	2011	50	11					6713	6727		10.1021/ie1016392	http://dx.doi.org/10.1021/ie1016392													WOS:000290843900026
C	Wang, HP; Yang, T; Christov, N			IEEE	Wang Haoping; Yang, Tian; Christov, Nicolai			Event-Triggered Sampling Observer based Control Design with Application to Networked Visual Servoing Control Systems	2013 32ND CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				32nd Chinese Control Conference (CCC)	JUL 26-28, 2013	Xian, PEOPLES R CHINA	Syst Engn Soc China, NW Polytechn Univ, Chinese Assoc Automat, Tech Comm Control Theory, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Xian Jiaotong Univ, Xian Univ Technol, IEEE Control Syst Soc, Soc Instrument & Control Engineers Japan, Inst Control Robot & Syst Korea				The present paper deals with a new continuous undelayed state observer based trajectory tracking approach by using only the sampled and delayed measurements where the sampling period and delayed value are variable and unknown. This proposed event-triggered sampling observer based control, which is derived by using the theory of a particular hybrid systems called Piecewise Continuous Systems, has a very simple structure and can be easily implemented to the networked visual servoing control systems. To show the proposed method performance, a numerical application example is introduced.					Christov, Nicolai Dimov/IVU-9825-2023; Christov, Nicolai Dimov/B-7135-2008	Christov, Nicolai Dimov/0000-0001-8910-7274													2161-2927						2013							6710	6715																WOS:000393046006159
J	Song, YF; Zeng, ZG; Sun, W; Jiang, F				Song, Yinfang; Zeng, Zhigang; Sun, Wen; Jiang, Feng			Quasi-synchronization of stochastic memristor-based neural networks with mixed delays and parameter mismatches	NEURAL COMPUTING & APPLICATIONS												This paper is concerned with quasi-synchronization of stochastic memristor-based neural networks with mixed delays and parameter mismatches. Due to the parameter mismatches, mean-square exponential synchronization generally cannot be achieved directly, then the concept of exponential quasi-synchronization in mean square is introduced. Furthermore, based on the differential inclusions theory, stochastic Lyapunov function method and inequality techniques, some sufficient conditions are derived to guarantee the mean-square exponential quasi-synchronization for stochastic memristor-based neural networks with mixed delays. Finally, two examples are given to show the effectiveness of the proposed theoretical results.					Zeng, Zhigang/A-2816-2011; 孙, 文/GXN-0959-2022	Zeng, Zhigang/0000-0003-4587-3588; 孙, 文/0000-0001-7070-4730													0941-0643	1433-3058				MAY	2020	32	9			SI		4615	4628		10.1007/s00521-018-3772-y	http://dx.doi.org/10.1007/s00521-018-3772-y													WOS:000527419900033
J	Liu, GH; Wang, MY; Cheng, ZQ				Liu, Guohua; Wang, Mingyang; Cheng, Zhiqun			A novel design methodology for ultrawideband high-efficiency hybrid extended continuous inverse class-F power amplifier	INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS												This paper proposes a design method for designing an ultrawideband and high-efficiency hybrid extended continuous inverse class-F power amplifier (PA) based on elliptic low-pass filtering matching network. This design methodology expands the impedance space by adding free factors to the current equation of traditional inverse class-F power amplifier (PA). Additionally, an output matching network (OMN) incorporating an elliptical low-pass filter creates two transmission zeros near the passband and provides a rapid transition to the impedance from passband to stopband. In order to verify the effectiveness and superiority of this design method, an ultrawideband PA working over 0.7-3.7 GHz (136.4%) is designed and fabricated. Over this frequency range, the drain efficiency (DE) is measured as 60.7%-73.4% with the output power of greater than 41 dBm and a large signal gain ranging from 11 to 12.7 dB. This power amplifier combines the novel continuous inverse class-F theory with an ultrawideband design method to propose a hybrid extended continuous inverse class-F design theory that achieves cross-octave and high efficiency. The novel continuous inverse class-F theory extends the impedance space by adding two free factors to the current equation, achieving good bandwidth expansion. An elliptical low-pass filter is used to achieve low transmission loss and fast impedance conversion from pass to reject bands. image																			0098-9886	1097-007X				2024 JUN 12	2024										10.1002/cta.4139	http://dx.doi.org/10.1002/cta.4139		JUN 2024											WOS:001244408000001
C	Garcia, S; Padilla, C; De la Rosa, L		Gomes, JFS; Meguid, SA		Garcia, Silvia; Padilla, Carlos; De la Rosa, Luis			A SIMULATOR FOR OPTIMIZING ROLLER-COMPACTED CONCRETE MIX DESIGNS	M2D2015: PROCEEDINGS OF THE 6TH INTERNATIONAL CONFERENCE ON MECHANICS AND MATERIALS IN DESIGN					6th International Conference on Mechanics and Materials in Design (M2D)	JUL 26-30, 2015	P Delgada, PORTUGAL	Univ Porto, Unit Toronto, Univ Azores, Univ Porto, Faculdade Engn, Univ Toronto, Mech & Aerosp Design Lab, Univ Azores, DCDT, Governo Reg Acores, Portuguese Assoc Experimental Mech, European Soc Experimental Mech, Amer Soc Experimental Mech, British Soc Strain Measurement, Japanese Soc Mech Engn, Int Measurement Confederat, Assoc Francaise Mecanique, European Assoc Dynam Mat, Inst Engn Mecanica Gestao Ind, Laboratorio Biomecanica Porto, Fundacao Ciencia Tecnologia, Profess Congress Org				The primary objective of performing RCC mix designs for a project is to evaluate the strength, durability, permeability, and economic issues of the RCC components and their proportions. Because of the numerous materials, conditions, criteria, empirical knowledge and subjective considerations involved, in this work Machine Learning algorithms, particularly regression trees, are used to build a framework where the mix proportions and their resulting engineering characteristics (f'(c), f'(t), E-c) can be simulated. The proposed model permit to explore a number of combinations for obtaining more economical and safer designs using minimal resources.																					978-989-98832-3-9				2015							421	424																WOS:000378595500071
J	Duan, XM; He, JP; Cheng, P; Chen, JM				Duan, Xiaoming; He, Jianping; Cheng, Peng; Chen, Jiming			Exploiting a Mobile Node for Fast Discrete Time Average Consensus	IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY												Discrete time average consensus has been attracting lots of research attentions due to its wide spectrum of applications in various networks. In these networks, it is also common and useful for mobile nodes serving as data collector or packet relayers. Hence, it is of great interest to investigate whether and how the design of mobile nodes can accelerate the discrete time average consensus while preserving the consensus value. This paper exploits a mobile node to reach fast discrete time average consensus. First, we give a sufficient condition of the mobile node's state, which guarantees the step-by-step convergence of consensus. Based on the condition, we propose a protocol for the mobile node to cope with information exchange without introducing much communication overhead for the static nodes. Then, we also provide rigorous proof that under our proposed protocol, the introduction of mobile node can increase the convergence rate of discrete time average consensus in expectation. Furthermore, a scheme to preserve the average value is provided. Extensive simulations demonstrate the effectiveness of the proposed protocol and validate the theoretical results.					CHENG, PENG/HNP-4206-2023; He, Jianping/M-3902-2013; He, JianPing/H-9536-2018; Chen, Jiming/AAA-3575-2020; Rodríguez, César/ISB-6652-2023	Chen, Jiming/0000-0003-3155-3145; 													1063-6536	1558-0865				NOV	2016	24	6					1993	2001		10.1109/TCST.2016.2521802	http://dx.doi.org/10.1109/TCST.2016.2521802													WOS:000385716200007
