PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Li, XY; Shum, KW				Li, Xiyang; Shum, Kenneth W.			Mixed construction of OOC for optical code division multiple access networks	IET COMMUNICATIONS												Optical orthogonal codes play an important role in optical code division multiple access networks and optical wireless systems. In this study, by combining combinatorial design and meta-heuristic search algorithm, a mixed construction of $(v,k,1)$(v,k,1)-OOCs is proposed. The mixed construction enjoys the benefits of both mathematical methods and search algorithms and can be used to produce OOCs with large and flexible parameters. Numerical results show that some of the OOCs obtained by this construction have more codewords in comparison with the construction method using outer-product matrix.																			1751-8628	1751-8636				APR 23	2019	13	7			SI		837	841		10.1049/iet-com.2018.5602	http://dx.doi.org/10.1049/iet-com.2018.5602													WOS:000464014500006
J	Zhu, L; Cong, EY; Zhang, X				Zhu, Li; Cong, Er-Yong; Zhang, Xian			State Estimation for a Class of Discrete-Time BAM Neural Networks With Multiple Time-Varying Delays	IEEE ACCESS												For a class of discrete-time bidirectional associative memory neural networks (DTBAMNNs) with multiple time-varying delays, the issue of state estimation is studied. By propose a mathematical induction method, we first investigate novel delay-dependent and -independent global exponential stability (GES) criteria of the error system. The obtained GES criteria are described by linear scalar inequalities. Then, a state observer is derived via the theory of generalized matrix inverses. These exponential stability conditions are very simple, which is convenient to verify based on the standard software tools (for example, YALMIP). Finally, we present two illustrative examples to present the effectiveness of the theoretical results.																			2169-3536						2023	11						29314	29322		10.1109/ACCESS.2023.3260619	http://dx.doi.org/10.1109/ACCESS.2023.3260619													WOS:000965525300001
J	Dong, YL; Chen, LJ; Mei, SW				Dong, Yali; Chen, Laijun; Mei, Shengwei			Observer design for neutral-type neural networks with discrete and distributed time-varying delays	INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING												This paper is concerned with the problem of state estimation for a class of neural networks with discrete and distributed interval time-varying delays. We propose a new approach of nonlinear estimator design for the class of neutral-type neural networks. By constructing a newly augmented Lyapunov-Krasovskii functional, we establish sufficient conditions to guarantee the estimation error dynamics to be globally exponentially stable. The obtained results are formulated in terms of linear matrix inequalities (LMIs), which can be easily verified by the MATLAB LMI control toolbox. Then, the desired estimators gain matrix is characterized in terms of the solution to these LMIs. Three numerical examples are given to show the effectiveness of the proposed design method.					MEI, SHENGWEI/AAH-4123-2019; Chen, Laijun/AAY-2419-2020	Chen, Laijun/0000-0002-1578-7606													0890-6327	1099-1115				MAR	2019	33	3					527	544		10.1002/acs.2970	http://dx.doi.org/10.1002/acs.2970													WOS:000460185100006
C	Luo, QQ; Yin, XQ		Xu, D; Zeng, G		Luo Qiqiang; Yin Xiaoqin			Application of Network Simulation in Evaluation of Network Performance Index	PROCEEDINGS OF THE 2018 3RD INTERNATIONAL WORKSHOP ON MATERIALS ENGINEERING AND COMPUTER SCIENCES (IWMECS 2018)	ACSR-Advances in Comptuer Science Research				3rd International Workshop on Materials Engineering and Computer Sciences (IWMECS)	JAN 27-28, 2018	Jinan, PEOPLES R CHINA					Through the network simulation software to build a virtual network platform in the computer, to simulate the real network environment, network technology development personnel can not only for network communication, network equipment, agreement on this platform, the design and research of network application, analyze and evaluate the performance of the network can. NS-3 is a discrete event network simulation driver. The operator can edit the network topology and network environment that he needs, simulate the data transmission of a network, and output its performance parameters. Network simulation technology is a new method of network planning and design. With its unique technology, the technology becomes a powerful tool for network design, which is economically, effectively and irreplaceable by other traditional methods.																			2352-538X		978-94-6252-491-0				2018	78						190	195																WOS:000452191700042
J	Ramasamy, S; Nagamani, G				Ramasamy, S.; Nagamani, G.			Dissipativity and passivity analysis for discrete-time complex-valued neural networks with leakage delay and probabilistic time-varying delays	INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING												In this paper, the problem of dissipativity and passivity analysis is investigated for discrete-time complex-valued neural networks with time-varying delays. Both leakage and discrete time-varying delays have been considered. By constructing a suitable Lyapunov-Krasovskii functional and by using discretized Jensen's inequality approach, sufficient conditions have been established to guarantee the (Q,S,R)- dissipativity and passivity of the addressed discrete-time complex-valued neural networks. These conditions are derived in terms of complex-valued linear matrix inequalities (LMIs), which can be checked numerically using Yet Another LMI Parser toolbox in Matrix Laboratory. Finally, three numerical examples are established to illustrate the effectiveness of the obtained theoretical results. Copyright (c) 2016 John Wiley & Sons, Ltd.					Gnaneswaran, Nagamani/AAZ-2556-2020; Subramaniam, Ramasamy/I-2349-2017	Gnaneswaran, Nagamani/0000-0002-6405-2235; 													0890-6327	1099-1115				JUN	2017	31	6					876	902		10.1002/acs.2736	http://dx.doi.org/10.1002/acs.2736													WOS:000403462300003
C	Liu, D; Ye, D		Cheng, L; Leung, ACS; Ozawa, S		Liu, Dan; Ye, Dan			Anti-synchronization of Neural Networks with Mixed Delays	NEURAL INFORMATION PROCESSING (ICONIP 2018), PT II	Lecture Notes in Computer Science				25th International Conference on Neural Information Processing (ICONIP)	DEC 13-16, 2018	Siem Reap, CAMBODIA	Asia Pacific Neural Network Soc, Springer				This paper focuses on the anti-synchronization of neural networks (NNs) with mixed delays. Under state feedback control, by establishing suitable Lyapunov functional and applying inequality techniques, corresponding algebraic conditions are given to ascertain anti-synchronization of drive-response NNs with time-varying delays and unbounded distributed delays. The availability of the proposed result is verified by an example.																			0302-9743	1611-3349	978-3-030-04179-3; 978-3-030-04178-6				2018	11302						361	370		10.1007/978-3-030-04179-3_32	http://dx.doi.org/10.1007/978-3-030-04179-3_32													WOS:000612947100032
J	Berthod, O; Grothe-Hammer, M; Sydow, J				Berthod, Olivier; Grothe-Hammer, Michael; Sydow, Joerg			Network Ethnography: A Mixed-Method Approach for the Study of Practices in Interorganizational Settings	ORGANIZATIONAL RESEARCH METHODS												A general interest in the study of social practices has been spreading across a diversity of disciplines in organization and management research, relying mostly on rich ethnographic accounts of units or teams. What is often called the practice-turn, however, has not reached research on interorganizational networks. This is mainly due to methodological issues that call, in the end, for a mixed-method approach. This article addresses this issue by proposing a research design that balances well-established social network analysis with a set of techniques of organizational ethnography that fit with the specifics of interorganizational networks. In what we call network ethnography, qualitative and quantitative data are collected and analyzed in a parallel fashion. Ultimately, the design implies convergence during data interpretation, hereby offering platforms of reflection for each method toward new data collection and analysis. We discuss implications for mixed-method literature, research on interorganizational networks, and organizational ethnography.					Sydow, Jörg/I-8194-2019; Grothe-Hammer, Michael/AAA-9336-2022	Sydow, Jörg/0000-0002-9359-7242; Grothe-Hammer, Michael/0000-0002-8163-6291; Berthod, Olivier/0000-0002-5998-9226													1094-4281	1552-7425				APR	2017	20	2					299	323		10.1177/1094428116633872	http://dx.doi.org/10.1177/1094428116633872													WOS:000394794500006
J	Xie, DM; Wu, YJ; Chen, XX				Xie, Dongmei; Wu, Yongjun; Chen, Xiaoxin			Stabilization of Discrete-Time Switched Systems with Input Time Delay and Its Applications in Networked Control Systems	CIRCUITS SYSTEMS AND SIGNAL PROCESSING												In this paper, we focus on investigating the asymptotic stabilizability of switched systems with input time delay and its applications in networked control systems (NCSs). First, based on an important lemma, a linear matrix inequality (LMI)-based asymptotic stabilizability criterion is established. Stabilizing switched state feedback controllers can be designed by solving a set of LMIs, which can be easily tested with efficient LMI algorithms. Then, for NCSs with communication constraints, the NCS is modelled as a discrete-time switched system with input time delay. Thus, the asymptotic stabilizability criterion of switched system with input delay can be applicable to such NCSs. Finally, an example is given to illustrate our main results.																			0278-081X					AUG	2009	28	4					595	607		10.1007/s00034-009-9105-8	http://dx.doi.org/10.1007/s00034-009-9105-8													WOS:000267146000008
J	Zhang, ZJ; Chen, SY; Liang, JJ				Zhang, Zhijun; Chen, Siyuan; Liang, Junjie			Discrete-Time Circadian Rhythms Neural Network for Perturbed Redundant Robot Manipulators Tracking Problem With Periodic Noises	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS												Via the Euler forward-difference rule, an Euler-type discrete-time circadian rhythms neural network model (E-DTCRNN) is proposed, developed, and investigated for motion planning of the redundant robot manipulator affected by periodic noises. In this article, an Euler-type discrete-time zeroing neural network model (E-DTZNN) is presented as comparison. The E-DTCRNN model is 0-stable, consistent, and convergent. In addition, through a hybrid torque and velocity optimization scheme synthesized by the proposed E-DTCRNN and the traditional E-DTZNN, a tracking trajectory is designed and applied to the motion planning of the redundant robot manipulator. Finally, groups of simulations and physical experiments verify the efficacy and noise suppression ability of the proposed E-DTCRNN model for motion planning of the manipulator.					Zhang, Zhijun/HTN-1545-2023; chen, siyuan/JNJ-8330-2023; chen, siyuan/HZK-5317-2023; Liang, Junjie/GXH-0375-2022	Zhang, Zhijun/0000-0001-6916-2356; Liang, Junjie/0000-0003-4582-2393; Chen, Siyuan/0000-0002-3980-6779													1551-3203	1941-0050				JAN	2022	18	1					242	251		10.1109/TII.2021.3065715	http://dx.doi.org/10.1109/TII.2021.3065715													WOS:000704130600027
J	Jiang, H; Yang, DS				Jiang, He; Yang, Dongsheng			Output Consensus Regulation for State-Unmeasurable Discrete-Time Multiagent Systems with External Disturbances	MATHEMATICAL PROBLEMS IN ENGINEERING												This paper deals with the output consensus regulation problem for discrete-time multiagent systems with state-unmeasurable agents and external disturbances under directed communication network topologies. Firstly, the mathematical model for the output consensus problem of discrete-time multiagent systems is deduced and formulated via making matrix transformation. Then, based on state observers, a novel output consensus protocol with dynamic compensator which is used as observer for the exosystem is proposed to solve this problem. Some knowledge of matrix theory and graph theory is introduced to design protocol parameters and the convergence of output consensus errors is proved. Finally, a numerical simulation example is shown to verify the effectiveness of the proposed protocol design.						Yang, Dongsheng/0000-0003-1262-5975													1024-123X	1563-5147					2015	2015								158702	10.1155/2015/158702	http://dx.doi.org/10.1155/2015/158702													WOS:000366822000001
J	Jiang, B; Shi, P; Mao, ZH				Jiang, Bin; Shi, Peng; Mao, Zehui			Sliding Mode Observer-Based Fault Estimation for Nonlinear Networked Control Systems	CIRCUITS SYSTEMS AND SIGNAL PROCESSING												In this paper, a novel sliding mode observer-based fault estimation (FE) method is presented for a class of nonlinear networked control systems (NCSs) with Markov transfer delays. Firstly, the nonlinear NCS is described by a nonlinear discrete Takagi-Sugeno (T-S) fuzzy model using the Euler approximation method. Then, a sliding mode based nonlinear discrete observer is proposed such that the sliding motion of the error dynamical system is asymptotically stable on a designed surface. Then the FE can be achieved through this observer. Finally, an example is included to show the efficiency of the proposed method.					Shi, Peng/H-5906-2012														0278-081X	1531-5878				FEB	2011	30	1					1	16		10.1007/s00034-010-9203-7	http://dx.doi.org/10.1007/s00034-010-9203-7													WOS:000285926900001
C	Xu, WH; Zhu, Y; Duan, QH; Wang, L			IEEE	Xu, Weihua; Zhu, Yang; Duan, Qihui; Wang, Lei			Filter Design of Delayed Nonlinear Discrete-time Markovian Neural Networks Systems with Missing Measurements	2013 32ND CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				32nd Chinese Control Conference (CCC)	JUL 26-28, 2013	Xian, PEOPLES R CHINA	Syst Engn Soc China, NW Polytechn Univ, Chinese Assoc Automat, Tech Comm Control Theory, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Xian Jiaotong Univ, Xian Univ Technol, IEEE Control Syst Soc, Soc Instrument & Control Engineers Japan, Inst Control Robot & Syst Korea				This paper presents a L-2-L-infinity filtering scheme for nonlinear discrete-time Markovian jumping neural networks with time delay under missing output measurements. By constructing appropriate Lyapunor-Krasovkii functional and utilizing some linear matrix inequality techniques, the mean square stability of the stochastic estimation error systems is guaranteed and a sufficient condition is established to ensure the given L-2-L-infinity, filtering performance. What's more, we provide the design approach of the filter when the delayed states in output measurements are involved or output measurements of the systems can be fully obtained. The gain matrix of the filter can be derived from the solution of a set of linear matrix inequalities. Finally, the simulation proves the availability of the proposed approach.																			2161-2927						2013							3281	3287																WOS:000393046003080
J	Wang, JL; Jiang, HJ; Hu, C; Ma, TL				Wang, Jinling; Jiang, Haijun; Hu, Cheng; Ma, Tianlong			Exponential passivity of discrete-time switched neural networks with transmission delays via an event-triggered sliding mode control	NEURAL NETWORKS												This paper investigates the exponential passivity of discrete-time switched neural networks (DSNNs) with transmission delays via an event-triggered sliding mode control (SMC). Firstly, a novel discrete-time switched SMC scheme is constructed on the basis of sliding mode control method and event-triggered mechanism. Next, a state observer with transmission delays is designed to estimate the system state. Moreover, some new weighted summation inequalities are further proposed to effectively evaluate the exponential passivity criteria for the closed-loop system. Finally, the effectiveness of theoretical results is showed through a simulative analysis on a multi-area power system. (C) 2021 Elsevier Ltd. All rights reserved.					Hu, Cheng/ADU-8629-2022; Hu, Cheng/AAT-7358-2021	Hu, Cheng/0000-0003-1322-2828; Arslan, Emel/0000-0003-4668-392X													0893-6080	1879-2782				NOV	2021	143						271	282		10.1016/j.neunet.2021.06.014	http://dx.doi.org/10.1016/j.neunet.2021.06.014		JUN 2021						34166890					WOS:000703533900016
C	Baek, J; Choi, J; Lee, H; Kim, E; Park, M			IEEE	Baek, Jaeho; Choi, Jongyo; Lee, Heejin; Kim, Euntai; Park, Mignon			Model Reference Adaptive Control using Neural Networks for Synchronization of Discrete-Time Chaotic Systems	2008 INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION AND SYSTEMS, VOLS 1-4					International Conference on Control, Automation and Systems	OCT 14-17, 2008	Seoul, SOUTH KOREA	IEEE				This paper presents a model reference adaptive control (MRAC) approach based on neural networks (NN) for the synchronization of a discrete-time chaotic systems. The input of reference model system is chosen using the output of master system and the slave system is the discrete-time chaotic system. We design the adaptive controller using NN so that the controlled slave system achieves asymptotic synchronization with the reference system given that master system and slave system with different conditions and/or different type of model. The parameters of controller which can stabilize the error equation are updated via a projection algorithm. Simulation examples are given to demonstrate the validity of our proposed adaptive method.																					978-89-950038-9-3				2008							1205	1208																WOS:000266771500244
C	Mao, ZH; Bin, J		Cheng, D		Mao Zehui; Jiang Bin			Sliding Mode Observer-Based Fault Estimation for Nonlinear Networked Control Systems	PROCEEDINGS OF THE 27TH CHINESE CONTROL CONFERENCE, VOL 6					27th Chinese Control Conference	JUL 16-18, 2008	Kunming, PEOPLES R CHINA	Chinese Assoc Automat, Tech Comm Control Theory, Kunming Univ Sci & Technol, Yunnan Div, Chinese Assoc Automat, IEEE Control Syst Soc, Soc Instrument & Control Engineers, Inst Control Robot & Syst Korea, IEEE Control Syst Soc, Singapore Chapter, CAS, Inst Syst Sci, Acad Math & Syst Sci, Yunnan Normal Univ, CAI Div, Hong Kong Inst Engineers				In this paper, a novel sliding mode observer-based fault estimation (FE) method is presented for a class of the nonlinear networked control systems (NCSs) with,Markov transfer delays. First, the nonlinear NCS is modelled by a nonlinear discrete Takagi-sugeno (T-S) fuzzy model using Euler approximate method. Then, a sliding mode based nonlinear discrete observer is proposdd-such that the sliding motion of the error dynamical system is asymptotically stable on a designed surface. Then the FE can be achieved through this observer. Finally, an example is included to show the efficiency of the proposed method.																									2008							47	51		10.1109/CHICC.2008.4605153	http://dx.doi.org/10.1109/CHICC.2008.4605153													WOS:000259746400011
J	Park, MJ; Kwon, OM; Choi, SG; Cha, EJ				Park, Myeong Jin; Kwon, Oh Min; Choi, Seong Gon; Cha, Eun Jong			Consensus Protocol Design for Discrete-Time Networks of Multiagent with Time-Varying Delay via Logarithmic Quantizer	COMPLEXITY												This article considers the problem of consensus for discrete-time networks of multiagent with time-varying delays and quantization. It is assumed that the logarithmic quantizer is utilized between the information flow through the sensor of each agent, and its quantization error is included in the proposed method. By constructing a suitable Lyapunov-Krasovskii functional and utilizing matrix theory, a new consensus criterion for the concerned systems is established in terms of linear matrix inequalities (LMIs) which can be easily solved by various effective optimization algorithms. Based on the consensus criterion, a designing method of consensus protocol is introduced. One numerical example is given to illustrate the effectiveness of the proposed method. (C) 2014 Wiley Periodicals, Inc.					Park, M.J./Y-5611-2019; shen, hao/HGF-0551-2022; Kwon, O.M./AAB-4260-2019	Park, M.J./0000-0003-3162-6180; Kwon, O.M./0000-0002-4777-7912													1076-2787	1099-0526				SEP-OCT	2015	21	1					163	176		10.1002/cplx.21552	http://dx.doi.org/10.1002/cplx.21552													WOS:000363761600014
J	Goswami, A; Sengupta, S; Mondal, R				Goswami, Arijit; Sengupta, Satirtha; Mondal, Raju			Construction of helical networks by using multiple V-shaped mixed ligand systems	CRYSTENGCOMM												Helical coordination polymers constructed from multiple ligand systems are not common despite the plethora of recent reports on helical networks. We report here the construction of a series of mixed ligand based helical coordination polymers showing metal dependent architecture. The strategy of using a combination of ligand molecules, each capable of forming helical networks, is novel and should enable us to design helical MOFs of interesting topology.																			1466-8033						2012	14	2					561	572		10.1039/c1ce05380a	http://dx.doi.org/10.1039/c1ce05380a													WOS:000298839400039
C	Miao, CS; Shu, SL; Lin, F			IEEE	Miao, Chengshi; Shu, Shaolong; Lin, Feng			Predictive Supervisory Control for Timed Discrete Event Systems under Communication Delays	2019 IEEE 58TH CONFERENCE ON DECISION AND CONTROL (CDC)	IEEE Conference on Decision and Control				58th IEEE Conference on Decision and Control (CDC)	DEC 11-13, 2019	Nice, FRANCE	IEEE				In many cyber-physical systems, controllers and plants are located at different sites. Communications between a controller and a plant are carried out over a wired or wireless communication network. Communication delays in such systems must be addressed when designing controllers. In this paper, we model a cyber-physical system as a timed discrete event system. We investigate predictive supervisory control of timed discrete event systems with communication delays in both observation channel and control channel. We derive a necessary and sufficient condition for the existence of an admissible networked supervisor that ensures the language generated by the closed-loop system equals a given specification language. An example is given to illustrate the results.					Miao, Chengshi/IXD-1390-2023; Shu, Shaolong/K-9036-2012	Miao, Chengshi/0000-0002-4700-5832; 													0743-1546		978-1-7281-1398-2				2019							6724	6729																WOS:000560779006026
C	Chen, C; Chen, Y; Xue, AK			IEEE	Chen, Cong; Chen, Yun; Xue, Anke			Distributed non-fragile <i>H</i><sub>∞</sub> filtering of discrete-time systems with randomly occurring gain variations	2018 57TH ANNUAL CONFERENCE OF THE SOCIETY OF INSTRUMENT AND CONTROL ENGINEERS OF JAPAN (SICE)					57th Annual Conference of the Society of Instrument and Control Engineers of Japan (SICE)	SEP 11-14, 2018	Nara, JAPAN					The issue of distributed non-fragile H-infinity filtering for discrete-time systems with randomly occurring gain variations over sensor networks is investigated in this paper. The randomly occurring filter gain variations obey a known probability distribution. Based on stochastic analysis and Lyapunov function approach, the sufficient condition is presented to guarantee the desired stochastic stability and H-infinity disturbance attenuation level. The solution of the desired distributed filter gains is characterized by solving a set of linear matrix inequalities. Finally, a numerical simulation example is provided to show the effectiveness of the proposed design approach.																					978-4-9077-6460-9				2018							1189	1194																WOS:000448184100074
J	Xu, WQ; Liu, XP; Wang, HQ; Zhou, YC				Xu, Wenqi; Liu, Xiaoping; Wang, Huanqing; Zhou, Yucheng			Event-based optimal output-feedback control of nonlinear discrete-time systems	INFORMATION SCIENCES												In this paper, an event-triggered strategy and an optimality scheme are presented to design an output-feedback controller for nonlinear discrete-time systems. Firstly, owing to the unavailability of the system states, a coordinate transformation is executed instead of state observers. Then, an action neural network and a specified critic neural network are presented to obtain the optimal controller and estimate the novel long-term cost function, respectively. The adaptation laws are designed on the basis of the gradient descent rule and event-triggered mechanism. The control signals are transmitted only when the event is triggered. Based on the Lyapunov analysis theory, the stability and the tracking performance of the closed-loop system are proven. The effectiveness of the proposed strategy is verified via simulation examples. (c) 2020 Elsevier Inc. All rights reserved.					Xu, Wenqi/JWP-2742-2024; Wang, Huanqing/Y-2871-2019	Xu, Wenqi/0000-0002-3652-4581; 													0020-0255	1872-6291				NOV	2020	540						414	434		10.1016/j.ins.2020.05.098	http://dx.doi.org/10.1016/j.ins.2020.05.098													WOS:000571460300004
J	Chen, LP; Yin, H; Huang, TW; Yuan, LG; Zheng, S; Yin, LS				Chen, Liping; Yin, Hao; Huang, Tingwen; Yuan, Liguo; Zheng, Song; Yin, Lisheng			Chaos in fractional-order discrete neural networks with application to image encryption	NEURAL NETWORKS												In this paper, a three-dimensional fractional-order (FO) discrete Hopfield neural network (FODHNN) in the left Caputo discrete delta's sense is proposed, the dynamic behavior and synchronization of FODHNN are studied, and the system is applied to image encryption. First, FODHNN is shown to exhibit rich nonlinear dynamics behaviors. Phase portraits, bifurcation diagrams and Lyapunov exponents are carried out to verify chaotic dynamics in this system. Moreover, by using stability theorem of FO discrete linear systems, a suitable control scheme is designed to achieve synchronization of the FODHNN. Finally, image encryption system based on the chaotic FODHNN is presented. Some security analysis and tests are given to show the effective of the encryption system. (c) 2020 Elsevier Ltd. All rights reserved.					Huang, Tingwen/K-1367-2013	Huang, Tingwen/0000-0001-9610-846X; zheng, song/0000-0003-2382-4435													0893-6080	1879-2782				MAY	2020	125						174	184		10.1016/j.neunet.2020.02.008	http://dx.doi.org/10.1016/j.neunet.2020.02.008								32135353					WOS:000523306100016
S	Patan, K; Korbicz, J; Pretki, P		Duch, W; Kacprzyk, J; Oja, E; Zadrozny, S		Patan, K; Korbicz, J; Pretki, P			Global stability conditions of locally recurrent neural networks	ARTIFICIAL NEURAL NETWORKS: FORMAL MODELS AND THEIR APPLICATIONS - ICANN 2005, PT 2, PROCEEDINGS	LECTURE NOTES IN COMPUTER SCIENCE				15th International Conference on Artificial Neural Networks (ICANN 2005)	SEP 11-15, 2005	Warsaw, POLAND	European Neural Network Soc, Int Neural Network Soc, Japanese Neural Network Soc, IEEE Computat Intelligence Soc				The paper deals with a discrete-time recurrent neural network designed with dynamic neural models. Dynamics is reproduced within each single neuron, hence the considered network is a locally recurrent globally feed-forward. In the paper, conditions for global stability of the considered neural network are derived using the pole placement and Lyapunov second method.					Korbicz, Józef/G-9742-2014; Patan, Krzysztof/H-7889-2014	Korbicz, Józef/0000-0001-8688-3497; Patan, Krzysztof/0000-0002-6989-9400													0302-9743		3-540-28755-8				2005	3697						191	196																WOS:000232196000031
C	Jiang, S; Fang, HJ		Li, W; Zhao, Q		Jiang Shun; Fang Huajing			Quantized Output Feedback Stabilization for Discrete-Time Nonlinear Systems in a Networked Environment	PROCEEDINGS OF THE 31ST CHINESE CONTROL CONFERENCE	Chinese Control Conference				31st Chinese Control Conference	JUL 25-27, 2012	Hefei, PEOPLES R CHINA	CAA, Tech Comm Control Theory, Syst Engn Soc China, Univ Sci & Technol China				This paper is concerned with the problem of output feedback stabilization for a class of discrete-time systems with sector nonlinearities and imperfect measurements. A unified control law model is proposed to take network-induced delay, random packet dropout and measurement quantization into consideration simultaneously. By choosing appropriate Lyapunov functional, an improved stability condition, which is dependent on the network status, is established for the resulting closed-loop system. Based on the results, a design criterion for the static output feedback controller is formulated in the form of nonconvex matrix inequalities, and the cone complementary linearization (CCL) procedure is exploited to solve the nonconvex feasibility problem. Finally, a numerical example is provided to illustrate the effectiveness of the proposed design method.																			2161-2927		978-988-15638-1-1				2012							5832	5837																WOS:000393905905177
J	Hua, MG; Tan, HS; Fei, JT				Hua, Mingang; Tan, Huasheng; Fei, Juntao			State estimation for uncertain discrete-time stochastic neural networks with Markovian jump parameters and time-varying delays	INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS												The state estimation problem is considered for a class of discrete-time stochastic neural networks with Markovian jumping parameters in this paper. Norm-bounded parameter uncertainties in the state and measurement equation and time-varying delays are investigated. The neuron activation function satisfies sector-bounded conditions, and the nonlinear perturbation of the measurement equation satisfies standard Lipschitz condition and sector-bounded conditions. By constructing proper Lyapunov-Krasovskii functional, delay-dependent conditions are developed in terms of linear matrix inequalities (LMIs) to estimate the neuron state such that the dynamic of the estimation error system is asymptotically stable. Finally, numerical examples are shown to demonstrate the effectiveness and applicability of the proposed design method.																			1868-8071	1868-808X				JUN	2017	8	3					823	835		10.1007/s13042-015-0373-2	http://dx.doi.org/10.1007/s13042-015-0373-2													WOS:000401443500009
C	Liu, DR; Wang, D; Li, HL		Li, W; Zhao, Q		Liu Derong; Wang Ding; Li Hongliang			Optimal Control of Unknown Discrete-Time Nonlinear Systems with Constrained Inputs Using GDHP Technique	PROCEEDINGS OF THE 31ST CHINESE CONTROL CONFERENCE	Chinese Control Conference				31st Chinese Control Conference	JUL 25-27, 2012	Hefei, PEOPLES R CHINA	CAA, Tech Comm Control Theory, Syst Engn Soc China, Univ Sci & Technol China				The adaptive dynamic programming (ADP) approach is employed to design an optimal controller for unknown discrete-time nonlinear systems with control constraints. First, a neural network is constructed to identify the unknown dynamical system with stability proof. Then, the iterative ADP algorithm is developed to solve the optimal control problem with convergence analysis. Moreover, two other neural networks are introduced to approximate the cost function and its derivative and the control law, under the framework of globalized dual heuristic programming technique. Finally, two simulation examples are included to verify the theoretical results.					Liu, Derong/A-5304-2010; Wang, Ding/A-2949-2017	Liu, Derong/0000-0003-3715-4778; 													2161-2927		978-988-15638-1-1				2012							2926	2931																WOS:000393905903008
J	Ataei, A; Panjeshahi, MH; Gharaie, M				Ataei, A.; Panjeshahi, M. H.; Gharaie, M.			New Method for Industrial Water Reuse and Energy Minimization	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH												Water and energy are, key commodities utilized in the process industries. Water minimization and energy minimization have been studied separately In this paper, a new systematic design methodology has been developed for the simultaneous management of energy and water systems that also feature maximum re-use of water. In addition to allowing re-use of water, issues about heat losses inside unit operations have also been incorporated in this new design method. To implement such a design, two new design aspects are introduced; new method for "Non-isothermal Mixing" points identification and new "Separate System" generation. The first aspect involves "non-isothermal mixing", which enables direct heat recovery between water streams, and therefore allows the reduction of the number of heat transfer units. An NLP model is formulated to identify feasible non-isothermal mixing points in the network regarding minimum operation cost, which satisfy minimum freshwater and utility requirements. The other aspect is the generation of "separate system" in heat exchanger network design. The flexibility of mixing and splitting of water streams allows separate systems to be created as a cost-efficient series of heat exchanger units between freshwater and wastewater streams. The new design aspects have been illustrated with an example.						Panjeshahi, M. Hassan/0000-0003-4704-5372													1735-6865	2008-2304				SPR	2009	3	2					289	300																WOS:000264304700014
J	Boroumand, A; Rajaee, T				Boroumand, Amir; Rajaee, Taher			Discrete entropy theory for optimal redesigning of salinity monitoring network in San Francisco bay	WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY												The paper presents an entropy-based method for designing an optimum bay water salinity monitoring network in San Francisco bay (S. F. bay) considering maximum-monitoring-information and minimum-data-lost criteria. Due to cost concerns, it is necessary to design the optimal salinity monitoring network with a minimal number of sampling stations to provide reliable data. The monthly data recorded from January 1995 to December 2014 were obtained over 37 active stations located in S. F. bay and is applied in the research. Transinformation entropy in discrete mode is used to calculate the stations' optimum distance. The discrete approach uses the frequency table to calculate transinformation measures. After calculating these measures, a transinformation-distance (T-D) curve is developed. Then, the optimum distance between salinity monitoring stations is elicited from the curve. The study shows that the S. F. bay salinity monitoring stations provide redundant information and the existing stations can be reduced to 21 with an approximate distance of 7.5 km. The coverage of the proposed monitoring network by using the optimum distance is complete and the system does not generate redundant data. The results of this research indicate that transinformation entropy is a promising method for the design of monitoring networks in bays such as those found in San Francisco bay.						Rajaee, Taher/0000-0002-4325-2537													1606-9749					MAR	2017	17	2					606	612		10.2166/ws.2016.110	http://dx.doi.org/10.2166/ws.2016.110													WOS:000398000000029
